"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Pocillopora_acuta_HIv2___TS.g23870.t1",46.3219797040746,-0.141377600278269,0.935159301251526,0.598906291817043,0.800756203072815
"Pocillopora_acuta_HIv2___TS.g14378.t2",140.322637091664,-0.177936740495743,0.906229862539918,0.598990387163837,0.80079461687196
"Pocillopora_acuta_HIv2___RNAseq.g12179.t1",787.672696490845,-0.188720355783457,0.986165483343556,0.599190180733555,0.800857926579713
"Pocillopora_acuta_HIv2___RNAseq.g11872.t3",2592.9934314438,-0.239435319571312,0.62055227647647,0.599253915927725,0.800857926579713
"Pocillopora_acuta_HIv2___RNAseq.g28068.t1",313.635381317623,0.145085699856886,0.960348080614629,0.599354123444682,0.800857926579713
"Pocillopora_acuta_HIv2___RNAseq.g8078.t1",106.158717575242,-0.0921732044462918,0.998414611769198,0.599444429232333,0.800857926579713
"Pocillopora_acuta_HIv2___RNAseq.g21028.t1a",3286.67645973649,-0.244125068513248,0.599585964146677,0.599634961934134,0.800857926579713
"Pocillopora_acuta_HIv2___TS.g2567.t1",37.0847716325728,-0.184435384568931,0.888724420897462,0.599661039167864,0.800857926579713
"Pocillopora_acuta_HIv2___RNAseq.g14511.t1",530.365847990431,-0.0844936630525017,0.956129647236472,0.599686130043949,0.800857926579713
"Pocillopora_acuta_HIv2___RNAseq.g25137.t1",1253.11699824376,-0.231433546131247,0.528957748784299,0.599730941596167,0.800857926579713
"Pocillopora_acuta_HIv2___TS.g17359.t3",892.310735969963,-0.0871954556301771,0.945277329540231,0.599760698422138,0.800857926579713
"Pocillopora_acuta_HIv2___RNAseq.g5042.t1",2000.01035849297,-0.233548418052363,0.539751001149934,0.599807217446562,0.800857926579713
"Pocillopora_acuta_HIv2___TS.g24027.t1",246.629943479906,0.244961074055087,0.76860167232807,0.599820233599913,0.800857926579713
"Pocillopora_acuta_HIv2___RNAseq.g9549.t1",1037.4510631288,0.174094550769839,0.9270517257044,0.59984310611542,0.800857926579713
"Pocillopora_acuta_HIv2___TS.g30979.t1",330.693318873389,-0.167548205365254,0.894793199684084,0.599910685225348,0.800857926579713
"Pocillopora_acuta_HIv2___RNAseq.g25951.t2",4797.18210435091,-0.226134914141263,0.507818723414321,0.599952755190999,0.800857926579713
"Pocillopora_acuta_HIv2___RNAseq.g13851.t1",748.134479209838,0.237091386637824,0.771509877528857,0.599983055265754,0.800857926579713
"Pocillopora_acuta_HIv2___TS.g19731.t1",2735.56530286382,-0.237703554160807,0.587315669622458,0.600019404834848,0.800857926579713
"Pocillopora_acuta_HIv2___RNAseq.16779_t",779.040126642359,-0.242080676012676,0.675085775193145,0.60006303107722,0.800857926579713
"Pocillopora_acuta_HIv2___TS.g20332.t1a",409.302565448109,-0.194813878623073,0.881562110384706,0.600075288122687,0.800857926579713
"Pocillopora_acuta_HIv2___RNAseq.g12423.t1",84.0414844866682,0.182419481109413,0.924165387246266,0.60008975444351,0.800857926579713
"Pocillopora_acuta_HIv2___RNAseq.g961.t1",1624.44553467772,-0.240007278003638,0.637034824052846,0.600174870051432,0.800872677290978
"Pocillopora_acuta_HIv2___RNAseq.g13146.t1a",195.94386912723,-0.104900083530204,1.00075625109719,0.600211547416634,0.800872677290978
"Pocillopora_acuta_HIv2___RNAseq.10518_t",753.337511783245,-0.0578160736852574,0.978880191089291,0.600403601448961,0.800964253639385
"Pocillopora_acuta_HIv2___RNAseq.g23149.t2",4680.46989775301,-0.222865592338821,0.589515824009033,0.600422659502423,0.800964253639385
"Pocillopora_acuta_HIv2___RNAseq.g21416.t1",25.246564350787,-0.240859434403355,0.82545042182564,0.600446308228142,0.800964253639385
"Pocillopora_acuta_HIv2___TS.g26967.t1",261.889479343427,-0.167537784768871,0.908838764747185,0.600612974535133,0.801112694916652
"Pocillopora_acuta_HIv2___RNAseq.g1307.t1",152.832048694889,0.253321080413111,0.638547813148162,0.60074136810698,0.80121006438906
"Pocillopora_acuta_HIv2___RNAseq.g12087.t1",134.54623000861,-0.072507086693342,0.983603498120813,0.60096980196185,0.801440827547133
"Pocillopora_acuta_HIv2___RNAseq.g22941.t1",150.637174509288,-0.152099819832188,0.966802900180093,0.601303770950892,0.801797259246619
"Pocillopora_acuta_HIv2___RNAseq.g12607.t1",1335.84722763195,-0.238494056346535,0.637422636775538,0.601347944434964,0.801797259246619
"Pocillopora_acuta_HIv2___RNAseq.g21424.t1",30.3370686045758,-0.0845438320999892,1.00749043893317,0.601594088325326,0.802051515673105
"Pocillopora_acuta_HIv2___TS.g18687.t1",206.093723939386,0.201915489934327,0.848684475484892,0.601820320320351,0.802201245753426
"Pocillopora_acuta_HIv2___RNAseq.g15329.t1",3823.22416082881,-0.223668105383335,0.717347586649673,0.601881621848965,0.802201245753426
"Pocillopora_acuta_HIv2___TS.g4453.t1",909.050135445899,0.24169652112549,0.569644778826764,0.601931671163731,0.802201245753426
"Pocillopora_acuta_HIv2___RNAseq.g7533.t1",423.322629505126,-0.11454821931993,0.996360176925262,0.601949805090643,0.802201245753426
"Pocillopora_acuta_HIv2___RNAseq.g27036.t1",437.557255866525,0.102290822742366,0.971714963215163,0.602017824692553,0.802201245753426
"Pocillopora_acuta_HIv2___TS.g24712.t1",87.3630074002407,-0.247336999178212,0.681440041372587,0.602039167771947,0.802201245753426
"Pocillopora_acuta_HIv2___TS.g3099.t1",803.404343024581,0.226727411918512,0.795489097264755,0.602148922871202,0.802202270075864
"Pocillopora_acuta_HIv2___RNAseq.g21721.t1",292.582759497353,-0.115089574694826,0.999097731321408,0.602150860495966,0.802202270075864
"Pocillopora_acuta_HIv2___RNAseq.g12512.t1",124.786222571573,0.243168457438279,0.756661881869822,0.602332282193447,0.802370061673054
"Pocillopora_acuta_HIv2___RNAseq.g29672.t1",286.736614449692,-0.121171339596328,0.998320968306831,0.602533570132725,0.802545562565114
"Pocillopora_acuta_HIv2___TS.g14329.t2",158.930123681761,0.137088608735197,0.95759405937212,0.60257500065384,0.802545562565114
"Pocillopora_acuta_HIv2___RNAseq.g9956.t1",1470.0804994206,-0.238751322323061,0.617056409131695,0.602677762402033,0.802608521810423
"Pocillopora_acuta_HIv2___RNAseq.g3898.t1",1642.04256606246,-0.237565210858557,0.593823680437514,0.602808311105377,0.802633424374309
"Pocillopora_acuta_HIv2___RNAseq.g26956.t1",770.384105675411,-0.165403462358472,0.902524746933661,0.602810268891198,0.802633424374309
"Pocillopora_acuta_HIv2___RNAseq.g21660.t1",306.766096835686,-0.213028312460398,0.848965817370799,0.6028785369748,0.802633424374309
"Pocillopora_acuta_HIv2___RNAseq.g15082.t1",3464.93269933477,-0.242074177267717,0.629121327328614,0.602945650934916,0.802633424374309
"Pocillopora_acuta_HIv2___RNAseq.g25884.t1",1116.2537199854,0.247380669209689,0.702966962104008,0.602973920717038,0.802633424374309
"Pocillopora_acuta_HIv2___TS.g30395.t1",2966.09062945142,-0.237689361327785,0.568619749885957,0.603122971654181,0.802756994055607
"Pocillopora_acuta_HIv2___TS.g22517.t1",524.699903561206,-0.130309173357149,0.959221065383505,0.603230508200104,0.802756994055607
"Pocillopora_acuta_HIv2___TS.g17020.t1",23.0514813907406,0.247580230600122,0.754890375634033,0.603233252792477,0.802756994055607
"Pocillopora_acuta_HIv2___RNAseq.g12217.t1",4899.29501548147,-0.235724648725101,0.563104905027831,0.603371760950183,0.802817319558957
"Pocillopora_acuta_HIv2___RNAseq.g16432.t3",986.261818629262,-0.155861813388241,0.933010633579689,0.603389593537432,0.802817319558957
"Pocillopora_acuta_HIv2___RNAseq.g13392.t1",414.953073126321,-0.16276719800215,0.904613069714398,0.603491750497869,0.802845721810618
"Pocillopora_acuta_HIv2___RNAseq.g17840.t1",556.898538557952,0.237674286061945,0.545764194434872,0.603521953349478,0.802845721810618
"Pocillopora_acuta_HIv2___TS.g27972.t1",116.274844386732,-0.0548315458012489,0.990421194230952,0.603683876039876,0.80298727083325
"Pocillopora_acuta_HIv2___TS.g15291.t2",7522.79945933289,0.235655856198426,0.52628436583221,0.603808616757024,0.803074793735219
"Pocillopora_acuta_HIv2___TS.g24930.t1",25.481977180476,-0.124478194558615,0.947391540765813,0.603860720178667,0.803074793735219
"Pocillopora_acuta_HIv2___RNAseq.g1813.t1",321.215769180008,0.159272414397603,0.920513919567349,0.60412248543345,0.803349051145483
"Pocillopora_acuta_HIv2___RNAseq.g28887.t1",744.517854186741,-0.23863960503294,0.620134564623872,0.604310690864232,0.80352544885643
"Pocillopora_acuta_HIv2___RNAseq.g24697.t1",486.035298410827,-0.0546094325068629,0.980659664180287,0.604538827844824,0.803754904490076
"Pocillopora_acuta_HIv2___TS.g7251.t1",59.181878471077,-0.176835131102197,0.89343732245566,0.60465002290788,0.803793390999857
"Pocillopora_acuta_HIv2___RNAseq.g2543.t1",265.079626561741,0.113626776991333,0.961856071323468,0.604719223037011,0.803793390999857
"Pocillopora_acuta_HIv2___RNAseq.g3635.t1",968.117163371826,0.180295427801946,0.91426237275167,0.604819168873471,0.803793390999857
"Pocillopora_acuta_HIv2___RNAseq.g12539.t1",3214.85624915488,-0.235508861518734,0.679384622895119,0.604875493186667,0.803793390999857
"Pocillopora_acuta_HIv2___RNAseq.g27348.t1",3470.34522900333,-0.177353165600806,0.906309051521358,0.604970452954477,0.803793390999857
"Pocillopora_acuta_HIv2___TS.g10461.t1",279.502668752156,-0.0680311128654038,0.988383550036048,0.605045799871876,0.803793390999857
"Pocillopora_acuta_HIv2___RNAseq.g20133.t1",102.680729180827,0.177735574314182,0.899528740835762,0.605055274224642,0.803793390999857
"Pocillopora_acuta_HIv2___RNAseq.g24188.t1",2003.86748776566,-0.237379079957611,0.688059433220677,0.605064666578101,0.803793390999857
"Pocillopora_acuta_HIv2___RNAseq.g1040.t1",619.59827425321,-0.228690115057026,0.719370061681672,0.605081224483239,0.803793390999857
"Pocillopora_acuta_HIv2___RNAseq.g23731.t1",1469.13072081569,-0.228185890464511,0.753440286096762,0.605123495201703,0.803793390999857
"Pocillopora_acuta_HIv2___TS.g23121.t2",14548.8927035189,-0.228105110447137,0.553329423560953,0.605190004035689,0.80380739213608
"Pocillopora_acuta_HIv2___RNAseq.g4504.t1",202.289496450213,-0.239964139477709,0.589910893667615,0.605245181675473,0.80380739213608
"Pocillopora_acuta_HIv2___RNAseq.g22.t1",12.2505157248987,-0.191975700721998,0.908289051616935,0.605449192287709,0.804004509479381
"Pocillopora_acuta_HIv2___TS.g19010.t3",6282.43863963113,-0.231076964964529,0.669484400173457,0.605661518059044,0.804117524613714
"Pocillopora_acuta_HIv2___TS.g17493.t2",742.369396288184,-0.147667200194707,0.938839522094905,0.60569811774836,0.804117524613714
"Pocillopora_acuta_HIv2___RNAseq.g16833.t1",21.1746893487317,-0.208984106256751,0.867415481964533,0.605701080660012,0.804117524613714
"Pocillopora_acuta_HIv2___RNAseq.g13721.t1",81.2187897531458,-0.237101527892913,0.7355055251527,0.605928441920304,0.804243436892557
"Pocillopora_acuta_HIv2___RNAseq.g4977.t1",568.633959369627,-0.0778029802283539,0.988367310342562,0.605930078463723,0.804243436892557
"Pocillopora_acuta_HIv2___RNAseq.g19677.t1",8382.91675818691,0.227963914425902,0.508502060945368,0.605962733355578,0.804243436892557
"Pocillopora_acuta_HIv2___RNAseq.g18229.t2",2571.42471507339,-0.234966013570799,0.710132863847112,0.606044185758447,0.804277741335002
"Pocillopora_acuta_HIv2___RNAseq.g6722.t1",1640.93872936957,-0.231789737448007,0.659230298412654,0.606165439186603,0.804364854348168
"Pocillopora_acuta_HIv2___TS.g29317.t1b",5246.04649071033,-0.227329091919052,0.520596734935153,0.606258212065458,0.804414161940627
"Pocillopora_acuta_HIv2___TS.g11444.t1",380.066355652078,-0.0707709138283045,0.985860525347213,0.606485945868163,0.804605389625645
"Pocillopora_acuta_HIv2___RNAseq.g7003.t1",9246.28769042358,0.225334723369336,0.498770484458092,0.606513589815294,0.804605389625645
"Pocillopora_acuta_HIv2___RNAseq.g21512.t2",3119.4948853722,0.238013249481696,0.728138809020617,0.606953609206493,0.805115279123506
"Pocillopora_acuta_HIv2___RNAseq.g1518.t1",1411.69099286128,-0.221193749409657,0.502547191486861,0.607064926773225,0.805189096822369
"Pocillopora_acuta_HIv2___RNAseq.g24904.t1",357.973709698706,-0.110466987358226,0.997018491892328,0.607254088951837,0.80529988233241
"Pocillopora_acuta_HIv2___TS.g10441.t1",2545.62565765565,0.205103674742346,0.913286753214071,0.607259804798092,0.80529988233241
"Pocillopora_acuta_HIv2___RNAseq.g26230.t1",17704.8643313148,0.217580635946839,0.483385971444439,0.607520485508933,0.805523985913283
"Pocillopora_acuta_HIv2___RNAseq.g5297.t1",12077.7064941536,-0.214450533619743,0.483722817532158,0.60767272270063,0.805523985913283
"Pocillopora_acuta_HIv2___TS.g9041.t1",598.494631939568,-0.221864875061989,0.753025021158516,0.607698364123399,0.805523985913283
"Pocillopora_acuta_HIv2___RNAseq.g10576.t1",690.015253095992,-0.230831385186731,0.69629681621613,0.607835947175578,0.805523985913283
"Pocillopora_acuta_HIv2___RNAseq.g17437.t1",9341.88995748123,0.233321383949131,0.527709554724414,0.607907237108604,0.805523985913283
"Pocillopora_acuta_HIv2___RNAseq.g20570.t1",1781.65184546403,-0.228526461302904,0.724110509559473,0.607933050194128,0.805523985913283
"Pocillopora_acuta_HIv2___RNAseq.g28296.t1",682.062702770729,-0.125797541776637,0.926619520842656,0.607982552572987,0.805523985913283
"Pocillopora_acuta_HIv2___RNAseq.g22693.t1",4415.41457067459,0.233723971964572,0.540482392958245,0.60800281814544,0.805523985913283
"Pocillopora_acuta_HIv2___RNAseq.g8048.t1",525.694972551128,0.233900940021698,0.528740113773407,0.608091748083606,0.805523985913283
"Pocillopora_acuta_HIv2___RNAseq.g7650.t1",469.520233482485,0.218639916448511,0.871485897151883,0.608106326750248,0.805523985913283
"Pocillopora_acuta_HIv2___RNAseq.g29305.t1",642.301016633903,-0.235733200187726,0.637466220700284,0.608116019168908,0.805523985913283
"Pocillopora_acuta_HIv2___RNAseq.g6778.t1a",34.1669088358224,-0.0512412407947272,0.996104967715847,0.608237844319108,0.805523985913283
"Pocillopora_acuta_HIv2___RNAseq.g23826.t1",417.131655365613,0.112573205439914,0.98673450083857,0.608263067884238,0.805523985913283
"Pocillopora_acuta_HIv2___RNAseq.26419_t",6486.61851542914,0.206166950489559,0.515609080689924,0.608265140784209,0.805523985913283
"Pocillopora_acuta_HIv2___RNAseq.g9822.t2",60.648012955544,0.245345822250041,0.731954140951135,0.60829581000158,0.805523985913283
"Pocillopora_acuta_HIv2___TS.g15223.t1",544.091092710675,-0.053467392220875,0.997854945155378,0.608319862979175,0.805523985913283
"Pocillopora_acuta_HIv2___TS.g1846.t1",60.6151212426042,-0.205361521743306,0.814183337647299,0.60860082283647,0.805730889149335
"Pocillopora_acuta_HIv2___TS.g7899.t1",693.743091302514,0.246942347343438,0.692469382011053,0.608630271479385,0.805730889149335
"Pocillopora_acuta_HIv2___RNAseq.g10332.t1",2628.36654805314,-0.230017076378431,0.570005164440556,0.60864323111488,0.805730889149335
"Pocillopora_acuta_HIv2___RNAseq.g4623.t1",437.754741078223,0.131444198005403,0.960032868422848,0.60877300129639,0.805825330201173
"Pocillopora_acuta_HIv2___RNAseq.g9355.t1",36.6324914484325,0.250982620004494,0.613869562883134,0.608825996158629,0.805825330201173
"Pocillopora_acuta_HIv2___RNAseq.g6751.t1",887.19018919137,0.239619842583153,0.724423581000785,0.608938685243958,0.805900735965652
"Pocillopora_acuta_HIv2___RNAseq.g26502.t1",194.337797182038,0.24466067824112,0.683396039309114,0.609436707448316,0.806378935722285
"Pocillopora_acuta_HIv2___RNAseq.g8106.t2",3354.42843470405,0.242852555707138,0.589201138891875,0.609469030052026,0.806378935722285
"Pocillopora_acuta_HIv2___RNAseq.g27211.t1",3105.63754287975,-0.206124904230253,0.823932956795867,0.609503459764438,0.806378935722285
"Pocillopora_acuta_HIv2___RNAseq.26221_t",1955.59751384526,-0.232219746813731,0.578367844853289,0.609523016057228,0.806378935722285
"Pocillopora_acuta_HIv2___RNAseq.g13983.t1",1095.69861814361,0.231317277481057,0.519884142505405,0.609895199273643,0.806790719189205
"Pocillopora_acuta_HIv2___RNAseq.g30720.t1",818.089101101606,0.243559033340806,0.636816182566855,0.60994583201977,0.806790719189205
"Pocillopora_acuta_HIv2___RNAseq.g14776.t1",471.802622244941,0.0473719489079838,1.01584941416131,0.610260498346973,0.807062307719811
"Pocillopora_acuta_HIv2___TS.14526_t",2303.4552872004,0.224690776032268,0.513181940371977,0.61026275300965,0.807062307719811
"Pocillopora_acuta_HIv2___RNAseq.g10895.t1",1277.78903668904,-0.215716169060321,0.71140244274586,0.610330110830142,0.807077593988588
"Pocillopora_acuta_HIv2___TS.g28510.t1",2073.56149776526,0.235608467932281,0.558074843814423,0.610441016316068,0.807122894114139
"Pocillopora_acuta_HIv2___RNAseq.g22816.t1",11822.7916748883,0.229662466246182,0.526808220355991,0.610475972179804,0.807122894114139
"Pocillopora_acuta_HIv2___TS.g17404.t1",119.69951601065,-0.217846269427176,0.814708312600434,0.610608426572875,0.807224228310946
"Pocillopora_acuta_HIv2___RNAseq.g7532.t2",698.578568747835,-0.16829128252916,0.909957642029182,0.610962193040466,0.80758567182827
"Pocillopora_acuta_HIv2___RNAseq.g21113.t1",1393.9953828022,-0.204306930534425,0.830557587377398,0.610993501577486,0.80758567182827
"Pocillopora_acuta_HIv2___RNAseq.g13444.t1",176.113327815126,-0.1998549481258,0.935471080090138,0.611084578205515,0.807632249558167
"Pocillopora_acuta_HIv2___RNAseq.g7259.t1",1487.41900781016,0.240194775520114,0.601916067070434,0.611431529583946,0.808016961526011
"Pocillopora_acuta_HIv2___RNAseq.g12744.t1",277.733396523621,-0.0905340413266726,0.955046008836861,0.611813792433382,0.808386162036765
"Pocillopora_acuta_HIv2___RNAseq.g2043.t1",979.321280531765,-0.140689369608752,0.901604563280148,0.611822684998373,0.808386162036765
"Pocillopora_acuta_HIv2___RNAseq.g17795.t2",360.921080691104,-0.221304835136065,0.914144307905121,0.612069821850747,0.808569703186376
"Pocillopora_acuta_HIv2___RNAseq.g10539.t1",1285.4570871294,0.242591554551147,0.580033654184692,0.612073401561644,0.808569703186376
"Pocillopora_acuta_HIv2___TS.g27631.t2",47.1852875814359,0.185682101113967,0.909583381898711,0.612255407294532,0.808710811138281
"Pocillopora_acuta_HIv2___RNAseq.g15398.t1a",5598.71790017977,0.228141545521318,0.573268354228568,0.612292041812453,0.808710811138281
"Pocillopora_acuta_HIv2___RNAseq.g31242.t1",10.3983265756197,0.159374627171862,0.946800717567302,0.612410290666709,0.808793137710307
"Pocillopora_acuta_HIv2___RNAseq.g16662.t1",6635.01838710783,0.215970185114915,0.481436204979174,0.612530278202716,0.808825645831425
"Pocillopora_acuta_HIv2___RNAseq.g20031.t1",145.220692570258,-0.288167364646894,0.707668901469452,0.612546745328915,0.808825645831425
"Pocillopora_acuta_HIv2___RNAseq.g25179.t1",320.777756067388,-0.216472972403372,0.786916322252062,0.612901027425962,0.809219576512014
"Pocillopora_acuta_HIv2___TS.g27524.t1a",42.310936027917,-0.296750558387788,0.747649212640337,0.612978924165694,0.809248554137696
"Pocillopora_acuta_HIv2___RNAseq.g1104.t1",405.202262741531,0.125819400114903,0.957917639638816,0.613113632220328,0.809352521350262
"Pocillopora_acuta_HIv2___RNAseq.g20415.t1",898.434362382848,-0.227838470663372,0.704118256838692,0.613333751111355,0.80948417600704
"Pocillopora_acuta_HIv2___RNAseq.g19344.t1",246.885466666631,0.104755365576092,0.965728812025465,0.613353873720383,0.80948417600704
"Pocillopora_acuta_HIv2___RNAseq.g29878.t1",130.904334117805,-0.0948762033123227,0.94140268390519,0.61338126168675,0.80948417600704
"Pocillopora_acuta_HIv2___TS.g6339.t1b",362.786264226586,0.143121302952259,0.960053893995305,0.613712427194312,0.809847326606928
"Pocillopora_acuta_HIv2___RNAseq.g9568.t1",696.414428390848,-0.19310776767969,0.941096579873735,0.613794191601405,0.80988133436624
"Pocillopora_acuta_HIv2___TS.g23041.t1",89.7145830884131,-0.213296301658376,0.846877538550332,0.613947900744154,0.81001025598499
"Pocillopora_acuta_HIv2___RNAseq.g2340.t1",16.8865132254993,-0.0929281612644126,0.990371601075273,0.61413136297256,0.81017840514731
"Pocillopora_acuta_HIv2___RNAseq.g14147.t1",10690.6391355295,-0.229961913575151,0.575788450360478,0.61421428332136,0.81021389821798
"Pocillopora_acuta_HIv2___RNAseq.g4288.t1",4736.84994306118,-0.224240412639411,0.565518810516654,0.614403278383431,0.810372235767836
"Pocillopora_acuta_HIv2___RNAseq.g29886.t2",983.453003319885,-0.132398830638423,0.950693725768792,0.614446370966943,0.810372235767836
"Pocillopora_acuta_HIv2___RNAseq.g14286.t1b",35.6388754658597,-0.0426329434872753,1.00035763879142,0.614675749426069,0.810600842423292
"Pocillopora_acuta_HIv2___RNAseq.g1541.t1",31.4968523749022,0.121218071016055,0.964609933494202,0.615222538795008,0.811181659552631
"Pocillopora_acuta_HIv2___RNAseq.g31088.t1",99.4798929221071,-0.0338130384129694,1.00563852200875,0.615228346604837,0.811181659552631
"Pocillopora_acuta_HIv2___RNAseq.g12670.t1",10.5715415799282,-0.183761193913024,0.95918995967964,0.615374095559788,0.811299874047651
"Pocillopora_acuta_HIv2___RNAseq.g1049.t1",429.843882698519,-0.227825029671407,0.588095051991328,0.61561706455476,0.811546228738612
"Pocillopora_acuta_HIv2___TS.g19143.t1",1135.61769154541,-0.191768984539265,0.866533549285713,0.615806540399404,0.811588228493863
"Pocillopora_acuta_HIv2___TS.g10724.t2a",749.429871693608,-0.160634546930577,0.904195959293968,0.615846260407258,0.811588228493863
"Pocillopora_acuta_HIv2___TS.g7561.t1a",36.928690329103,0.24450047633456,0.601952297465581,0.61585395657564,0.811588228493863
"Pocillopora_acuta_HIv2___TS.g3288.t1",1308.60405244702,0.236765634347061,0.735661638480043,0.615873368082732,0.811588228493863
"Pocillopora_acuta_HIv2___RNAseq.g25195.t1",461.564421439112,-0.0849142818766407,0.957009648411218,0.615931763792708,0.81159123909062
"Pocillopora_acuta_HIv2___RNAseq.g7663.t1",2313.16487115921,-0.19773572712795,0.884445877806624,0.616002241837626,0.811594789857621
"Pocillopora_acuta_HIv2___RNAseq.g29922.t1",254.960884711207,-0.0826274422775582,0.992165148476925,0.616095272669591,0.811594789857621
"Pocillopora_acuta_HIv2___RNAseq.g11558.t1",405.579406949965,0.228938617172554,0.754331701573064,0.616145748346774,0.811594789857621
"Pocillopora_acuta_HIv2___RNAseq.g928.t1",899.999140735715,-0.175824279719237,0.894350753095712,0.616158903997963,0.811594789857621
"Pocillopora_acuta_HIv2___RNAseq.g25840.t1",384.944167815111,-0.0818422126433693,0.958364848625222,0.616481986145688,0.811802387396224
"Pocillopora_acuta_HIv2___TS.g1598.t1",39.4691497952798,0.108470005930388,0.967260092613962,0.616512046876785,0.811802387396224
"Pocillopora_acuta_HIv2___RNAseq.g23778.t1",27183.209053129,0.217653613535005,0.486203268038139,0.616531764819305,0.811802387396224
"Pocillopora_acuta_HIv2___TS.g28036.t1a",275.268039679093,-0.11580303942299,0.990698122169741,0.616541013934425,0.811802387396224
"Pocillopora_acuta_HIv2___RNAseq.g967.t1",967.111706662541,-0.17279232833912,0.882605206432513,0.617126852153104,0.812459849752663
"Pocillopora_acuta_HIv2___RNAseq.g10322.t1",1307.43965858167,0.194948513829029,0.906237713775394,0.61715801931372,0.812459849752663
"Pocillopora_acuta_HIv2___RNAseq.g29703.t1",394.207580485415,0.0626388016482805,0.989316737041687,0.617208851568188,0.812459849752663
"Pocillopora_acuta_HIv2___TS.g28745.t1",73.9221198444394,0.152745243397054,0.949818454062028,0.61733989704571,0.812558401207493
"Pocillopora_acuta_HIv2___RNAseq.g27035.t1",561.313239072397,-0.189587420398728,0.834352455311141,0.617529729985314,0.812734305232719
"Pocillopora_acuta_HIv2___RNAseq.g8051.t1",89.0937340273862,-0.137356767445543,0.927657665308926,0.617696434534606,0.8128536697452
"Pocillopora_acuta_HIv2___RNAseq.g8275.t1",1704.21006112319,-0.180770903321874,0.891338184855214,0.617732822029815,0.8128536697452
"Pocillopora_acuta_HIv2___RNAseq.g14238.t1",408.430238664079,-0.08867605690321,0.955976650941757,0.617886086949605,0.812981384666523
"Pocillopora_acuta_HIv2___RNAseq.g30457.t1",5798.65795753555,0.215775015934919,0.489352106974153,0.618025755328926,0.813051224357067
"Pocillopora_acuta_HIv2___RNAseq.g19054.t1",11.9239908510575,-0.292202461536599,0.848761862773167,0.618085475785836,0.813051224357067
"Pocillopora_acuta_HIv2___RNAseq.g26137.t1",2330.88367799602,-0.211966937988336,0.777132775567527,0.618107803030303,0.813051224357067
"Pocillopora_acuta_HIv2___RNAseq.g24017.t1",770.1259137546,-0.176556021676597,0.895987626686318,0.618363689551708,0.813202586475247
"Pocillopora_acuta_HIv2___RNAseq.g6749.t1",367.201982180596,0.210613734971095,0.882559125744808,0.618370792864127,0.813202586475247
"Pocillopora_acuta_HIv2___RNAseq.g1739.t1",1729.9068718708,-0.226085604635268,0.58414289304405,0.618391540973537,0.813202586475247
"Pocillopora_acuta_HIv2___RNAseq.g11414.t1",1037.95224708326,-0.0728434264445998,0.970812438441851,0.618560871085613,0.813351312671118
"Pocillopora_acuta_HIv2___TS.g5225.t1",3319.26681842405,0.222447893280464,0.548939232665724,0.618785072915405,0.813572156590166
"Pocillopora_acuta_HIv2___RNAseq.g24727.t1",1126.78430214218,-0.175794009032213,0.89177050422558,0.618870957938579,0.813577291382462
"Pocillopora_acuta_HIv2___RNAseq.g18970.t1",929.793163016844,-0.150586631993127,0.900392791051102,0.618901475185373,0.813577291382462
"Pocillopora_acuta_HIv2___RNAseq.g374.t1",83.7400397051217,-0.110208567137499,0.995033741742168,0.618958858407793,0.813578782988941
"Pocillopora_acuta_HIv2___RNAseq.g12638.t1",12.3565106234267,-0.0914619424551228,0.991536452290684,0.619032335577459,0.813601426787131
"Pocillopora_acuta_HIv2___RNAseq.g84.t1",1647.75419177835,-0.221843504195947,0.580764632114201,0.619138993520157,0.813667672385567
"Pocillopora_acuta_HIv2___TS.g5280.t1",1004.80087969376,-0.174385971220892,0.884261370562541,0.619549940835729,0.814133764354318
"Pocillopora_acuta_HIv2___RNAseq.g11973.t1",45.9422947039212,0.174093673668682,0.898921311263657,0.619653532313615,0.814195920365564
"Pocillopora_acuta_HIv2___RNAseq.g23137.t1",448.812216289148,-0.0442657041424803,0.997287490779766,0.620017022833849,0.814353603739229
"Pocillopora_acuta_HIv2___RNAseq.g30454.t1",66.4117992470925,-0.210850592400481,0.93084464384054,0.620056685610752,0.814353603739229
"Pocillopora_acuta_HIv2___RNAseq.g7495.t1",753.003489295092,0.20025533434067,0.83929116141634,0.620058071542977,0.814353603739229
"Pocillopora_acuta_HIv2___RNAseq.g19345.t1",2920.48220599174,-0.163717041996416,0.926277982897496,0.620153196320909,0.814353603739229
"Pocillopora_acuta_HIv2___RNAseq.g29359.t1",112.854572658043,-0.232319997458491,1.00354994979155,0.620182000576566,0.814353603739229
"Pocillopora_acuta_HIv2___RNAseq.6658_t",386.768858817774,0.232745306836154,0.759346729417581,0.620191915475879,0.814353603739229
"Pocillopora_acuta_HIv2___RNAseq.g645.t1",44.3626558259316,-0.126349138996054,0.927943165319732,0.620280753164095,0.814353603739229
"Pocillopora_acuta_HIv2___RNAseq.g2935.t1",1077.38393668418,-0.233999820093775,0.693372482335406,0.620310763391469,0.814353603739229
"Pocillopora_acuta_HIv2___RNAseq.g21036.t1",1539.5419136422,-0.191342451656574,0.871154840850741,0.620357752101093,0.814353603739229
