chrm	strand	event_id	is_annotated	gene_name	e1_start	e1_end	e2_start	e2_end	e3_start	e3_end	LCM_4:e1_cov	LCM_4:e2_cov	LCM_4:e3_cov	LCM_4:e1e3_conf	LCM_4:psi	LCM_5:e1_cov	LCM_5:e2_cov	LCM_5:e3_cov	LCM_5:e1e3_conf	LCM_5:psi	LCM_8:e1_cov	LCM_8:e2_cov	LCM_8:e3_cov	LCM_8:e1e3_conf	LCM_8:psi	LCM_9:e1_cov	LCM_9:e2_cov	LCM_9:e3_cov	LCM_9:e1e3_conf	LCM_9:psi	LCM_15:e1_cov	LCM_15:e2_cov	LCM_15:e3_cov	LCM_15:e1e3_conf	LCM_15:psi	LCM_16:e1_cov	LCM_16:e2_cov	LCM_16:e3_cov	LCM_16:e1e3_conf	LCM_16:psi	LCM_20:e1_cov	LCM_20:e2_cov	LCM_20:e3_cov	LCM_20:e1e3_conf	LCM_20:psi	LCM_21:e1_cov	LCM_21:e2_cov	LCM_21:e3_cov	LCM_21:e1e3_conf	LCM_21:psi	LCM_26:e1_cov	LCM_26:e2_cov	LCM_26:e3_cov	LCM_26:e1e3_conf	LCM_26:psi	LCM_27:e1_cov	LCM_27:e2_cov	LCM_27:e3_cov	LCM_27:e1e3_conf	LCM_27:psi
Pocillopora_acuta_HIv2___xfSc0000007	-	intron_retention.2181	2	Pocillopora_acuta_HIv2___RNAseq.20623_t	4656156	4656314	4656315	4657068	4657069	4657187	14.5	119.3	295.2	0	1.00	166.2	216.6	426.2	0	1.00	238.2	300.5	290.6	0	1.00	283.6	233.7	391.6	0	1.00	234.4	159.1	278.1	65	0.71	134.4	215.5	360.3	0	1.00	171.8	178.8	331.1	0	1.00	304.3	182.3	301.1	0	1.00	392.6	487.3	681.4	0	1.00	497.1	452.6	727.1	0	1.00
Pocillopora_acuta_HIv2___xfSc0000008	+	intron_retention.2182	2	Pocillopora_acuta_HIv2___RNAseq.g8803.t1a	734610	735128	735129	735225	735226	736730	0.5	0.0	99.7	0	nan	173.1	115.2	465.0	122	0.49	1.5	0.7	347.2	25	0.03	0.0	0.0	83.9	0	nan	68.7	35.7	386.5	81	0.31	130.1	2.4	231.7	85	0.03	143.5	153.4	630.2	53	0.74	53.8	4.2	112.9	44	0.09	180.7	180.2	564.1	74	0.71	73.1	46.7	242.6	50	0.48
Pocillopora_acuta_HIv2___xfSc0000008	+	intron_retention.2183	2	Pocillopora_acuta_HIv2___RNAseq.g8803.t1a	734610	735189	735190	735621	735622	736730	0.4	0.6	135.0	0	nan	167.7	300.3	517.5	0	1.00	1.4	72.8	442.8	0	1.00	0.0	0.0	113.8	0	nan	65.4	153.8	465.7	0	1.00	116.8	63.9	289.5	0	1.00	143.5	379.8	712.8	0	1.00	48.7	45.7	135.5	0	1.00	180.6	354.2	633.5	11	0.97	70.4	109.9	287.8	0	1.00
Pocillopora_acuta_HIv2___xfSc0000008	+	intron_retention.2184	2	Pocillopora_acuta_HIv2___RNAseq.g8806.t1	775751	776600	776601	777051	777052	777465	0.0	0.0	0.0	0	nan	19.4	0.1	23.4	23	0.00	0.0	0.0	0.0	0	nan	0.0	0.0	62.0	0	nan	9.0	2.3	20.9	0	nan	0.3	0.0	0.0	0	nan	0.0	9.7	76.3	0	nan	0.0	0.0	0.0	0	nan	26.3	49.2	112.4	0	1.00	0.0	0.0	0.0	0	nan
Pocillopora_acuta_HIv2___xfSc0000008	+	intron_retention.2185	2	Pocillopora_acuta_HIv2___RNAseq.g8821.t1	1011672	1011826	1011827	1011869	1011870	1011911	78.4	77.8	49.5	0	1.00	42.5	50.5	54.3	0	1.00	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	44.6	49.8	50.3	0	1.00	0.0	0.0	0.0	0	nan	90.1	136.0	158.7	0	1.00	0.0	0.0	0.0	0	nan	37.2	0.2	35.8	47	0.00
Pocillopora_acuta_HIv2___xfSc0000008	+	intron_retention.2188	2	Pocillopora_acuta_HIv2___RNAseq.g8902.t1	1932024	1932145	1932146	1932914	1932915	1933341	152.9	74.1	84.3	0	1.00	574.5	398.6	671.6	21	0.95	359.5	273.7	967.5	0	1.00	0.0	0.3	43.8	0	nan	307.0	201.1	561.6	16	0.93	0.2	62.5	298.9	0	1.00	339.1	298.7	622.1	0	1.00	0.0	31.4	126.3	0	1.00	704.9	602.5	1139.4	48	0.93	191.3	236.8	398.4	0	1.00
Pocillopora_acuta_HIv2___xfSc0000008	+	intron_retention.2195	2	Pocillopora_acuta_HIv2___TS.g23422.t1	4572141	4572199	4572200	4572472	4572473	4573111	182.0	0.6	202.3	215	0.00	211.9	33.1	199.6	183	0.15	616.5	266.5	511.4	316	0.46	16.0	0.0	0.0	0	nan	214.2	49.4	227.5	172	0.22	164.6	34.3	209.7	166	0.17	235.6	48.0	205.4	211	0.19	1.0	0.0	71.4	8	nan	426.5	0.0	563.5	436	0.00	35.8	0.0	112.3	56	0.00
Pocillopora_acuta_HIv2___xfSc0000008	+	intron_retention.2196	3	Pocillopora_acuta_HIv2___RNAseq.g9095.t1	4582885	4583029	4583030	4583402	4583403	4583603	239.0	0.0	199.6	246	0.00	121.9	36.7	115.6	115	0.24	105.3	104.2	0.0	0	1.00	44.0	0.0	225.4	137	0.00	46.8	0.0	32.9	53	0.00	0.0	0.0	0.0	0	nan	10.8	0.6	63.0	41	0.02	93.5	0.0	72.1	89	0.00	164.7	8.7	160.1	169	0.05	94.1	0.0	142.4	155	0.00
Pocillopora_acuta_HIv2___xfSc0000008	+	intron_retention.2197	2	Pocillopora_acuta_HIv2___RNAseq.g9118.t1	5026477	5028052	5028053	5028437	5028438	5028578	144.9	390.7	313.4	0	1.00	5.5	51.5	73.1	0	1.00	0.0	0.0	0.0	0	nan	28.0	645.1	794.1	0	1.00	97.6	130.8	155.2	33	0.80	121.8	345.0	490.0	0	1.00	0.5	4.8	13.5	0	nan	155.4	397.8	468.8	0	1.00	12.4	65.8	64.0	0	1.00	345.5	381.3	405.7	0	1.00
Pocillopora_acuta_HIv2___xfSc0000008	+	intron_retention.2198	2	Pocillopora_acuta_HIv2___RNAseq.g9118.t1	5026477	5028075	5028076	5028321	5028322	5028578	147.4	359.2	384.8	0	1.00	5.8	33.5	82.9	24	0.58	0.0	0.0	0.0	0	nan	32.7	588.3	807.4	0	1.00	97.8	110.4	165.4	0	1.00	123.1	257.0	520.9	0	1.00	0.5	0.0	14.6	0	nan	157.3	347.8	494.4	51	0.87	12.4	56.3	78.6	0	1.00	345.4	337.8	440.2	0	1.00
Pocillopora_acuta_HIv2___xfSc0000008	-	intron_retention.2203	3	Pocillopora_acuta_HIv2___RNAseq.g8859.t1a	1433844	1433929	1433930	1434033	1434034	1434180	0.0	0.0	0.0	0	nan	44.7	0.0	50.9	51	0.00	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	122.6	54.6	69.3	69	0.44	0.0	0.0	0.0	0	nan	93.6	0.0	116.9	117	0.00	0.0	0.0	0.0	0	nan	7.5	0.0	18.2	9	nan	33.6	0.0	37.9	44	0.00
Pocillopora_acuta_HIv2___xfSc0000008	-	intron_retention.2204	2	Pocillopora_acuta_HIv2___RNAseq.g8913.t1	2083741	2083758	2083759	2083779	2083780	2083866	22.9	0.0	7.3	21	0.00	26.1	19.1	6.7	2	0.91	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	22.0	17.8	7.5	6	0.75	0.0	0.0	0.0	0	nan	31.0	24.5	7.9	2	0.92	0.0	0.0	0.0	0	nan	49.0	42.7	11.0	0	1.00	18.0	17.8	4.7	0	1.00
Pocillopora_acuta_HIv2___xfSc0000008	-	intron_retention.2206	2	Pocillopora_acuta_HIv2___RNAseq.g8914.t1	2092281	2092855	2092856	2092945	2092946	2093039	127.8	159.6	161.1	10	0.94	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	20.4	0.0	0.9	0	nan	5.1	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	11.5	0.0	0.0	0	nan	33.8	0.5	1.1	0	nan	0.0	0.0	0.0	0	nan	142.5	78.6	105.7	5	0.94
Pocillopora_acuta_HIv2___xfSc0000008	-	intron_retention.2207	2	Pocillopora_acuta_HIv2___RNAseq.g8992.t1	3258590	3259593	3259594	3260508	3260509	3260657	0.0	0.0	0.0	0	nan	1.2	19.6	0.0	0	1.00	1.0	0.0	53.0	36	0.00	0.0	0.0	0.0	0	nan	39.1	5.0	0.0	0	nan	0.0	0.0	0.0	0	nan	3.7	0.0	0.0	0	nan	0.2	0.0	0.0	0	nan	0.3	12.3	0.0	0	1.00	0.0	0.0	0.0	0	nan
Pocillopora_acuta_HIv2___xfSc0000008	-	intron_retention.2208	3	Pocillopora_acuta_HIv2___RNAseq.g9024.t1	3620821	3620877	3620878	3621113	3621114	3621206	0.0	0.0	0.0	0	nan	151.1	27.2	160.5	123	0.18	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	50.3	4.5	53.3	49	0.08	15.3	0.0	0.0	0	nan	19.7	31.0	22.0	0	1.00	98.9	32.5	45.2	58	0.36	121.2	27.4	88.1	66	0.29	87.0	82.6	51.1	0	1.00
Pocillopora_acuta_HIv2___xfSc0000008	-	intron_retention.2209	2	Pocillopora_acuta_HIv2___RNAseq.g9049.t1	3965449	3966590	3966591	3967988	3967989	3968009	54.5	854.2	2120.6	0	1.00	75.0	737.0	2294.0	0	1.00	3.0	209.4	605.8	0	1.00	3.4	513.6	668.3	0	1.00	67.2	262.3	624.6	0	1.00	4.9	807.5	1815.9	0	1.00	56.8	232.5	733.4	0	1.00	33.7	770.3	1564.3	0	1.00	42.7	413.9	950.9	0	1.00	35.9	965.6	2661.8	5	0.99
Pocillopora_acuta_HIv2___xfSc0000008	-	intron_retention.2210	2	Pocillopora_acuta_HIv2___RNAseq.g9049.t1	3965449	3966591	3966592	3967988	3967989	3968009	54.5	854.7	2120.6	0	1.00	75.0	737.4	2294.0	3	1.00	3.1	209.6	605.8	0	1.00	3.5	513.8	668.3	0	1.00	67.2	262.4	624.6	0	1.00	5.1	807.9	1815.9	0	1.00	56.8	232.7	733.4	0	1.00	33.9	770.7	1564.3	0	1.00	42.8	414.1	950.9	0	1.00	36.1	966.2	2661.8	6	0.99
Pocillopora_acuta_HIv2___xfSc0000008	-	intron_retention.2211	2	Pocillopora_acuta_HIv2___RNAseq.g9049.t1	3965449	3966592	3966593	3967988	3967989	3968009	54.6	855.2	2120.6	0	1.00	75.1	737.9	2294.0	3	1.00	3.1	209.7	605.8	0	1.00	3.6	514.1	668.3	0	1.00	67.2	262.6	624.6	0	1.00	5.3	808.4	1815.9	0	1.00	56.8	232.8	733.4	0	1.00	34.0	771.1	1564.3	0	1.00	42.9	414.3	950.9	0	1.00	36.2	966.7	2661.8	7	0.99
Pocillopora_acuta_HIv2___xfSc0000008	-	intron_retention.2212	2	Pocillopora_acuta_HIv2___RNAseq.g9049.t1	3965449	3966593	3966594	3967988	3967989	3968009	54.7	855.7	2120.6	7	0.99	75.1	738.3	2294.0	3	1.00	3.1	209.8	605.8	1	1.00	3.7	514.4	668.3	0	1.00	67.2	262.7	624.6	0	1.00	5.4	808.8	1815.9	0	1.00	56.8	232.9	733.4	0	1.00	34.1	771.5	1564.3	0	1.00	42.9	414.5	950.9	1	1.00	36.4	967.2	2661.8	8	0.99
Pocillopora_acuta_HIv2___xfSc0000008	-	intron_retention.2213	2	Pocillopora_acuta_HIv2___RNAseq.g9049.t1	3965449	3966594	3966595	3967988	3967989	3968009	54.8	856.2	2120.6	7	0.99	75.2	738.7	2294.0	2	1.00	3.1	210.0	605.8	0	1.00	3.8	514.7	668.3	0	1.00	67.2	262.8	624.6	1	1.00	5.6	809.2	1815.9	0	1.00	56.8	233.0	733.4	0	1.00	34.3	772.0	1564.3	0	1.00	43.0	414.7	950.9	1	1.00	36.6	967.8	2661.8	19	0.98
Pocillopora_acuta_HIv2___xfSc0000008	-	intron_retention.2215	2	Pocillopora_acuta_HIv2___RNAseq.g9049.t1	3965449	3966596	3966597	3967988	3967989	3968009	54.9	857.3	2120.6	10	0.99	75.2	739.7	2294.0	0	1.00	3.1	210.2	605.8	1	1.00	4.0	515.3	668.3	0	1.00	67.2	263.1	624.6	0	1.00	6.0	810.1	1815.9	0	1.00	56.8	233.3	733.4	0	1.00	34.4	772.9	1564.3	0	1.00	43.0	415.2	950.9	0	1.00	36.9	968.8	2661.8	0	1.00
Pocillopora_acuta_HIv2___xfSc0000008	-	intron_retention.2216	2	Pocillopora_acuta_HIv2___RNAseq.g9049.t1	3965449	3966597	3966598	3967988	3967989	3968009	54.9	857.9	2120.6	4	1.00	75.2	740.2	2294.0	0	1.00	3.2	210.4	605.8	0	1.00	4.0	515.6	668.3	0	1.00	67.1	263.3	624.6	0	1.00	6.0	810.7	1815.9	21	0.97	56.8	233.4	733.4	0	1.00	34.4	773.4	1564.3	4	0.99	43.0	415.5	950.9	0	1.00	36.9	969.4	2661.8	0	1.00
Pocillopora_acuta_HIv2___xfSc0000008	-	intron_retention.2217	2	Pocillopora_acuta_HIv2___RNAseq.g9049.t1	3965449	3966597	3966598	3967993	3967994	3968009	54.9	862.3	2127.8	1	1.00	75.2	745.7	2299.9	0	1.00	3.2	211.8	607.8	1	1.00	4.0	516.2	668.7	1	1.00	67.1	264.7	620.2	0	1.00	6.0	814.4	1803.6	0	1.00	56.8	235.2	734.3	0	1.00	34.4	776.4	1550.4	4	0.99	43.0	417.5	948.1	0	1.00	36.9	975.3	2681.8	0	1.00
Pocillopora_acuta_HIv2___xfSc0000008	-	intron_retention.2218	2	Pocillopora_acuta_HIv2___RNAseq.g9087.t1	4503919	4504132	4504133	4504395	4504396	4504646	0.0	0.0	0.0	0	nan	124.4	36.9	57.2	0	1.00	281.0	0.0	59.7	0	nan	0.0	0.0	0.0	0	nan	61.8	0.0	55.9	40	0.00	52.0	0.0	24.8	0	nan	12.8	0.0	13.0	20	0.00	0.2	0.0	10.4	0	nan	116.7	0.0	62.3	0	nan	0.0	0.0	0.0	0	nan
Pocillopora_acuta_HIv2___xfSc0000008	-	intron_retention.2219	3	Pocillopora_acuta_HIv2___RNAseq.g9087.t1	4503919	4504132	4504133	4504502	4504503	4504646	0.0	0.0	0.0	0	nan	124.4	35.7	75.3	91	0.28	281.0	0.0	104.1	155	0.00	0.0	0.0	0.0	0	nan	61.8	15.2	58.5	20	0.43	52.0	0.0	43.2	75	0.00	12.8	5.2	9.4	0	nan	0.2	3.1	10.1	0	nan	116.7	0.1	108.4	124	0.00	0.0	0.0	0.0	0	nan
Pocillopora_acuta_HIv2___xfSc0000008	-	intron_retention.2220	2	Pocillopora_acuta_HIv2___RNAseq.g9087.t1	4503919	4504132	4504133	4504627	4504628	4504827	0.0	0.0	0.0	0	nan	124.4	47.7	11.9	0	1.00	281.0	27.6	30.4	41	0.40	0.0	0.0	0.8	0	nan	61.8	27.6	2.7	0	1.00	52.0	12.0	8.3	0	1.00	12.8	6.6	0.0	0	nan	0.2	5.3	0.0	0	nan	116.7	29.5	16.3	0	1.00	0.0	0.0	0.0	0	nan
Pocillopora_acuta_HIv2___xfSc0000008	-	intron_retention.2223	2	Pocillopora_acuta_HIv2___RNAseq.g9109.t1	4844568	4845540	4845541	4845785	4845786	4846606	5.3	0.0	0.0	0	nan	73.0	20.2	19.9	6	0.77	4.1	0.0	0.0	0	nan	52.0	0.1	0.0	0	nan	18.4	0.0	10.3	0	nan	71.7	0.1	8.0	0	nan	33.5	0.0	0.0	0	nan	62.6	44.0	38.8	26	0.63	76.6	30.3	21.1	0	1.00	65.3	17.7	10.3	16	0.52
Pocillopora_acuta_HIv2___xfSc0000009	+	intron_retention.2225	2	Pocillopora_acuta_HIv2___RNAseq.g12106.t1	329228	330232	330233	330297	330298	331587	24.9	114.5	23.9	0	1.00	42.0	75.6	119.6	0	1.00	0.8	43.5	167.3	0	1.00	60.1	0.1	135.1	216	0.00	5.6	24.9	96.4	0	1.00	20.7	54.5	119.6	4	0.93	53.4	97.7	105.0	40	0.71	17.2	0.1	136.9	41	0.00	75.7	148.1	213.3	0	1.00	0.0	0.0	138.4	0	nan
Pocillopora_acuta_HIv2___xfSc0000009	+	intron_retention.2226	3	Pocillopora_acuta_HIv2___TS.g3103.t1	548125	548177	548178	548248	548249	548301	103.7	0.0	172.2	143	0.00	145.6	41.6	235.5	142	0.23	0.0	0.0	13.8	0	nan	77.7	157.3	207.6	0	1.00	141.8	0.1	228.2	174	0.00	303.8	59.4	513.9	350	0.14	196.6	6.0	327.0	255	0.02	189.0	37.7	381.9	232	0.14	351.8	18.0	673.8	474	0.04	108.8	2.0	163.7	134	0.01
Pocillopora_acuta_HIv2___xfSc0000009	+	intron_retention.2229	3	Pocillopora_acuta_HIv2___TS.g3113.t1	625196	625234	625235	625339	625340	628326	135.5	6.1	193.1	148	0.04	259.7	48.1	470.8	240	0.17	167.7	0.0	129.9	165	0.00	3.0	2.7	154.6	0	nan	242.1	89.5	340.1	122	0.42	104.9	75.5	90.1	41	0.65	252.0	104.0	352.5	171	0.38	87.9	49.6	165.6	51	0.49	379.7	178.1	541.6	207	0.46	177.3	0.0	136.9	191	0.00
Pocillopora_acuta_HIv2___xfSc0000009	+	intron_retention.2232	2	Pocillopora_acuta_HIv2___RNAseq.g12191.t1	1394472	1396825	1396826	1397022	1397023	1397436	0.0	0.0	0.0	0	nan	31.7	0.0	5.6	0	nan	55.1	0.0	0.2	0	nan	1.6	0.0	0.0	0	nan	23.3	49.9	2.3	0	1.00	10.2	0.0	2.9	0	nan	40.8	0.0	5.0	4	nan	2.7	0.0	3.3	3	nan	25.6	0.0	5.0	0	nan	23.0	51.4	3.5	0	1.00
Pocillopora_acuta_HIv2___xfSc0000009	+	intron_retention.2233	2	Pocillopora_acuta_HIv2___RNAseq.g12233.t1	1950279	1950574	1950575	1951455	1951456	1952439	24.1	67.7	78.0	0	1.00	196.6	173.4	120.7	14	0.93	453.6	409.2	78.9	0	1.00	260.7	217.6	108.4	0	1.00	293.2	158.9	87.1	0	1.00	49.7	152.2	52.3	0	1.00	245.9	190.7	163.3	0	1.00	120.5	30.1	34.1	0	1.00	422.7	244.1	161.5	0	1.00	255.5	149.9	22.2	0	1.00
Pocillopora_acuta_HIv2___xfSc0000009	+	intron_retention.2234	2	Pocillopora_acuta_HIv2___RNAseq.g12233.t1	1950279	1950718	1950719	1951405	1951406	1952439	19.8	73.2	81.8	0	1.00	171.4	181.5	125.4	0	1.00	399.7	432.9	95.8	0	1.00	237.8	190.2	135.7	0	1.00	243.8	158.9	92.9	0	1.00	62.0	159.7	61.1	0	1.00	207.3	203.2	165.1	0	1.00	95.6	27.5	33.7	0	1.00	351.6	253.5	164.6	20	0.93	208.8	158.1	28.1	0	1.00
Pocillopora_acuta_HIv2___xfSc0000009	+	intron_retention.2235	2	Pocillopora_acuta_HIv2___RNAseq.g12233.t1	1950279	1951093	1951094	1951407	1951408	1952439	22.2	131.3	81.6	0	1.00	159.3	225.5	125.1	0	1.00	425.6	405.2	95.3	139	0.74	130.4	415.2	134.6	0	1.00	187.0	205.3	92.7	0	1.00	89.0	207.1	60.8	0	1.00	179.7	269.9	165.0	0	1.00	56.0	48.9	33.7	0	1.00	279.4	323.8	164.4	0	1.00	166.3	208.0	27.9	0	1.00
Pocillopora_acuta_HIv2___xfSc0000009	+	intron_retention.2255	3	Pocillopora_acuta_HIv2___RNAseq.21418_t	4732187	4732264	4732265	4732377	4732378	4732530	0.0	0.0	0.0	0	nan	26.8	33.1	62.9	6	0.85	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	8.4	0.0	16.6	16	0.00	0.0	0.0	1.7	0	nan	18.4	0.0	11.2	20	0.00	0.0	0.0	0.0	0	nan	5.5	0.0	14.4	12	0.00	0.0	0.0	0.0	0	nan
Pocillopora_acuta_HIv2___xfSc0000009	-	intron_retention.2261	3	Pocillopora_acuta_HIv2___TS.g3101.t1	539683	539713	539714	539940	539941	539988	0.0	0.0	0.0	0	nan	39.3	0.0	21.6	30	0.00	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	83.8	53.0	87.2	34	0.61	44.7	0.0	18.4	30	0.00	29.0	0.0	16.0	23	0.00	78.4	0.0	33.9	59	0.00	79.5	0.0	46.6	64	0.00	112.1	47.0	46.4	46	0.51
Pocillopora_acuta_HIv2___xfSc0000009	-	intron_retention.2262	3	Pocillopora_acuta_HIv2___RNAseq.g12160.t1a	927663	927716	927717	927807	927808	927818	0.0	0.0	0.0	0	nan	54.4	13.7	16.9	17	0.45	0.0	0.0	0.0	0	nan	18.1	0.1	10.9	12	0.01	25.0	15.6	6.0	0	1.00	0.0	0.0	0.0	0	nan	8.7	0.0	5.0	5	nan	0.0	0.0	0.0	0	nan	7.1	0.0	2.0	2	nan	0.0	0.0	0.0	0	nan
Pocillopora_acuta_HIv2___xfSc0000009	-	intron_retention.2263	2	Pocillopora_acuta_HIv2___TS.g3146.t2	1171734	1172107	1172108	1172797	1172798	1174793	91.0	150.4	85.7	0	1.00	81.9	77.2	53.7	3	0.96	259.8	58.8	69.5	0	1.00	139.9	306.9	12.9	0	1.00	115.5	118.8	30.9	0	1.00	98.9	61.7	55.3	0	1.00	120.9	92.9	51.0	0	1.00	94.3	16.9	15.4	0	1.00	51.7	49.8	30.8	0	1.00	119.4	92.3	13.3	0	1.00
Pocillopora_acuta_HIv2___xfSc0000009	-	intron_retention.2264	2	Pocillopora_acuta_HIv2___TS.g3209.t2	1917666	1919043	1919044	1919259	1919260	1919311	156.2	421.9	372.7	0	1.00	607.5	2101.9	1998.5	17	0.99	386.2	998.3	925.8	0	1.00	0.6	187.3	214.2	0	1.00	381.2	1111.6	1052.1	0	1.00	148.3	371.1	254.5	0	1.00	859.5	1635.6	1505.6	0	1.00	153.8	574.7	541.3	0	1.00	670.5	1389.3	1298.8	0	1.00	268.1	544.9	476.1	0	1.00
Pocillopora_acuta_HIv2___xfSc0000009	-	intron_retention.2265	2	Pocillopora_acuta_HIv2___TS.g3209.t2	1917666	1919144	1919145	1919236	1919237	1919311	171.4	459.6	399.7	0	1.00	690.7	2348.5	2099.6	0	1.00	415.1	1171.3	990.1	0	1.00	9.0	243.8	223.3	0	1.00	418.7	1271.3	1118.5	0	1.00	162.5	399.9	275.2	0	1.00	905.8	1724.9	1567.1	21	0.99	173.0	701.6	583.6	0	1.00	710.0	1511.8	1365.6	0	1.00	285.0	569.4	507.0	0	1.00
Pocillopora_acuta_HIv2___xfSc0000009	-	intron_retention.2268	2	Pocillopora_acuta_HIv2___TS.g3304.t1	3803860	3804213	3804214	3804525	3804526	3804641	82.1	84.6	119.9	0	1.00	213.9	227.9	209.5	0	1.00	154.2	99.0	122.5	0	1.00	2.9	0.0	0.0	0	nan	463.9	405.0	288.4	0	1.00	109.8	101.3	135.7	32	0.76	444.0	394.3	358.9	0	1.00	83.9	106.7	81.0	0	1.00	354.9	422.6	401.6	0	1.00	267.9	254.5	199.9	0	1.00
Pocillopora_acuta_HIv2___xfSc0000009	-	intron_retention.2269	3	Pocillopora_acuta_HIv2___RNAseq.g12425.t1	4874031	4874126	4874127	4874244	4874245	4874293	0.0	0.0	0.0	0	nan	148.2	0.1	161.7	154	0.00	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	39.2	0.0	47.0	47	0.00	167.4	59.6	178.9	127	0.32	123.5	0.1	126.2	129	0.00	0.0	0.0	0.0	0	nan	310.4	0.2	356.3	334	0.00	0.0	0.0	0.0	0	nan
Pocillopora_acuta_HIv2___xfSc0000010	+	intron_retention.2274	2	Pocillopora_acuta_HIv2___RNAseq.g9253.t1	1864226	1864370	1864371	1864399	1864400	1864691	155.1	110.9	193.3	0	1.00	9.4	15.6	23.3	0	1.00	0.0	0.0	0.0	0	nan	160.7	109.1	128.2	0	1.00	56.5	61.9	11.6	0	1.00	153.7	153.1	117.0	11	0.93	15.9	22.4	17.9	0	1.00	80.5	95.9	59.6	0	1.00	11.5	8.8	15.5	0	nan	117.7	159.9	184.3	0	1.00
Pocillopora_acuta_HIv2___xfSc0000010	+	intron_retention.2276	2	Pocillopora_acuta_HIv2___RNAseq.g9293.t1	2488084	2488702	2488703	2488822	2488823	2488889	0.0	0.0	0.0	0	nan	15.5	9.0	3.3	0	nan	70.2	65.2	43.7	0	1.00	1.3	0.0	0.0	0	nan	29.9	29.9	19.6	0	1.00	39.7	31.3	15.7	0	1.00	23.6	34.9	24.1	0	1.00	0.0	0.0	0.0	0	nan	43.1	50.8	33.6	11	0.82	0.0	0.0	0.0	0	nan
Pocillopora_acuta_HIv2___xfSc0000010	+	intron_retention.2279	2	Pocillopora_acuta_HIv2___RNAseq.g9333.t1	2936628	2937562	2937563	2937746	2937747	2938084	7.0	0.0	0.0	0	nan	296.5	691.3	442.2	0	1.00	196.9	253.0	112.6	0	1.00	102.3	44.8	0.0	0	1.00	156.2	241.0	125.2	0	1.00	134.7	134.6	62.5	0	1.00	212.0	364.2	153.8	0	1.00	22.0	26.0	25.8	0	1.00	261.6	548.4	276.4	19	0.97	39.8	56.8	28.6	0	1.00
Pocillopora_acuta_HIv2___xfSc0000010	+	intron_retention.2280	2	Pocillopora_acuta_HIv2___RNAseq.g9333.t1	2936628	2937564	2937565	2937927	2937928	2938084	7.0	0.0	0.0	0	nan	297.7	591.4	383.6	22	0.96	197.6	187.1	100.1	0	1.00	102.6	21.5	0.0	0	1.00	156.7	197.8	90.0	0	1.00	135.1	101.1	54.4	0	1.00	212.8	268.6	129.5	0	1.00	22.1	25.1	27.1	0	1.00	262.8	444.4	199.9	0	1.00	39.9	44.9	23.2	0	1.00
Pocillopora_acuta_HIv2___xfSc0000010	+	intron_retention.2282	3	Pocillopora_acuta_HIv2___RNAseq.g9466.t1	4539193	4539278	4539279	4539388	4539389	4539550	0.0	0.0	0.0	0	nan	169.8	0.2	160.4	164	0.00	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	18.8	0.0	1.8	5	nan	0.0	0.0	0.0	0	nan	121.7	0.2	104.0	115	0.00	0.0	0.0	0.0	0	nan	176.6	26.0	37.6	85	0.23	0.0	0.0	0.0	0	nan
Pocillopora_acuta_HIv2___xfSc0000010	+	intron_retention.2283	3	Pocillopora_acuta_HIv2___RNAseq.g9528.t1	5045161	5045200	5045201	5045316	5045317	5045373	21.2	0.0	56.9	36	0.00	97.3	8.3	116.5	84	0.09	93.5	0.0	116.3	99	0.00	0.0	0.0	0.0	0	nan	52.1	10.8	91.5	46	0.19	0.0	0.0	0.0	0	nan	40.2	0.0	78.8	54	0.00	34.8	0.1	29.8	27	0.00	92.2	56.1	80.1	33	0.63	0.0	0.0	0.0	0	nan
Pocillopora_acuta_HIv2___xfSc0000010	-	intron_retention.2287	2	Pocillopora_acuta_HIv2___RNAseq.g9450.t1	4400103	4401495	4401496	4401516	4401517	4401563	520.2	1527.0	1438.0	0	1.00	483.4	1431.5	1429.3	0	1.00	498.9	1357.8	1403.2	0	1.00	168.1	439.1	434.8	0	1.00	629.7	1494.1	1566.7	58	0.96	287.0	874.0	858.7	0	1.00	633.1	1828.6	1751.5	0	1.00	404.1	1067.1	1017.6	0	1.00	901.1	2830.4	2799.6	0	1.00	682.6	1740.2	1599.7	0	1.00
