"","gene_id_spA","cluster","source_sp","protein_id_spA","Standardized_Name_spA","protein_id_spB"
"36134","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","NV2.22245"
"36135","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","NV2.22248"
"36136","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","AIPGENE5628"
"36137","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","AIPGENE5147"
"36138","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","evm.model.Ap1.532"
"36139","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","AIPGENE17979"
"36140","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","evm.model.Ap2.870"
"36141","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","AIPGENE21408"
"36142","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","NV2.8699"
"36143","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","NV2.8699"
"36144","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","NV2.8699"
"36145","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","NV2.8699"
"36146","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","NV2.8699"
"36147","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","NV2.8699"
"36148","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","NV2.8699"
"36149","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","NV2.8695"
"36150","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","NV2.8695"
"36151","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","NV2.8695"
"36152","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","NV2.8695"
"36153","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","NV2.8695"
"36154","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","evm.model.Ap1.529"
"36155","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","evm.model.Ap1.462"
"36156","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","AIPGENE8416"
"36157","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","AIPGENE17014"
"36158","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","evm.model.Ap14.889"
"36159","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","evm.model.Ap10.1882"
"36160","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","AIPGENE11090"
"36161","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","AIPGENE5718"
"36162","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","AIPGENE24931"
"36163","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","evm.model.Ap14.1723"
"36164","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","AIPGENE18194"
"36165","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","NV2.5695"
"36166","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","evm.model.Ap1.534"
"36167","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","evm.model.Ap1.1812"
"36168","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","evm.model.Ap10.1567"
"36169","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","AIPGENE21398"
"36170","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","AIPGENE6397"
"36171","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","AIPGENE10375"
"36172","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","evm.model.Ap1.1832"
"36173","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","AIPGENE18674"
"36174","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","evm.model.Ap14.881"
"36175","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","evm.model.Ap3.2126"
"36176","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","evm.model.Ap1.478"
"36177","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","AIPGENE2815"
"36178","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","evm.model.Ap3.2128"
"36179","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","AIPGENE16719"
"36180","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","AIPGENE1865"
"36181","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","evm.model.Ap1.483"
"36182","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","evm.model.Ap3.2135"
"36183","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","AIPGENE14788"
"36184","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","AIPGENE5151"
"36185","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","AIPGENE14787"
"36186","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","NV2.8695"
"36187","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","NV2.8695"
"36188","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","NV2.8695"
"36189","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","AIPGENE5716"
"36190","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","evm.model.Ap2.2124"
"36191","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","AIPGENE17257"
"36192","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","evm.model.Ap1.530"
"36193","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","evm.model.Ap10.1614"
"36194","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","evm.model.Ap3.2123"
"36195","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","evm.model.Ap14.1513"
"36196","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","evm.model.Ap1.1845"
"36197","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","AIPGENE8180"
"36198","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","AIPGENE19623"
"36199","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","evm.model.Ap1.471"
"36200","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","evm.model.Ap14.1511"
"36201","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","AIPGENE2644"
"36202","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","evm.model.Ap1.434"
"36203","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","evm.model.Ap1.1063"
"36204","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","AIPGENE5278"
"36205","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","AIPGENE5279"
"36206","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","evm.model.Ap1.1858"
"36207","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","evm.model.Ap4.211"
"36208","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","evm.model.Ap2.845"
"36209","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","AIPGENE13220"
"36210","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","NV2.5653"
"36211","LOC113678707","Cluster7","Pdam","XP_027051409.1","immune","AIPGENE2824"
"36212","LOC113684210","Cluster7","Pdam","XP_027057348.1","immune","Montipora_capitata_HIv3___RNAseq.10304_t"
"36213","LOC113684210","Cluster7","Pdam","XP_027057348.1","immune","NV2.5523"
"36214","LOC113665171","Cluster7","Pdam","XP_027036629.1","immune","NV2.19876"
"36215","LOC113665171","Cluster7","Pdam","XP_027036629.1","immune","NV2.19876"
"36216","LOC113665171","Cluster7","Pdam","XP_027036629.1","immune","NV2.19876"
"36217","LOC113665171","Cluster7","Pdam","XP_027036629.1","immune","NV2.19876"
"36218","LOC113665171","Cluster7","Pdam","XP_027036629.1","immune","NV2.19876"
"36219","LOC113665171","Cluster7","Pdam","XP_027036629.1","immune","NV2.19876"
"36220","LOC113665171","Cluster7","Pdam","XP_027036629.1","immune","NV2.19876"
"36221","LOC113665171","Cluster7","Pdam","XP_027036629.1","immune","NV2.19876"
"36222","LOC113665171","Cluster7","Pdam","XP_027036629.1","immune","Xe_013131-T1"
"36223","LOC113665171","Cluster7","Pdam","XP_027036629.1","immune","AIPGENE2155"
"36224","LOC113665171","Cluster7","Pdam","XP_027036629.1","immune","Montipora_capitata_HIv3___RNAseq.g14929.t1"
"36225","LOC113665171","Cluster7","Pdam","XP_027036629.1","immune","evm.model.Ap13.886"
"36226","LOC113672560","Cluster7","Pdam","XP_027044665.1","immune","evm.model.Ap1.3062"
"36227","LOC113672560","Cluster7","Pdam","XP_027044665.1","immune","AIPGENE23972"
"36228","LOC113672560","Cluster7","Pdam","XP_027044665.1","immune","AIPGENE23973"
"36229","LOC113675855","Cluster7","Pdam","XP_027048254.1","immune","NV2.12011"
"36230","LOC113675855","Cluster7","Pdam","XP_027048254.1","immune","AIPGENE21675"
"36231","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","AIPGENE6533"
"36232","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","evm.model.Ap14.1507"
"36233","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","evm.model.Ap1.543"
"36234","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","AIPGENE14791"
"36235","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","AIPGENE4191"
"36236","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","AIPGENE26799"
"36237","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","evm.model.Ap14.915"
"36238","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","Montipora_capitata_HIv3___RNAseq.g49514.t1"
"36239","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","evm.model.Ap1.1853"
"36240","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","NV2.22250"
"36241","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","NV2.22245"
"36242","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","NV2.22248"
"36243","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","AIPGENE5628"
"36244","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","evm.model.Ap1.1069"
"36245","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","AIPGENE5133"
"36246","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","evm.model.Ap1.1837"
"36247","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","evm.model.Ap1.381"
"36248","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","evm.model.Ap1.532"
"36249","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","AIPGENE17979"
"36250","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","AIPGENE17975"
"36251","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","AIPGENE21408"
"36252","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","evm.model.Ap14.1012"
"36253","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","evm.model.Ap1.386"
"36254","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","NV2.8699"
"36255","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","NV2.8699"
"36256","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","NV2.8699"
"36257","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","NV2.8699"
"36258","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","NV2.8699"
"36259","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","NV2.8699"
"36260","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","NV2.8699"
"36261","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","NV2.8695"
"36262","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","NV2.8695"
"36263","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","NV2.8695"
"36264","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","NV2.8695"
"36265","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","NV2.8695"
"36266","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","evm.model.Ap1.529"
"36267","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","evm.model.Ap1.462"
"36268","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","AIPGENE8416"
"36269","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","evm.model.Ap1.383"
"36270","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","evm.model.Ap1.1811"
"36271","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","XP_027056461.1"
"36272","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","AIPGENE22855"
"36273","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","AIPGENE5615"
"36274","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","AIPGENE17014"
"36275","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","evm.model.Ap14.889"
"36276","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","evm.model.Ap10.1882"
"36277","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","evm.model.Ap3.2131"
"36278","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","AIPGENE17261"
"36279","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","AIPGENE11090"
"36280","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","evm.model.Ap1.1807"
"36281","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","evm.model.Ap14.1748"
"36282","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","evm.model.Ap3.2134"
"36283","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","evm.model.Ap3.2133"
"36284","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","AIPGENE24931"
"36285","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","evm.model.Ap1.378"
"36286","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","evm.model.Ap14.1723"
"36287","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","AIPGENE18194"
"36288","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","NV2.5695"
"36289","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","evm.model.Ap1.377"
"36290","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","evm.model.Ap1.534"
"36291","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","evm.model.Ap1.1812"
"36292","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","evm.model.Ap14.1724"
"36293","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","evm.model.Ap14.1707"
"36294","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","evm.model.Ap10.1567"
"36295","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","Montipora_capitata_HIv3___TS.g3852.t1"
"36296","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","AIPGENE10375"
"36297","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","evm.model.Ap1.1832"
"36298","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","AIPGENE19887"
"36299","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","AIPGENE18674"
"36300","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","evm.model.Ap14.881"
"36301","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","evm.model.Ap3.2126"
"36302","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","evm.model.Ap1.478"
"36303","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","AIPGENE2815"
"36304","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","AIPGENE16719"
"36305","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","AIPGENE1865"
"36306","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","evm.model.Ap1.483"
"36307","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","AIPGENE14788"
"36308","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","AIPGENE5151"
"36309","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","AIPGENE14787"
"36310","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","NV2.8695"
"36311","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","NV2.8695"
"36312","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","NV2.8695"
"36313","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","evm.model.Ap2.740"
"36314","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","evm.model.Ap2.2124"
"36315","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","evm.model.Ap10.1615"
"36316","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","evm.model.Ap1.535"
"36317","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","evm.model.Ap1.530"
"36318","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","AIPGENE893"
"36319","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","evm.model.Ap1.1801"
"36320","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","evm.model.Ap10.1614"
"36321","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","evm.model.Ap1.1068"
"36322","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","AIPGENE10324"
"36323","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","evm.model.Ap1.464"
"36324","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","evm.model.Ap1.466"
"36325","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","AIPGENE19882"
"36326","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","AIPGENE8180"
"36327","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","AIPGENE19623"
"36328","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","evm.model.Ap1.471"
"36329","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","evm.model.Ap1.477"
"36330","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","evm.model.Ap10.1883"
"36331","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","evm.model.Ap14.887"
"36332","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","evm.model.Ap14.885"
"36333","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","evm.model.Ap1.434"
"36334","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","evm.model.Ap1.1063"
"36335","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","evm.model.Ap1.1858"
"36336","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","Montipora_capitata_HIv3___RNAseq.g49511.t1"
"36337","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","NV2.5653"
"36338","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","AIPGENE12897"
"36339","LOC113675498","Cluster7","Pdam","XP_027047891.1","immune","NV2.14609"
"36340","LOC113684917","Cluster7","Pdam","XP_027058137.1","immune","Montipora_capitata_HIv3___RNAseq.g45043.t1"
"36341","LOC113684917","Cluster7","Pdam","XP_027058137.1","immune","g6708.t1"
"36342","LOC113684917","Cluster7","Pdam","XP_027058137.1","immune","evm.model.Ap4.556"
"36343","LOC113684917","Cluster7","Pdam","XP_027058137.1","immune","evm.model.Ap4.6980"
"36344","LOC113684917","Cluster7","Pdam","XP_027058137.1","immune","g3925.t1"
"36345","LOC113684917","Cluster7","Pdam","XP_027058137.1","immune","Montipora_capitata_HIv3___RNAseq.g35508.t1"
"36346","LOC113684917","Cluster7","Pdam","XP_027058137.1","immune","evm.model.Ap4.490"
"36347","LOC113684917","Cluster7","Pdam","XP_027058137.1","immune","NV2.15587"
"36348","LOC113684917","Cluster7","Pdam","XP_027058137.1","immune","Montipora_capitata_HIv3___RNAseq.g35502.t1"
"36349","LOC113684917","Cluster7","Pdam","XP_027058137.1","immune","Montipora_capitata_HIv3___RNAseq.g22831.t1"
"36350","LOC113684917","Cluster7","Pdam","XP_027058137.1","immune","Montipora_capitata_HIv3___RNAseq.g35513.t1"
"36351","LOC113684917","Cluster7","Pdam","XP_027058137.1","immune","Montipora_capitata_HIv3___TS.g13980.t1b"
"36352","LOC113685292","Cluster7","Pdam","XP_027058581.1","immune","AIPGENE6923"
"36353","LOC113685292","Cluster7","Pdam","XP_027058581.1","immune","g33080.t1"
"36354","LOC113685292","Cluster7","Pdam","XP_027058581.1","immune","AIPGENE20974"
"36355","LOC113685292","Cluster7","Pdam","XP_027058581.1","immune","Xe_009741-T1"
"36356","LOC113685292","Cluster7","Pdam","XP_027058582.1","immune","AIPGENE6923"
"36357","LOC113685292","Cluster7","Pdam","XP_027058582.1","immune","g33080.t1"
"36358","LOC113685292","Cluster7","Pdam","XP_027058582.1","immune","AIPGENE20974"
"36359","LOC113685292","Cluster7","Pdam","XP_027058582.1","immune","Xe_009741-T1"
"36360","LOC113685292","Cluster7","Pdam","XP_027058583.1","immune","AIPGENE6923"
"36361","LOC113685292","Cluster7","Pdam","XP_027058583.1","immune","g33080.t1"
"36362","LOC113685292","Cluster7","Pdam","XP_027058583.1","immune","AIPGENE20974"
"36363","LOC113685292","Cluster7","Pdam","XP_027058583.1","immune","Xe_009741-T1"
"36364","LOC113683090","Cluster7","Pdam","XP_027056092.1","immune","evm.model.Ap2.3132"
"36365","LOC113683090","Cluster7","Pdam","XP_027056095.1","immune","evm.model.Ap2.3132"
"36366","LOC113683090","Cluster7","Pdam","XP_027056093.1","immune","evm.model.Ap2.3132"
"36367","LOC113683090","Cluster7","Pdam","XP_027056094.1","immune","evm.model.Ap2.3132"
"36368","LOC113667810","Cluster7","Pdam","XP_027039470.1","immune","NV2.746"
"36369","LOC113667810","Cluster7","Pdam","XP_027039470.1","immune","AIPGENE5130"
"36370","LOC113667810","Cluster7","Pdam","XP_027039470.1","immune","Montipora_capitata_HIv3___RNAseq.g15645.t1"
"36371","LOC113667810","Cluster7","Pdam","XP_027039470.1","immune","g27472.t1"
"36372","LOC113667810","Cluster7","Pdam","XP_027039470.1","immune","Xe_003605-T1"
"36373","LOC113678305","Cluster7","Pdam","XP_027050995.1","immune","NV2.12525"
"36374","LOC113678305","Cluster7","Pdam","XP_027050995.1","immune","NV2.12525"
"36375","LOC113678305","Cluster7","Pdam","XP_027050995.1","immune","AIPGENE15677"
"36376","LOC113678305","Cluster7","Pdam","XP_027050995.1","immune","AIPGENE15678"
"36377","LOC113678305","Cluster7","Pdam","XP_027050995.1","immune","Xe_010038-T1"
"36378","LOC113678305","Cluster7","Pdam","XP_027050995.1","immune","Xe_010039-T1"
"36379","LOC113678305","Cluster7","Pdam","XP_027050995.1","immune","Montipora_capitata_HIv3___RNAseq.g392.t1"
"36380","LOC113670784","Cluster7","Pdam","XP_027042782.1","immune","Montipora_capitata_HIv3___RNAseq.g8230.t1"
"36381","LOC113670784","Cluster7","Pdam","XP_027042782.1","immune","Montipora_capitata_HIv3___RNAseq.g3571.t1"
"36382","LOC113670784","Cluster7","Pdam","XP_027042782.1","immune","Montipora_capitata_HIv3___RNAseq.g3970.t1"
"36383","LOC113670784","Cluster7","Pdam","XP_027042782.1","immune","Montipora_capitata_HIv3___RNAseq.g29815.t1"
"36384","LOC113670784","Cluster7","Pdam","XP_027042782.1","immune","Montipora_capitata_HIv3___RNAseq.g7805.t1"
"36385","LOC113670784","Cluster7","Pdam","XP_027042782.1","immune","Montipora_capitata_HIv3___RNAseq.g4218.t1"
"36386","LOC113670784","Cluster7","Pdam","XP_027042782.1","immune","Montipora_capitata_HIv3___RNAseq.g4213.t1"
"36387","LOC113670784","Cluster7","Pdam","XP_027042782.1","immune","Montipora_capitata_HIv3___RNAseq.g27167.t1"
"36388","LOC113670784","Cluster7","Pdam","XP_027042782.1","immune","NV2.648"
"36389","LOC113670784","Cluster7","Pdam","XP_027042782.1","immune","Montipora_capitata_HIv3___RNAseq.g27154.t1b"
"36390","LOC113670784","Cluster7","Pdam","XP_027042782.1","immune","evm.model.Ap2.3450"
"36391","LOC113670784","Cluster7","Pdam","XP_027042782.1","immune","Montipora_capitata_HIv3___RNAseq.g8238.t1"
"36392","LOC113670784","Cluster7","Pdam","XP_027042782.1","immune","Montipora_capitata_HIv3___RNAseq.g34896.t1"
"36393","LOC113670784","Cluster7","Pdam","XP_027042782.1","immune","Montipora_capitata_HIv3___RNAseq.g4223.t1"
"36394","LOC113670784","Cluster7","Pdam","XP_027042782.1","immune","Montipora_capitata_HIv3___RNAseq.g306.t1"
"36395","LOC113670784","Cluster7","Pdam","XP_027042782.1","immune","Montipora_capitata_HIv3___RNAseq.g8198.t1"
"36396","LOC113670784","Cluster7","Pdam","XP_027042782.1","immune","evm.model.Ap2.3451"
"36397","LOC113670784","Cluster7","Pdam","XP_027042782.1","immune","Montipora_capitata_HIv3___RNAseq.g24119.t1"
"36398","LOC113670784","Cluster7","Pdam","XP_027042782.1","immune","AIPGENE8653"
"36399","LOC113670784","Cluster7","Pdam","XP_027042782.1","immune","Montipora_capitata_HIv3___RNAseq.g8226.t1"
"36400","LOC113670784","Cluster7","Pdam","XP_027042782.1","immune","evm.model.Ap2.3453"
"36401","LOC113670784","Cluster7","Pdam","XP_027042782.1","immune","Montipora_capitata_HIv3___RNAseq.g12606.t1"
"36402","LOC113679317","Cluster7","Pdam","XP_027052073.1","immune","Montipora_capitata_HIv3___RNAseq.g7253.t1"
"36403","LOC113669290","Cluster7","Pdam","XP_027041094.1","immune","evm.model.Ap13.812"
"36404","LOC113669290","Cluster7","Pdam","XP_027041094.1","immune","XP_027041097.1"
"36405","LOC113669290","Cluster7","Pdam","XP_027041094.1","immune","Montipora_capitata_HIv3___RNAseq.g14844.t1"
"36406","LOC113669290","Cluster7","Pdam","XP_027041094.1","immune","Montipora_capitata_HIv3___RNAseq.g14846.t1"
"36407","LOC113669290","Cluster7","Pdam","XP_027041094.1","immune","Montipora_capitata_HIv3___RNAseq.g14847.t1"
"36408","LOC113669290","Cluster7","Pdam","XP_027041094.1","immune","Xe_012265-T1"
"36409","LOC113669290","Cluster7","Pdam","XP_027041094.1","immune","evm.model.Ap13.780"
"36410","LOC113679739","Cluster7","Pdam","XP_027052506.1","immune","g51.t1"
"36411","LOC113679739","Cluster7","Pdam","XP_027052506.1","immune","Montipora_capitata_HIv3___RNAseq.g44716.t1"
"36412","LOC113679739","Cluster7","Pdam","XP_027052506.1","immune","Xe_022251-T1"
"36413","LOC113679739","Cluster7","Pdam","XP_027052506.1","immune","AIPGENE14469"
"36414","LOC113679739","Cluster7","Pdam","XP_027052506.1","immune","NV2.11450"
"36415","LOC113679739","Cluster7","Pdam","XP_027052506.1","immune","g50.t1"
"36416","LOC113669233","Cluster7","Pdam","XP_027041032.1","immune","g24209.t1"
"36417","LOC113669233","Cluster7","Pdam","XP_027041032.1","immune","g1894.t1"
"36418","LOC113669233","Cluster7","Pdam","XP_027041032.1","immune","g21887.t1"
"36419","LOC113669233","Cluster7","Pdam","XP_027041032.1","immune","g22988.t1"
"36420","LOC113679798","Cluster7","Pdam","XP_027052568.1","immune","AIPGENE21008"
"36421","LOC113679798","Cluster7","Pdam","XP_027052568.1","immune","g4085.t1"
"36422","LOC113679798","Cluster7","Pdam","XP_027052568.1","immune","Montipora_capitata_HIv3___TS.g20722.t1"
"36423","LOC113679798","Cluster7","Pdam","XP_027052568.1","immune","NV2.20660"
"36424","LOC113679798","Cluster7","Pdam","XP_027052568.1","immune","Xe_028948-T1"
"36425","LOC113675254","Cluster7","Pdam","XP_027047606.1","immune","Montipora_capitata_HIv3___RNAseq.g36976.t1b"
"36426","LOC113675254","Cluster7","Pdam","XP_027047606.1","immune","AIPGENE11340"
"36427","LOC113675254","Cluster7","Pdam","XP_027047605.1","immune","Montipora_capitata_HIv3___RNAseq.g36976.t1b"
"36428","LOC113675254","Cluster7","Pdam","XP_027047605.1","immune","AIPGENE11340"
"36429","LOC113675261","Cluster7","Pdam","XP_027047611.1","immune","Montipora_capitata_HIv3___RNAseq.g35045.t1"
