"","gene_id_spA","cluster","source_sp","protein_id_spA","Standardized_Name_spA","protein_id_spB"
"2109","LOC113668740","Cluster7","Pdam","XP_027040487.1","immune","Pocillopora_acuta_HIv2___RNAseq.g9122.t1"
"2110","LOC113668740","Cluster7","Pdam","XP_027040489.1","immune","Pocillopora_acuta_HIv2___RNAseq.g9122.t1"
"2111","LOC113668740","Cluster7","Pdam","XP_027040488.1","immune","Pocillopora_acuta_HIv2___RNAseq.g9122.t1"
"2112","LOC113680693","Cluster7","Pdam","XP_027053531.1","immune","Pocillopora_acuta_HIv2___RNAseq.g8712.t1"
"2113","LOC113680693","Cluster7","Pdam","XP_027053533.1","immune","Pocillopora_acuta_HIv2___RNAseq.g8712.t1"
"2114","LOC113680693","Cluster7","Pdam","XP_027053534.1","immune","Pocillopora_acuta_HIv2___RNAseq.g8712.t1"
"2115","LOC113680693","Cluster7","Pdam","XP_027053532.1","immune","Pocillopora_acuta_HIv2___RNAseq.g8712.t1"
"2116","LOC113667240","Cluster7","Pdam","XP_027038849.1","immune","Pocillopora_acuta_HIv2___RNAseq.g13596.t1"
"2117","LOC113667240","Cluster7","Pdam","XP_027038851.1","immune","Pocillopora_acuta_HIv2___RNAseq.g13596.t1"
"2118","LOC113684516","Cluster7","Pdam","XP_027057709.1","immune","Pocillopora_acuta_HIv2___TS.g23860.t1"
"2119","LOC113680246","Cluster7","Pdam","XP_027053064.1","immune","Pocillopora_acuta_HIv2___RNAseq.g10579.t1"
"2120","LOC113682891","Cluster7","Pdam","XP_027055867.1","immune","Pocillopora_acuta_HIv2___RNAseq.g24786.t1"
"2121","LOC113672685","Cluster7","Pdam","XP_027044812.1","immune","Pocillopora_acuta_HIv2___RNAseq.g24063.t1"
"2122","LOC113672685","Cluster7","Pdam","XP_027044813.1","immune","Pocillopora_acuta_HIv2___RNAseq.g24063.t1"
"2123","LOC113678826","Cluster7","Pdam","XP_027051540.1","immune","Pocillopora_acuta_HIv2___RNAseq.g18448.t1"
"2124","LOC113683089","Cluster7","Pdam","XP_027056091.1","immune","Pocillopora_acuta_HIv2___TS.g12998.t1"
"2125","LOC113678459","Cluster7","Pdam","XP_027051144.1","immune","Pocillopora_acuta_HIv2___RNAseq.g5528.t1"
"2126","LOC113678459","Cluster7","Pdam","XP_027051139.1","immune","Pocillopora_acuta_HIv2___RNAseq.g5528.t1"
"2127","LOC113678459","Cluster7","Pdam","XP_027051140.1","immune","Pocillopora_acuta_HIv2___RNAseq.g5528.t1"
"2128","LOC113678459","Cluster7","Pdam","XP_027051142.1","immune","Pocillopora_acuta_HIv2___RNAseq.g5528.t1"
"2129","LOC113678459","Cluster7","Pdam","XP_027051141.1","immune","Pocillopora_acuta_HIv2___RNAseq.g5528.t1"
"2130","LOC113678459","Cluster7","Pdam","XP_027051143.1","immune","Pocillopora_acuta_HIv2___RNAseq.g5528.t1"
"2131","LOC113672069","Cluster7","Pdam","XP_027044141.1","immune","Pocillopora_acuta_HIv2___RNAseq.g13921.t1"
"2132","LOC113664440","Cluster7","Pdam","XP_027035841.1","immune","Pocillopora_acuta_HIv2___RNAseq.g15408.t1"
"2133","LOC113681916","Cluster7","Pdam","XP_027054863.1","immune","Pocillopora_acuta_HIv2___TS.g27625.t3"
"2134","LOC113681916","Cluster7","Pdam","XP_027054856.1","immune","Pocillopora_acuta_HIv2___TS.g27625.t3"
"2135","LOC113677904","Cluster7","Pdam","XP_027050565.1","immune","Pocillopora_acuta_HIv2___TS.g11726.t1"
"2136","LOC113683065","Cluster7","Pdam","XP_027056065.1","immune","Pocillopora_acuta_HIv2___RNAseq.g4024.t1"
"2137","LOC113683065","Cluster7","Pdam","XP_027056066.1","immune","Pocillopora_acuta_HIv2___RNAseq.g4024.t1"
"2138","LOC113668273","Cluster7","Pdam","XP_027039958.1","immune","Pocillopora_acuta_HIv2___RNAseq.g11347.t1"
"2139","LOC113684477","Cluster7","Pdam","XP_027057657.1","immune","Pocillopora_acuta_HIv2___TS.g3591.t1"
"2140","LOC113672438","Cluster7","Pdam","XP_027044518.1","immune","Pocillopora_acuta_HIv2___RNAseq.g161.t1"
"2141","LOC113685185","Cluster7","Pdam","XP_027058472.1","immune","Pocillopora_acuta_HIv2___RNAseq.8784_t"
"2142","LOC113680810","Cluster7","Pdam","XP_027053695.1","immune","Pocillopora_acuta_HIv2___TS.g22788.t1"
"2143","LOC113673464","Cluster7","Pdam","XP_027045685.1","immune","Pocillopora_acuta_HIv2___RNAseq.g28257.t1"
"2144","LOC113673464","Cluster7","Pdam","XP_027045686.1","immune","Pocillopora_acuta_HIv2___RNAseq.g28257.t1"
"2145","LOC113684239","Cluster7","Pdam","XP_027057376.1","immune","Pocillopora_acuta_HIv2___RNAseq.g13457.t1"
"2146","LOC113684239","Cluster7","Pdam","XP_027057375.1","immune","Pocillopora_acuta_HIv2___RNAseq.g13457.t1"
"2147","LOC113684239","Cluster7","Pdam","XP_027057379.1","immune","Pocillopora_acuta_HIv2___RNAseq.g13457.t1"
"2148","LOC113677805","Cluster7","Pdam","XP_027050447.1","immune","Pocillopora_acuta_HIv2___RNAseq.g11252.t1"
"2149","LOC113684885","Cluster7","Pdam","XP_027058096.1","immune","Pocillopora_acuta_HIv2___RNAseq.g23897.t1"
"2150","LOC113664731","Cluster7","Pdam","XP_027036157.1","immune","Pocillopora_acuta_HIv2___RNAseq.g1274.t1"
"2151","LOC113682186","Cluster7","Pdam","XP_027055142.1","immune","Pocillopora_acuta_HIv2___RNAseq.g15266.t1"
"2152","LOC113674868","Cluster7","Pdam","XP_027047166.1","immune","Pocillopora_acuta_HIv2___RNAseq.g3434.t1"
"2153","LOC113686577","Cluster7","Pdam","XP_027060014.1","immune","Pocillopora_acuta_HIv2___RNAseq.g21498.t1"
"2154","LOC113676223","Cluster7","Pdam","XP_027048649.1","immune","Pocillopora_acuta_HIv2___RNAseq.g23742.t1"
"2155","LOC113671509","Cluster7","Pdam","XP_027043522.1","immune","Pocillopora_acuta_HIv2___RNAseq.g15168.t1"
"2156","LOC113671509","Cluster7","Pdam","XP_027043523.1","immune","Pocillopora_acuta_HIv2___RNAseq.g15168.t1"
"2157","LOC113671509","Cluster7","Pdam","XP_027043524.1","immune","Pocillopora_acuta_HIv2___RNAseq.g15168.t1"
"2158","LOC113682295","Cluster7","Pdam","XP_027055256.1","immune","Pocillopora_acuta_HIv2___RNAseq.g24003.t1b"
"2159","LOC113682295","Cluster7","Pdam","XP_027055257.1","immune","Pocillopora_acuta_HIv2___RNAseq.g24003.t1b"
"2160","LOC113684624","Cluster7","Pdam","XP_027057821.1","immune","Pocillopora_acuta_HIv2___RNAseq.g28589.t1"
"2161","LOC113684624","Cluster7","Pdam","XP_027057819.1","immune","Pocillopora_acuta_HIv2___RNAseq.g28589.t1"
"2162","LOC113686380","Cluster7","Pdam","XP_027059799.1","immune","Pocillopora_acuta_HIv2___RNAseq.g14452.t1"
"2163","LOC113677629","Cluster7","Pdam","XP_027050267.1","immune","Pocillopora_acuta_HIv2___RNAseq.g1909.t1"
"2164","LOC113664484","Cluster7","Pdam","XP_027035882.1","immune","Pocillopora_acuta_HIv2___RNAseq.g27375.t1"
"2165","LOC113664484","Cluster7","Pdam","XP_027035881.1","immune","Pocillopora_acuta_HIv2___RNAseq.g27375.t1"
"2166","LOC113664484","Cluster7","Pdam","XP_027035880.1","immune","Pocillopora_acuta_HIv2___RNAseq.g27375.t1"
"2167","LOC113664484","Cluster7","Pdam","XP_027035883.1","immune","Pocillopora_acuta_HIv2___RNAseq.g27375.t1"
"2168","LOC113675147","Cluster7","Pdam","XP_027047490.1","immune","Pocillopora_acuta_HIv2___RNAseq.g18158.t1"
"2169","LOC113675147","Cluster7","Pdam","XP_027047489.1","immune","Pocillopora_acuta_HIv2___RNAseq.g18158.t1"
"2170","LOC113675147","Cluster7","Pdam","XP_027047488.1","immune","Pocillopora_acuta_HIv2___RNAseq.g18158.t1"
"2171","LOC113675018","Cluster7","Pdam","XP_027047327.1","immune","Pocillopora_acuta_HIv2___TS.g8074.t1"
"2172","LOC113669804","Cluster7","Pdam","XP_027041681.1","immune","Pocillopora_acuta_HIv2___RNAseq.g6323.t1"
"2173","LOC113682439","Cluster7","Pdam","XP_027055412.1","immune","Pocillopora_acuta_HIv2___RNAseq.g29441.t1"
"2174","LOC113676670","Cluster7","Pdam","XP_027049158.1","immune","Pocillopora_acuta_HIv2___TS.g19009.t3"
"2175","LOC113676670","Cluster7","Pdam","XP_027049156.1","immune","Pocillopora_acuta_HIv2___TS.g19009.t3"
"2176","LOC113676670","Cluster7","Pdam","XP_027049155.1","immune","Pocillopora_acuta_HIv2___TS.g19009.t3"
"2177","LOC113676670","Cluster7","Pdam","XP_027049159.1","immune","Pocillopora_acuta_HIv2___TS.g19009.t3"
"2178","LOC113686856","Cluster7","Pdam","XP_027060335.1","immune","Pocillopora_acuta_HIv2___RNAseq.g190.t1"
"2179","LOC113686856","Cluster7","Pdam","XP_027060333.1","immune","Pocillopora_acuta_HIv2___RNAseq.g190.t1"
"2180","LOC113686856","Cluster7","Pdam","XP_027060332.1","immune","Pocillopora_acuta_HIv2___RNAseq.g190.t1"
"2181","LOC113686856","Cluster7","Pdam","XP_027060334.1","immune","Pocillopora_acuta_HIv2___RNAseq.g190.t1"
"2182","LOC113686856","Cluster7","Pdam","XP_027060331.1","immune","Pocillopora_acuta_HIv2___RNAseq.g190.t1"
"2183","LOC113686530","Cluster7","Pdam","XP_027059961.1","immune","Pocillopora_acuta_HIv2___RNAseq.g21488.t1"
"2184","LOC113670637","Cluster7","Pdam","XP_027042610.1","immune","Pocillopora_acuta_HIv2___RNAseq.g16823.t1"
"2185","LOC113680120","Cluster7","Pdam","XP_027052918.1","immune","Pocillopora_acuta_HIv2___RNAseq.g19484.t2"
"2186","LOC113666651","Cluster7","Pdam","XP_027038246.1","immune","Pocillopora_acuta_HIv2___TS.g19531.t1"
"2187","LOC113666651","Cluster7","Pdam","XP_027038246.1","immune","Pocillopora_acuta_HIv2___RNAseq.g16459.t1"
"2188","LOC113666651","Cluster7","Pdam","XP_027038246.1","immune","Pocillopora_acuta_HIv2___RNAseq.g16466.t1"
"2189","LOC113667515","Cluster7","Pdam","XP_027039146.1","immune","Pocillopora_acuta_HIv2___RNAseq.g5063.t1"
"2190","LOC113677709","Cluster7","Pdam","XP_027050346.1","immune","Pocillopora_acuta_HIv2___RNAseq.g9528.t1"
"2191","LOC113677709","Cluster7","Pdam","XP_027050345.1","immune","Pocillopora_acuta_HIv2___RNAseq.g9528.t1"
"2192","LOC113672771","Cluster7","Pdam","XP_027044921.1","immune","Pocillopora_acuta_HIv2___RNAseq.g13982.t1"
"2193","LOC113682734","Cluster7","Pdam","XP_027055702.1","immune","Pocillopora_acuta_HIv2___RNAseq.g3040.t1"
"2194","LOC113669237","Cluster7","Pdam","XP_027041037.1","immune","Pocillopora_acuta_HIv2___RNAseq.g1896.t1"
"2195","LOC113683433","Cluster7","Pdam","XP_027056477.1","immune","Pocillopora_acuta_HIv2___RNAseq.g846.t1"
"2196","LOC113682330","Cluster7","Pdam","XP_027055294.1","immune","Pocillopora_acuta_HIv2___RNAseq.g13970.t2"
"2197","LOC113682330","Cluster7","Pdam","XP_027055295.1","immune","Pocillopora_acuta_HIv2___RNAseq.g13970.t2"
"2198","LOC113674553","Cluster7","Pdam","XP_027046830.1","immune","Pocillopora_acuta_HIv2___RNAseq.g18970.t1"
"2199","LOC113670335","Cluster7","Pdam","XP_027042263.1","immune","Pocillopora_acuta_HIv2___TS.g26763.t2c"
"2200","LOC113670335","Cluster7","Pdam","XP_027042262.1","immune","Pocillopora_acuta_HIv2___TS.g26763.t2c"
"2201","LOC113670335","Cluster7","Pdam","XP_027042264.1","immune","Pocillopora_acuta_HIv2___TS.g26763.t2c"
"2202","LOC113670335","Cluster7","Pdam","XP_027042261.1","immune","Pocillopora_acuta_HIv2___TS.g26763.t2c"
"2203","LOC113670335","Cluster7","Pdam","XP_027042266.1","immune","Pocillopora_acuta_HIv2___TS.g26763.t2c"
"2204","LOC113670335","Cluster7","Pdam","XP_027042265.1","immune","Pocillopora_acuta_HIv2___TS.g26763.t2c"
"2205","LOC113679959","Cluster7","Pdam","XP_027052744.1","immune","Pocillopora_acuta_HIv2___RNAseq.g18734.t1"
"2206","LOC113676236","Cluster7","Pdam","XP_027048669.1","immune","Pocillopora_acuta_HIv2___TS.g31673.t1"
"2207","LOC113685992","Cluster7","Pdam","XP_027059389.1","immune","Pocillopora_acuta_HIv2___RNAseq.8665_t"
"2208","LOC113665647","Cluster7","Pdam","XP_027037168.1","immune","Pocillopora_acuta_HIv2___RNAseq.g4756.t1"
"2209","LOC113675930","Cluster7","Pdam","XP_027048340.1","immune","Pocillopora_acuta_HIv2___RNAseq.g26175.t1"
"2210","LOC113672804","Cluster7","Pdam","XP_027044952.1","immune","Pocillopora_acuta_HIv2___RNAseq.g20429.t1"
"2211","LOC113677737","Cluster7","Pdam","XP_027050373.1","immune","Pocillopora_acuta_HIv2___RNAseq.g11250.t1"
"2212","LOC113668709","Cluster7","Pdam","XP_027040460.1","immune","Pocillopora_acuta_HIv2___RNAseq.g27801.t1"
"2213","LOC113668709","Cluster7","Pdam","XP_027040459.1","immune","Pocillopora_acuta_HIv2___RNAseq.g27801.t1"
"2214","LOC113685050","Cluster7","Pdam","XP_027058304.1","immune","Pocillopora_acuta_HIv2___RNAseq.g28670.t1"
"2215","LOC113681847","Cluster7","Pdam","XP_027054769.1","immune","Pocillopora_acuta_HIv2___RNAseq.g25949.t1"
"2216","LOC113668355","Cluster7","Pdam","XP_027040044.1","immune","Pocillopora_acuta_HIv2___RNAseq.g31342.t1"
"2217","LOC113668355","Cluster7","Pdam","XP_027040043.1","immune","Pocillopora_acuta_HIv2___RNAseq.g31342.t1"
"2218","LOC113671136","Cluster7","Pdam","XP_027043153.1","immune","Pocillopora_acuta_HIv2___RNAseq.g223.t1"
"2219","LOC113669484","Cluster7","Pdam","XP_027041320.1","immune","Pocillopora_acuta_HIv2___RNAseq.g16193.t1"
"2220","LOC113681283","Cluster7","Pdam","XP_027054165.1","immune","Pocillopora_acuta_HIv2___RNAseq.g29868.t1"
"2221","LOC113667636","Cluster7","Pdam","XP_027039291.1","immune","Pocillopora_acuta_HIv2___RNAseq.g22278.t1"
"2222","LOC113675180","Cluster7","Pdam","XP_027047518.1","immune","Pocillopora_acuta_HIv2___RNAseq.g20375.t1"
"2223","LOC113677991","Cluster7","Pdam","XP_027050663.1","immune","Pocillopora_acuta_HIv2___RNAseq.g29079.t1"
"2224","LOC113666568","Cluster7","Pdam","XP_027038165.1","immune","Pocillopora_acuta_HIv2___RNAseq.g29300.t1"
"2225","LOC113666568","Cluster7","Pdam","XP_027038165.1","immune","Pocillopora_acuta_HIv2___RNAseq.g29304.t1"
"2226","LOC113683167","Cluster7","Pdam","XP_027056180.1","immune","Pocillopora_acuta_HIv2___TS.g9621.t1"
"2227","LOC113672197","Cluster7","Pdam","XP_027044276.1","immune","Pocillopora_acuta_HIv2___RNAseq.g19142.t1"
"2228","LOC113672197","Cluster7","Pdam","XP_027044275.1","immune","Pocillopora_acuta_HIv2___RNAseq.g19142.t1"
"2229","LOC113676089","Cluster7","Pdam","XP_027048510.1","immune","Pocillopora_acuta_HIv2___TS.g14465.t2"
"2230","LOC113684246","Cluster7","Pdam","XP_027057390.1","immune","Pocillopora_acuta_HIv2___RNAseq.g17061.t1"
"2231","LOC113678396","Cluster7","Pdam","XP_027051082.1","immune","Pocillopora_acuta_HIv2___RNAseq.g19660.t1"
"2232","LOC113678030","Cluster7","Pdam","XP_027050702.1","immune","Pocillopora_acuta_HIv2___TS.g8593.t1"
"2233","LOC113670473","Cluster7","Pdam","XP_027042420.1","immune","Pocillopora_acuta_HIv2___RNAseq.g2104.t1"
"2234","LOC113680013","Cluster7","Pdam","XP_027052811.1","immune","Pocillopora_acuta_HIv2___TS.g27670.t1"
"2235","LOC113680013","Cluster7","Pdam","XP_027052810.1","immune","Pocillopora_acuta_HIv2___TS.g27670.t1"
"2236","LOC113680013","Cluster7","Pdam","XP_027052812.1","immune","Pocillopora_acuta_HIv2___TS.g27670.t1"
"2237","LOC113665480","Cluster7","Pdam","XP_027036977.1","immune","Pocillopora_acuta_HIv2___RNAseq.g17236.t1"
"2238","LOC113683513","Cluster7","Pdam","XP_027056564.1","immune","Pocillopora_acuta_HIv2___RNAseq.g13188.t1"
"2239","LOC113684130","Cluster7","Pdam","XP_027057268.1","immune","Pocillopora_acuta_HIv2___RNAseq.g2790.t1"
"2240","LOC113677893","Cluster7","Pdam","XP_027050548.1","immune","Pocillopora_acuta_HIv2___RNAseq.g29932.t1"
"2241","LOC113683914","Cluster7","Pdam","XP_027057004.1","immune","Pocillopora_acuta_HIv2___RNAseq.g15788.t1"
"2242","LOC113664171","Cluster7","Pdam","XP_027035566.1","immune","Pocillopora_acuta_HIv2___RNAseq.g1069.t1"
"2243","LOC113666454","Cluster7","Pdam","XP_027038047.1","immune","Pocillopora_acuta_HIv2___TS.g25392.t1"
"2244","LOC113684331","Cluster7","Pdam","XP_027057484.1","immune","Pocillopora_acuta_HIv2___RNAseq.g25757.t1"
"2245","LOC113684331","Cluster7","Pdam","XP_027057485.1","immune","Pocillopora_acuta_HIv2___RNAseq.g25757.t1"
"2246","LOC113682667","Cluster7","Pdam","XP_027055636.1","immune","Pocillopora_acuta_HIv2___RNAseq.g25453.t1"
"2247","LOC113680058","Cluster7","Pdam","XP_027052863.1","immune","Pocillopora_acuta_HIv2___RNAseq.g15851.t1"
"2248","LOC113677650","Cluster7","Pdam","XP_027050292.1","immune","Pocillopora_acuta_HIv2___RNAseq.g18770.t1"
"2249","LOC113669958","Cluster7","Pdam","XP_027041841.1","immune","Pocillopora_acuta_HIv2___RNAseq.g13310.t1"
"2250","LOC113668102","Cluster7","Pdam","XP_027039779.1","immune","Pocillopora_acuta_HIv2___RNAseq.g28465.t1"
"2251","LOC113674918","Cluster7","Pdam","XP_027047216.1","immune","Pocillopora_acuta_HIv2___RNAseq.g19307.t1"
"2252","LOC113671511","Cluster7","Pdam","XP_027043526.1","immune","Pocillopora_acuta_HIv2___RNAseq.g15170.t1"
"2253","LOC113675256","Cluster7","Pdam","XP_027047607.1","immune","Pocillopora_acuta_HIv2___RNAseq.g16366.t1"
"2254","LOC113682606","Cluster7","Pdam","XP_027055568.1","immune","Pocillopora_acuta_HIv2___RNAseq.20932_t"
"2255","LOC113665624","Cluster7","Pdam","XP_027037146.1","immune","Pocillopora_acuta_HIv2___RNAseq.g11415.t1"
"2256","LOC113670699","Cluster7","Pdam","XP_027042675.1","immune","Pocillopora_acuta_HIv2___RNAseq.g3663.t1"
"2257","LOC113686540","Cluster7","Pdam","XP_027059978.1","immune","Pocillopora_acuta_HIv2___RNAseq.g21536.t1"
"2258","LOC113679097","Cluster7","Pdam","XP_027051848.1","immune","Pocillopora_acuta_HIv2___RNAseq.g25129.t2"
"2259","LOC113679097","Cluster7","Pdam","XP_027051869.1","immune","Pocillopora_acuta_HIv2___RNAseq.g25129.t2"
"2260","LOC113679097","Cluster7","Pdam","XP_027051860.1","immune","Pocillopora_acuta_HIv2___RNAseq.g25129.t2"
"2261","LOC113679097","Cluster7","Pdam","XP_027051884.1","immune","Pocillopora_acuta_HIv2___RNAseq.g25129.t2"
"2262","LOC113679097","Cluster7","Pdam","XP_027051855.1","immune","Pocillopora_acuta_HIv2___RNAseq.g25129.t2"
"2263","LOC113679097","Cluster7","Pdam","XP_027051876.1","immune","Pocillopora_acuta_HIv2___RNAseq.g25129.t2"
"2264","LOC113671950","Cluster7","Pdam","XP_027044021.1","immune","Pocillopora_acuta_HIv2___RNAseq.23897_t"
"2265","LOC113679026","Cluster7","Pdam","XP_027051755.1","immune","Pocillopora_acuta_HIv2___RNAseq.g21032.t1"
"2266","LOC113679026","Cluster7","Pdam","XP_027051754.1","immune","Pocillopora_acuta_HIv2___RNAseq.g21032.t1"
"2267","LOC113683112","Cluster7","Pdam","XP_027056122.1","immune","Pocillopora_acuta_HIv2___RNAseq.g4038.t1"
"2268","LOC113682766","Cluster7","Pdam","XP_027055751.1","immune","Pocillopora_acuta_HIv2___RNAseq.6617_t"
"2269","LOC113682766","Cluster7","Pdam","XP_027055750.1","immune","Pocillopora_acuta_HIv2___RNAseq.6617_t"
"2270","LOC113682766","Cluster7","Pdam","XP_027055753.1","immune","Pocillopora_acuta_HIv2___RNAseq.6617_t"
"2271","LOC113682766","Cluster7","Pdam","XP_027055752.1","immune","Pocillopora_acuta_HIv2___RNAseq.6617_t"
"2272","LOC113667456","Cluster7","Pdam","XP_027039076.1","immune","Pocillopora_acuta_HIv2___RNAseq.g10663.t1"
"2273","LOC113683086","Cluster7","Pdam","XP_027056088.1","immune","Pocillopora_acuta_HIv2___RNAseq.g3995.t1"
"2274","LOC113665282","Cluster7","Pdam","XP_027036759.1","immune","Pocillopora_acuta_HIv2___RNAseq.g28740.t1"
"2275","LOC113672645","Cluster7","Pdam","XP_027044753.1","immune","Pocillopora_acuta_HIv2___RNAseq.g24073.t1"
"2276","LOC113684319","Cluster7","Pdam","XP_027057468.1","immune","Pocillopora_acuta_HIv2___RNAseq.g25758.t1b"
"2277","LOC113684319","Cluster7","Pdam","XP_027057467.1","immune","Pocillopora_acuta_HIv2___RNAseq.g25758.t1b"
"2278","LOC113678585","Cluster7","Pdam","XP_027051294.1","immune","Pocillopora_acuta_HIv2___TS.g10393.t1"
"2279","LOC113678585","Cluster7","Pdam","XP_027051286.1","immune","Pocillopora_acuta_HIv2___TS.g10393.t1"
"2280","LOC113668096","Cluster7","Pdam","XP_027039772.1","immune","Pocillopora_acuta_HIv2___RNAseq.g28433.t1"
"2281","LOC113677972","Cluster7","Pdam","XP_027050640.1","immune","Pocillopora_acuta_HIv2___TS.g3883.t1"
"2282","LOC113677972","Cluster7","Pdam","XP_027050639.1","immune","Pocillopora_acuta_HIv2___TS.g3883.t1"
"2283","LOC113677972","Cluster7","Pdam","XP_027050638.1","immune","Pocillopora_acuta_HIv2___TS.g3883.t1"
"2284","LOC113665936","Cluster7","Pdam","XP_027037473.1","immune","Pocillopora_acuta_HIv2___RNAseq.g8046.t1"
"2285","LOC113682142","Cluster7","Pdam","XP_027055099.1","immune","Pocillopora_acuta_HIv2___RNAseq.g11530.t1"
"2286","LOC113681067","Cluster7","Pdam","XP_027053924.1","immune","Pocillopora_acuta_HIv2___RNAseq.g20114.t1"
"2287","LOC113674436","Cluster7","Pdam","XP_027046718.1","immune","Pocillopora_acuta_HIv2___RNAseq.g8487.t1"
"2288","LOC113665239","Cluster7","Pdam","XP_027036717.1","immune","Pocillopora_acuta_HIv2___TS.g19999.t1"
"2289","LOC113665239","Cluster7","Pdam","XP_027036716.1","immune","Pocillopora_acuta_HIv2___TS.g19999.t1"
"2290","LOC113665239","Cluster7","Pdam","XP_027036714.1","immune","Pocillopora_acuta_HIv2___TS.g19999.t1"
"2291","LOC113665239","Cluster7","Pdam","XP_027036715.1","immune","Pocillopora_acuta_HIv2___TS.g19999.t1"
"2292","LOC113667985","Cluster7","Pdam","XP_027039666.1","immune","Pocillopora_acuta_HIv2___RNAseq.g16231.t1"
"2293","LOC113667250","Cluster7","Pdam","XP_027038860.1","immune","Pocillopora_acuta_HIv2___RNAseq.g13607.t1"
"2294","LOC113677198","Cluster7","Pdam","XP_027049765.1","immune","Pocillopora_acuta_HIv2___TS.g17100.t1"
"2295","LOC113677198","Cluster7","Pdam","XP_027049763.1","immune","Pocillopora_acuta_HIv2___TS.g17100.t1"
"2296","LOC113684318","Cluster7","Pdam","XP_027057466.1","immune","Pocillopora_acuta_HIv2___RNAseq.g25732.t1"
"2297","LOC113670457","Cluster7","Pdam","XP_027042402.1","immune","Pocillopora_acuta_HIv2___TS.g15327.t1"
"2298","LOC113664199","Cluster7","Pdam","XP_027035595.1","immune","Pocillopora_acuta_HIv2___TS.g3701.t1b"
"2299","LOC113684744","Cluster7","Pdam","XP_027057936.1","immune","Pocillopora_acuta_HIv2___RNAseq.g2016.t1"
"2300","LOC113684744","Cluster7","Pdam","XP_027057935.1","immune","Pocillopora_acuta_HIv2___RNAseq.g2016.t1"
"2301","LOC113684744","Cluster7","Pdam","XP_027057937.1","immune","Pocillopora_acuta_HIv2___RNAseq.g2016.t1"
"2302","LOC113683702","Cluster7","Pdam","XP_027056773.1","immune","Pocillopora_acuta_HIv2___RNAseq.g21425.t1"
"2303","LOC113674628","Cluster7","Pdam","XP_027046916.1","immune","Pocillopora_acuta_HIv2___RNAseq.g15368.t1"
"2304","LOC113682545","Cluster7","Pdam","XP_027055504.1","immune","Pocillopora_acuta_HIv2___RNAseq.g19239.t1"
"2305","LOC113682545","Cluster7","Pdam","XP_027055503.1","immune","Pocillopora_acuta_HIv2___RNAseq.g19239.t1"
"2306","LOC113671666","Cluster7","Pdam","XP_027043714.1","immune","Pocillopora_acuta_HIv2___RNAseq.g13342.t1"
"2307","LOC113669673","Cluster7","Pdam","XP_027041546.1","immune","Pocillopora_acuta_HIv2___RNAseq.g10167.t1"
"2308","LOC113681604","Cluster7","Pdam","XP_027054505.1","immune","Pocillopora_acuta_HIv2___RNAseq.g14798.t1"
"2309","LOC113666614","Cluster7","Pdam","XP_027038202.1","immune","Pocillopora_acuta_HIv2___RNAseq.g16503.t1"
"2310","LOC113679109","Cluster7","Pdam","XP_027051857.1","immune","Pocillopora_acuta_HIv2___RNAseq.g770.t1"
"2311","LOC113677378","Cluster7","Pdam","XP_027049994.1","immune","Pocillopora_acuta_HIv2___RNAseq.g27471.t1"
"2312","LOC113673807","Cluster7","Pdam","XP_027046051.1","immune","Pocillopora_acuta_HIv2___RNAseq.g16052.t1"
"2313","LOC113685499","Cluster7","Pdam","XP_027058810.1","immune","Pocillopora_acuta_HIv2___RNAseq.g21922.t1"
"2314","LOC113685499","Cluster7","Pdam","XP_027058810.1","immune","Pocillopora_acuta_HIv2___RNAseq.g21923.t1b"
"2315","LOC113685499","Cluster7","Pdam","XP_027058808.1","immune","Pocillopora_acuta_HIv2___RNAseq.g21922.t1"
"2316","LOC113685499","Cluster7","Pdam","XP_027058808.1","immune","Pocillopora_acuta_HIv2___RNAseq.g21923.t1b"
"2317","LOC113685499","Cluster7","Pdam","XP_027058809.1","immune","Pocillopora_acuta_HIv2___RNAseq.g21922.t1"
"2318","LOC113685499","Cluster7","Pdam","XP_027058809.1","immune","Pocillopora_acuta_HIv2___RNAseq.g21923.t1b"
"2319","LOC113665129","Cluster7","Pdam","XP_027036581.1","immune","Pocillopora_acuta_HIv2___RNAseq.g16276.t1"
"2320","LOC113671786","Cluster7","Pdam","XP_027043842.1","immune","Pocillopora_acuta_HIv2___RNAseq.g18583.t1"
"2321","LOC113671786","Cluster7","Pdam","XP_027043840.1","immune","Pocillopora_acuta_HIv2___RNAseq.g18583.t1"
"2322","LOC113685771","Cluster7","Pdam","XP_027059121.1","immune","Pocillopora_acuta_HIv2___RNAseq.g29670.t2"
"2323","LOC113685771","Cluster7","Pdam","XP_027059123.1","immune","Pocillopora_acuta_HIv2___RNAseq.g29670.t2"
"2324","LOC113685771","Cluster7","Pdam","XP_027059122.1","immune","Pocillopora_acuta_HIv2___RNAseq.g29670.t2"
"2325","LOC113672671","Cluster7","Pdam","XP_027044793.1","immune","Pocillopora_acuta_HIv2___RNAseq.g24021.t1"
"2326","LOC113679253","Cluster7","Pdam","XP_027052003.1","immune","Pocillopora_acuta_HIv2___RNAseq.g9670.t1"
"2327","LOC113666430","Cluster7","Pdam","XP_027038015.1","immune","Pocillopora_acuta_HIv2___RNAseq.g25848.t1"
"2328","LOC113676996","Cluster7","Pdam","XP_027049547.1","immune","Pocillopora_acuta_HIv2___RNAseq.g12601.t1"
