#OG_name	Spis_proteins.faa	Pacu_proteins.faa
OG_15134	XP_022810087.1	Pocillopora_acuta_HIv2___RNAseq.g27639.t1 Pocillopora_acuta_HIv2___TS.g10396.t1 Pocillopora_acuta_HIv2___RNAseq.g27637.t1
OG_15135	XP_022806766.1	Pocillopora_acuta_HIv2___TS.g25559.t1
OG_15136	XP_022806771.1	Pocillopora_acuta_HIv2___RNAseq.g23563.t1
OG_15137	XP_022806780.1	Pocillopora_acuta_HIv2___RNAseq.g13340.t1
OG_15138	XP_022808226.1 XP_022806782.1	Pocillopora_acuta_HIv2___RNAseq.g13338.t1 Pocillopora_acuta_HIv2___RNAseq.g13339.t1
OG_15139	XP_022806783.1	Pocillopora_acuta_HIv2___RNAseq.g13349.t1
OG_15140	XP_022806788.1	Pocillopora_acuta_HIv2___RNAseq.g14011.t1
OG_15141	XP_022806793.1	Pocillopora_acuta_HIv2___RNAseq.g13345.t1
OG_15142	XP_022806795.1	Pocillopora_acuta_HIv2___RNAseq.g13342.t1
OG_15143	XP_022806796.1	Pocillopora_acuta_HIv2___RNAseq.g28495.t1
OG_15144	XP_022806799.1	Pocillopora_acuta_HIv2___RNAseq.g28498.t1
OG_15145	XP_022806803.1	Pocillopora_acuta_HIv2___RNAseq.g28497.t1
OG_15146	XP_022806805.1	Pocillopora_acuta_HIv2___TS.g11273.t1
OG_15147	XP_022806806.1 XP_022806807.1	Pocillopora_acuta_HIv2___RNAseq.g7627.t1 Pocillopora_acuta_HIv2___RNAseq.g7626.t1 Pocillopora_acuta_HIv2___RNAseq.g7625.t1
OG_15148	XP_022806810.1	Pocillopora_acuta_HIv2___RNAseq.g7628.t1
OG_15149	XP_022806822.1	Pocillopora_acuta_HIv2___RNAseq.g14069.t1 Pocillopora_acuta_HIv2___RNAseq.g17153.t1 Pocillopora_acuta_HIv2___RNAseq.g10157.t1 Pocillopora_acuta_HIv2___RNAseq.g25603.t1 Pocillopora_acuta_HIv2___RNAseq.g5938.t1 Pocillopora_acuta_HIv2___RNAseq.g14033.t1 Pocillopora_acuta_HIv2___RNAseq.g31154.t1 Pocillopora_acuta_HIv2___TS.g25894.t1 Pocillopora_acuta_HIv2___RNAseq.g662.t1 Pocillopora_acuta_HIv2___RNAseq.g14066.t1
OG_15150	XP_022806827.1	Pocillopora_acuta_HIv2___TS.g30776.t1
OG_15151	XP_022806830.1	Pocillopora_acuta_HIv2___RNAseq.g6055.t1
OG_15152	XP_022806831.1	Pocillopora_acuta_HIv2___RNAseq.g6060.t1
OG_15153	XP_022806833.1	Pocillopora_acuta_HIv2___RNAseq.g6052.t1
OG_15154	XP_022806835.1	Pocillopora_acuta_HIv2___TS.g30771.t1
OG_15155	XP_022806836.1	Pocillopora_acuta_HIv2___RNAseq.g6071.t1 Pocillopora_acuta_HIv2___RNAseq.g6074.t1
OG_15156	XP_022806837.1	Pocillopora_acuta_HIv2___RNAseq.24379_t
OG_15157	XP_022806838.1	Pocillopora_acuta_HIv2___RNAseq.g6062.t1
OG_15158	XP_022806843.1	Pocillopora_acuta_HIv2___TS.g12841.t3
OG_15159	XP_022806847.1	Pocillopora_acuta_HIv2___RNAseq.6265_t
OG_15160	XP_022806848.1	Pocillopora_acuta_HIv2___RNAseq.g14354.t1
OG_15161	XP_022806859.1	Pocillopora_acuta_HIv2___RNAseq.g27697.t1
OG_15162	XP_022806868.1	Pocillopora_acuta_HIv2___RNAseq.g28193.t1
OG_15163	XP_022806881.1	Pocillopora_acuta_HIv2___TS.g27097.t1
OG_15164	XP_022806882.1	Pocillopora_acuta_HIv2___RNAseq.g2074.t3
OG_15165	XP_022806891.1 XP_022806899.1	Pocillopora_acuta_HIv2___TS.g3146.t2 Pocillopora_acuta_HIv2___TS.g3145.t1
OG_15166	XP_022806897.1	Pocillopora_acuta_HIv2___TS.g25550.t1
OG_15167	XP_022806898.1	Pocillopora_acuta_HIv2___TS.g3149.t1
OG_15168	XP_022806900.1	Pocillopora_acuta_HIv2___RNAseq.g25736.t1
OG_15169	XP_022806903.1 XP_022806904.1 XP_022806905.1	Pocillopora_acuta_HIv2___TS.g25286.t1 Pocillopora_acuta_HIv2___RNAseq.g25739.t1
OG_15170	XP_022806907.1	Pocillopora_acuta_HIv2___RNAseq.g25735.t1
OG_15171	XP_022806909.1	Pocillopora_acuta_HIv2___RNAseq.g25732.t1
OG_15172	XP_022806910.1	Pocillopora_acuta_HIv2___RNAseq.g25734.t1
OG_15173	XP_022806926.1	Pocillopora_acuta_HIv2___RNAseq.g27372.t1
OG_15174	XP_022806933.1	Pocillopora_acuta_HIv2___RNAseq.g2397.t1
OG_15175	XP_022806934.1	Pocillopora_acuta_HIv2___TS.g22304.t1
OG_15176	XP_022806937.1	Pocillopora_acuta_HIv2___RNAseq.g3462.t1
OG_15177	XP_022806939.1	Pocillopora_acuta_HIv2___RNAseq.g3466.t1
OG_15178	XP_022806943.1	Pocillopora_acuta_HIv2___TS.g10010.t1 Pocillopora_acuta_HIv2___RNAseq.g3464.t1 Pocillopora_acuta_HIv2___TS.g10009.t1 Pocillopora_acuta_HIv2___RNAseq.20038_t Pocillopora_acuta_HIv2___TS.g10005.t1
OG_15179	XP_022806945.1	Pocillopora_acuta_HIv2___RNAseq.g3463.t1
OG_15180	XP_022806956.1	Pocillopora_acuta_HIv2___RNAseq.g8016.t1
OG_15181	XP_022806962.1 XP_022806966.1	Pocillopora_acuta_HIv2___RNAseq.g2686.t1
OG_15182	XP_022806971.1	Pocillopora_acuta_HIv2___RNAseq.g8338.t1
OG_15183	XP_022806984.1	Pocillopora_acuta_HIv2___RNAseq.g28195.t1
OG_15184	XP_022806989.1	Pocillopora_acuta_HIv2___RNAseq.g26303.t1
OG_15185	XP_022806990.1	Pocillopora_acuta_HIv2___RNAseq.g26305.t1
OG_15186	XP_022806991.1	Pocillopora_acuta_HIv2___RNAseq.g26306.t1
OG_15187	XP_022806994.1	Pocillopora_acuta_HIv2___RNAseq.g26302.t1
OG_15188	XP_022806998.1	Pocillopora_acuta_HIv2___RNAseq.g26311.t1
OG_15189	XP_022807031.1	Pocillopora_acuta_HIv2___RNAseq.g28188.t1
OG_15190	XP_022807032.1	Pocillopora_acuta_HIv2___TS.g10972.t1
OG_15191	XP_022807034.1	Pocillopora_acuta_HIv2___TS.g10465.t1
OG_15192	XP_022807036.1	Pocillopora_acuta_HIv2___TS.g22872.t1 Pocillopora_acuta_HIv2___TS.g22873.t1
OG_15193	XP_022807058.1	Pocillopora_acuta_HIv2___TS.g28041.t2
OG_15194	XP_022807059.1	Pocillopora_acuta_HIv2___RNAseq.g28197.t1
OG_15195	XP_022807062.1	Pocillopora_acuta_HIv2___RNAseq.g15457.t1 Pocillopora_acuta_HIv2___RNAseq.g15462.t1
OG_15196	XP_022807068.1	Pocillopora_acuta_HIv2___TS.g25541.t1
OG_15197	XP_022807073.1	Pocillopora_acuta_HIv2___RNAseq.g15451.t1
OG_15198	XP_022807078.1	Pocillopora_acuta_HIv2___RNAseq.24255_t Pocillopora_acuta_HIv2___RNAseq.24256_t
OG_15199	XP_022807081.1	Pocillopora_acuta_HIv2___RNAseq.g12212.t1
OG_15200	XP_022807090.1	Pocillopora_acuta_HIv2___RNAseq.g821.t1
OG_15201	XP_022807092.1	Pocillopora_acuta_HIv2___RNAseq.g815.t1
OG_15202	XP_022807094.1	Pocillopora_acuta_HIv2___TS.g4377.t1a
OG_15203	XP_022807096.1	Pocillopora_acuta_HIv2___TS.g30263.t1 Pocillopora_acuta_HIv2___RNAseq.g30236.t1
OG_15204	XP_022807103.1	Pocillopora_acuta_HIv2___RNAseq.g30238.t1 Pocillopora_acuta_HIv2___TS.g30264.t1
OG_15205	XP_022807106.1	Pocillopora_acuta_HIv2___RNAseq.g8385.t1
OG_15206	XP_022807111.1	Pocillopora_acuta_HIv2___RNAseq.g8376.t1 Pocillopora_acuta_HIv2___TS.g30179.t1 Pocillopora_acuta_HIv2___TS.g30178.t1 Pocillopora_acuta_HIv2___TS.g30180.t1
OG_15207	XP_022807120.1	Pocillopora_acuta_HIv2___TS.g14383.t1
OG_15208	XP_022807121.1	Pocillopora_acuta_HIv2___RNAseq.g25999.t1
OG_15209	XP_022807122.1	Pocillopora_acuta_HIv2___RNAseq.g20436.t2
OG_15210	XP_022807127.1	Pocillopora_acuta_HIv2___RNAseq.g20438.t1
OG_15211	XP_022807128.1	Pocillopora_acuta_HIv2___RNAseq.g20432.t1
OG_15212	XP_022807139.1	Pocillopora_acuta_HIv2___RNAseq.g28198.t1
OG_15213	XP_022807143.1	Pocillopora_acuta_HIv2___RNAseq.g2705.t1
OG_15214	XP_022807145.1	Pocillopora_acuta_HIv2___RNAseq.g2709.t1
OG_15215	XP_022807149.1	Pocillopora_acuta_HIv2___TS.g10429.t2
OG_15216	XP_022807153.1	Pocillopora_acuta_HIv2___RNAseq.g19386.t1
OG_15217	XP_022807157.1	Pocillopora_acuta_HIv2___RNAseq.g19387.t1
OG_15218	XP_022807158.1	Pocillopora_acuta_HIv2___RNAseq.g19388.t1
OG_15219	XP_022807160.1	Pocillopora_acuta_HIv2___RNAseq.g19381.t1 Pocillopora_acuta_HIv2___RNAseq.g27686.t1 Pocillopora_acuta_HIv2___RNAseq.g27688.t1 Pocillopora_acuta_HIv2___RNAseq.g19384.t1 Pocillopora_acuta_HIv2___RNAseq.g19383.t1 Pocillopora_acuta_HIv2___TS.g5406.t1
OG_15220	XP_022807161.1	Pocillopora_acuta_HIv2___RNAseq.g19376.t1 Pocillopora_acuta_HIv2___RNAseq.g19374.t1 Pocillopora_acuta_HIv2___RNAseq.g19371.t1 Pocillopora_acuta_HIv2___RNAseq.g19373.t1
OG_15221	XP_022807162.1	Pocillopora_acuta_HIv2___TS.g5415.t1 Pocillopora_acuta_HIv2___RNAseq.g19393.t1
OG_15222	XP_022807168.1	Pocillopora_acuta_HIv2___RNAseq.g27667.t1 Pocillopora_acuta_HIv2___RNAseq.g27666.t1
OG_15223	XP_022807179.1	Pocillopora_acuta_HIv2___RNAseq.21521_t
OG_15224	XP_022807188.1	Pocillopora_acuta_HIv2___RNAseq.g9224.t1 Pocillopora_acuta_HIv2___RNAseq.g9223.t1
OG_15225	XP_022807208.1	Pocillopora_acuta_HIv2___RNAseq.g6039.t1 Pocillopora_acuta_HIv2___TS.g16237.t1
OG_15226	XP_022807211.1	Pocillopora_acuta_HIv2___RNAseq.24369_t Pocillopora_acuta_HIv2___RNAseq.g19451.t1
OG_15227	XP_022807212.1	Pocillopora_acuta_HIv2___RNAseq.g6041.t1 Pocillopora_acuta_HIv2___RNAseq.g19450.t1
OG_15228	XP_022807213.1	Pocillopora_acuta_HIv2___RNAseq.g6040.t1 Pocillopora_acuta_HIv2___RNAseq.g30964.t1
OG_15229	XP_022807230.1	Pocillopora_acuta_HIv2___TS.g11437.t1 Pocillopora_acuta_HIv2___TS.g11365.t1
OG_15230	XP_022807231.1	Pocillopora_acuta_HIv2___TS.g11448.t1
OG_15231	XP_022807232.1	Pocillopora_acuta_HIv2___RNAseq.g28665.t1
OG_15232	XP_022807243.1	Pocillopora_acuta_HIv2___RNAseq.g1238.t1 Pocillopora_acuta_HIv2___RNAseq.g1240.t1 Pocillopora_acuta_HIv2___RNAseq.g1241.t1 Pocillopora_acuta_HIv2___RNAseq.g1243.t1 Pocillopora_acuta_HIv2___RNAseq.g1246.t1 Pocillopora_acuta_HIv2___RNAseq.g1249.t1 Pocillopora_acuta_HIv2___RNAseq.g1242.t1 Pocillopora_acuta_HIv2___RNAseq.g1245.t1 Pocillopora_acuta_HIv2___RNAseq.g1235.t1
OG_15233	XP_022807244.1	Pocillopora_acuta_HIv2___TS.g16513.t2
OG_15234	XP_022807245.1	Pocillopora_acuta_HIv2___TS.g16514.t1
OG_15235	XP_022807252.1	Pocillopora_acuta_HIv2___TS.g16515.t1
OG_15236	XP_022807270.1	Pocillopora_acuta_HIv2___TS.g16782.t1 Pocillopora_acuta_HIv2___TS.g16785.t1
OG_15237	XP_022807289.1	Pocillopora_acuta_HIv2___RNAseq.g6624.t1
OG_15238	XP_022807294.1	Pocillopora_acuta_HIv2___RNAseq.g17203.t1
OG_15239	XP_022807299.1	Pocillopora_acuta_HIv2___RNAseq.g6622.t1
OG_15240	XP_022807304.1	Pocillopora_acuta_HIv2___RNAseq.g6623.t1
OG_15241	XP_022807305.1	Pocillopora_acuta_HIv2___TS.g17587.t1
OG_15242	XP_022807311.1	Pocillopora_acuta_HIv2___TS.g14230.t1 Pocillopora_acuta_HIv2___RNAseq.27007_t
OG_15243	XP_022807316.1	Pocillopora_acuta_HIv2___RNAseq.g1052.t1 Pocillopora_acuta_HIv2___RNAseq.g1065.t1
OG_15244	XP_022807318.1	Pocillopora_acuta_HIv2___RNAseq.g1068.t1
OG_15245	XP_022807319.1	Pocillopora_acuta_HIv2___RNAseq.g1069.t1
OG_15246	XP_022807336.1	Pocillopora_acuta_HIv2___RNAseq.g23351.t1 Pocillopora_acuta_HIv2___TS.g24829.t1b
OG_15247	XP_022807341.1	Pocillopora_acuta_HIv2___RNAseq.g17166.t2
OG_15248	XP_022807350.1	Pocillopora_acuta_HIv2___TS.g17564.t1
OG_15249	XP_022807351.1	Pocillopora_acuta_HIv2___TS.g9414.t1
OG_15250	XP_022807356.1	Pocillopora_acuta_HIv2___TS.g7953.t1
OG_15251	XP_022807360.1	Pocillopora_acuta_HIv2___RNAseq.g31141.t1
OG_15252	XP_022807363.1	Pocillopora_acuta_HIv2___RNAseq.g13723.t1
OG_15253	XP_022807367.1	Pocillopora_acuta_HIv2___RNAseq.g13718.t1
OG_15254	XP_022807376.1	Pocillopora_acuta_HIv2___RNAseq.g13721.t1
OG_15255	XP_022807391.1	Pocillopora_acuta_HIv2___RNAseq.g17170.t1
OG_15256	XP_022807433.1	Pocillopora_acuta_HIv2___RNAseq.9527_t
OG_15257	XP_022807441.1	Pocillopora_acuta_HIv2___RNAseq.g21371.t1
OG_15258	XP_022807459.1	Pocillopora_acuta_HIv2___RNAseq.g17247.t1
OG_15259	XP_022807464.1	Pocillopora_acuta_HIv2___RNAseq.g22336.t1a Pocillopora_acuta_HIv2___RNAseq.g22335.t1 Pocillopora_acuta_HIv2___RNAseq.g22327.t1 Pocillopora_acuta_HIv2___RNAseq.g22314.t1a Pocillopora_acuta_HIv2___RNAseq.g22314.t1b Pocillopora_acuta_HIv2___RNAseq.g22307.t1
OG_15260	XP_022807480.1	Pocillopora_acuta_HIv2___RNAseq.g4359.t1b
OG_15261	XP_022807494.1	Pocillopora_acuta_HIv2___RNAseq.g14053.t1
OG_15262	XP_022807506.1	Pocillopora_acuta_HIv2___RNAseq.g20469.t1
OG_15263	XP_022807508.1	Pocillopora_acuta_HIv2___RNAseq.g20470.t1
OG_15264	XP_022807516.1	Pocillopora_acuta_HIv2___TS.g17618.t2
OG_15265	XP_022807518.1 XP_022809182.1	Pocillopora_acuta_HIv2___RNAseq.g14525.t1
OG_15266	XP_022807528.1	Pocillopora_acuta_HIv2___RNAseq.g17219.t1
OG_15267	XP_022807537.1	Pocillopora_acuta_HIv2___TS.g25269.t1c
OG_15268	XP_022807539.1	Pocillopora_acuta_HIv2___RNAseq.g25726.t1
OG_15269	XP_022807544.1	Pocillopora_acuta_HIv2___RNAseq.g25719.t1
OG_15270	XP_022807545.1	Pocillopora_acuta_HIv2___RNAseq.g25720.t1
OG_15271	XP_022807556.1	Pocillopora_acuta_HIv2___RNAseq.g27501.t1
OG_15272	XP_022807557.1	Pocillopora_acuta_HIv2___RNAseq.g27504.t1
OG_15273	XP_022807558.1	Pocillopora_acuta_HIv2___RNAseq.g27498.t1
OG_15274	XP_022807563.1	Pocillopora_acuta_HIv2___RNAseq.g27499.t1
OG_15275	XP_022807565.1	Pocillopora_acuta_HIv2___RNAseq.g12845.t1
OG_15276	XP_022807566.1	Pocillopora_acuta_HIv2___RNAseq.g12844.t1
OG_15277	XP_022807570.1	Pocillopora_acuta_HIv2___TS.g15455.t1 Pocillopora_acuta_HIv2___RNAseq.g12843.t2
OG_15278	XP_022807580.1	Pocillopora_acuta_HIv2___RNAseq.g715.t1
OG_15279	XP_022807581.1	Pocillopora_acuta_HIv2___TS.g12697.t2 Pocillopora_acuta_HIv2___RNAseq.g14224.t1 Pocillopora_acuta_HIv2___RNAseq.g14223.t1 Pocillopora_acuta_HIv2___TS.g12701.t1 Pocillopora_acuta_HIv2___TS.g12698.t1 Pocillopora_acuta_HIv2___TS.g12700.t1 Pocillopora_acuta_HIv2___RNAseq.g721.t1
OG_15280	XP_022807582.1	Pocillopora_acuta_HIv2___RNAseq.g722.t1 Pocillopora_acuta_HIv2___RNAseq.g724.t1
OG_15281	XP_022807584.1	Pocillopora_acuta_HIv2___TS.g4273.t1b
OG_15282	XP_022807585.1	Pocillopora_acuta_HIv2___RNAseq.g713.t1
OG_15283	XP_022807588.1	Pocillopora_acuta_HIv2___TS.g4273.t1a
OG_15284	XP_022807590.1	Pocillopora_acuta_HIv2___RNAseq.g30128.t1
OG_15285	XP_022807591.1	Pocillopora_acuta_HIv2___RNAseq.g30127.t1
OG_15286	XP_022807592.1	Pocillopora_acuta_HIv2___TS.g14862.t1 Pocillopora_acuta_HIv2___TS.g11871.t1
OG_15287	XP_022807593.1	Pocillopora_acuta_HIv2___RNAseq.g30122.t1 Pocillopora_acuta_HIv2___RNAseq.g1436.t1
OG_15288	XP_022807594.1	Pocillopora_acuta_HIv2___RNAseq.g30126.t2 Pocillopora_acuta_HIv2___RNAseq.g1440.t2
OG_15289	XP_022807595.1	Pocillopora_acuta_HIv2___TS.g14860.t1 Pocillopora_acuta_HIv2___TS.g11869.t1
OG_15290	XP_022807596.1	Pocillopora_acuta_HIv2___TS.g14857.t2 Pocillopora_acuta_HIv2___TS.g11866.t2
OG_15291	XP_022807598.1	Pocillopora_acuta_HIv2___RNAseq.g1438.t1 Pocillopora_acuta_HIv2___RNAseq.g30124.t1
OG_15292	XP_022807602.1	Pocillopora_acuta_HIv2___RNAseq.g30120.t1 Pocillopora_acuta_HIv2___RNAseq.g1434.t1
OG_15293	XP_022807603.1	Pocillopora_acuta_HIv2___RNAseq.g8389.t1
OG_15294	XP_022807605.1	Pocillopora_acuta_HIv2___RNAseq.g8391.t1
OG_15295	XP_022807606.1	Pocillopora_acuta_HIv2___RNAseq.g8393.t1
OG_15296	XP_022807607.1	Pocillopora_acuta_HIv2___RNAseq.g8390.t1
OG_15297	XP_022807612.1	Pocillopora_acuta_HIv2___RNAseq.g29317.t1
OG_15298	XP_022807613.1	Pocillopora_acuta_HIv2___RNAseq.g17198.t1
OG_15299	XP_022807619.1	Pocillopora_acuta_HIv2___RNAseq.g29320.t1
OG_15300	XP_022807621.1	Pocillopora_acuta_HIv2___RNAseq.g29316.t1
OG_15301	XP_022807623.1	Pocillopora_acuta_HIv2___TS.g9052.t1
OG_15302	XP_022807626.1	Pocillopora_acuta_HIv2___RNAseq.g29315.t1 Pocillopora_acuta_HIv2___TS.g29800.t1
OG_15303	XP_022807638.1	Pocillopora_acuta_HIv2___TS.g23724.t1b Pocillopora_acuta_HIv2___RNAseq.g6661.t1 Pocillopora_acuta_HIv2___TS.g23723.t1
OG_15304	XP_022807639.1	Pocillopora_acuta_HIv2___RNAseq.g6673.t1
OG_15305	XP_022807640.1	Pocillopora_acuta_HIv2___RNAseq.g6674.t1
OG_15306	XP_022807642.1	Pocillopora_acuta_HIv2___RNAseq.g29449.t1
OG_15307	XP_022807656.1	Pocillopora_acuta_HIv2___RNAseq.g17251.t1
OG_15308	XP_022807660.1	Pocillopora_acuta_HIv2___TS.g30648.t1
OG_15309	XP_022807664.1	Pocillopora_acuta_HIv2___RNAseq.g5928.t1
OG_15310	XP_022807668.1	Pocillopora_acuta_HIv2___RNAseq.g1648.t1
OG_15311	XP_022807674.1	Pocillopora_acuta_HIv2___RNAseq.g25401.t1
OG_15312	XP_022807683.1	Pocillopora_acuta_HIv2___RNAseq.g25403.t1
OG_15313	XP_022807684.1	Pocillopora_acuta_HIv2___RNAseq.g25404.t1
OG_15314	XP_022807685.1	Pocillopora_acuta_HIv2___RNAseq.g25413.t1
OG_15315	XP_022807688.1	Pocillopora_acuta_HIv2___RNAseq.3260_t
OG_15316	XP_022807689.1	Pocillopora_acuta_HIv2___RNAseq.g25412.t1
OG_15317	XP_022807691.1	Pocillopora_acuta_HIv2___RNAseq.g17164.t1
OG_15318	XP_022807696.1	Pocillopora_acuta_HIv2___TS.g30825.t1
OG_15319	XP_022807728.1	Pocillopora_acuta_HIv2___RNAseq.g21961.t1b
OG_15320	XP_022807729.1	Pocillopora_acuta_HIv2___RNAseq.g21962.t1
OG_15321	XP_022807732.1	Pocillopora_acuta_HIv2___RNAseq.g21960.t1 Pocillopora_acuta_HIv2___RNAseq.g21958.t1
OG_15322	XP_022807735.1	Pocillopora_acuta_HIv2___RNAseq.g21963.t1a
OG_15323	XP_022807737.1	Pocillopora_acuta_HIv2___TS.g7062.t1 Pocillopora_acuta_HIv2___RNAseq.g21967.t1 Pocillopora_acuta_HIv2___RNAseq.g21999.t1
OG_15324	XP_022807738.1	Pocillopora_acuta_HIv2___RNAseq.g21966.t1
OG_15325	XP_022807739.1	Pocillopora_acuta_HIv2___RNAseq.g21964.t1
OG_15326	XP_022807741.1	Pocillopora_acuta_HIv2___RNAseq.g21965.t1
OG_15327	XP_022807742.1	Pocillopora_acuta_HIv2___TS.g9432.t1 Pocillopora_acuta_HIv2___TS.g9430.t1 Pocillopora_acuta_HIv2___TS.g9428.t1
OG_15328	XP_022807749.1	Pocillopora_acuta_HIv2___TS.g9435.t1
OG_15329	XP_022807752.1	Pocillopora_acuta_HIv2___TS.g9431.t1 Pocillopora_acuta_HIv2___RNAseq.g2749.t1 Pocillopora_acuta_HIv2___RNAseq.g2753.t1
OG_15330	XP_022807753.1	Pocillopora_acuta_HIv2___RNAseq.g2754.t1
OG_15331	XP_022807788.1	Pocillopora_acuta_HIv2___RNAseq.g3863.t1
OG_15332	XP_022807790.1	Pocillopora_acuta_HIv2___RNAseq.g3869.t1
OG_15333	XP_022807803.1	Pocillopora_acuta_HIv2___RNAseq.g26384.t1
OG_15334	XP_022807811.1	Pocillopora_acuta_HIv2___RNAseq.g17226.t1
OG_15335	XP_022807828.1	Pocillopora_acuta_HIv2___RNAseq.g1185.t1
OG_15336	XP_022807829.1	Pocillopora_acuta_HIv2___RNAseq.g1189.t1
OG_15337	XP_022807838.1	Pocillopora_acuta_HIv2___TS.g18753.t1
OG_15338	XP_022807840.1	Pocillopora_acuta_HIv2___RNAseq.g30764.t1
OG_15339	XP_022807841.1	Pocillopora_acuta_HIv2___RNAseq.g17158.t1
OG_15340	XP_022807847.1	Pocillopora_acuta_HIv2___RNAseq.g16870.t2
OG_15341	XP_022807854.1	Pocillopora_acuta_HIv2___RNAseq.g6036.t1
OG_15342	XP_022807855.1	Pocillopora_acuta_HIv2___RNAseq.g16871.t1
OG_15343	XP_022807859.1	Pocillopora_acuta_HIv2___TS.g17259.t2
OG_15344	XP_022807863.1	Pocillopora_acuta_HIv2___RNAseq.g12080.t1 Pocillopora_acuta_HIv2___RNAseq.g12081.t1
OG_15345	XP_022807868.1	Pocillopora_acuta_HIv2___RNAseq.g12082.t1
OG_15346	XP_022807874.1 XP_022807876.1	Pocillopora_acuta_HIv2___RNAseq.21088_t
OG_15347	XP_022807879.1	Pocillopora_acuta_HIv2___RNAseq.g12078.t1
OG_15348	XP_022807882.1	Pocillopora_acuta_HIv2___TS.g29166.t1
OG_15349	XP_022807885.1	Pocillopora_acuta_HIv2___RNAseq.g10997.t1
OG_15350	XP_022807887.1	Pocillopora_acuta_HIv2___RNAseq.g10996.t1
OG_15351	XP_022807900.1	Pocillopora_acuta_HIv2___RNAseq.g25741.t1
OG_15352	XP_022807901.1	Pocillopora_acuta_HIv2___TS.g25292.t1
OG_15353	XP_022807904.1	Pocillopora_acuta_HIv2___TS.20225_t Pocillopora_acuta_HIv2___RNAseq.g19396.t1
OG_15354	XP_022807905.1	Pocillopora_acuta_HIv2___RNAseq.g17206.t1
OG_15355	XP_022807911.1	Pocillopora_acuta_HIv2___RNAseq.g2682.t1
OG_15356	XP_022807913.1	Pocillopora_acuta_HIv2___TS.g9355.t1
OG_15357	XP_022807916.1	Pocillopora_acuta_HIv2___TS.g9351.t1
OG_15358	XP_022807941.1	Pocillopora_acuta_HIv2___RNAseq.g12005.t1
OG_15359	XP_022807951.1	Pocillopora_acuta_HIv2___RNAseq.g12788.t1 Pocillopora_acuta_HIv2___TS.g15392.t1a Pocillopora_acuta_HIv2___RNAseq.g12790.t1 Pocillopora_acuta_HIv2___TS.g15404.t1 Pocillopora_acuta_HIv2___TS.g15396.t2 Pocillopora_acuta_HIv2___RNAseq.g12784.t1
OG_15360	XP_022807956.1	Pocillopora_acuta_HIv2___TS.g15376.t1 Pocillopora_acuta_HIv2___TS.g15380.t1 Pocillopora_acuta_HIv2___TS.g15372.t1 Pocillopora_acuta_HIv2___RNAseq.g12773.t1
OG_15361	XP_022807963.1	Pocillopora_acuta_HIv2___RNAseq.g17213.t1 Pocillopora_acuta_HIv2___RNAseq.g17215.t1
OG_15362	XP_022807964.1	Pocillopora_acuta_HIv2___RNAseq.g14578.t1
OG_15363	XP_022807972.1	Pocillopora_acuta_HIv2___TS.g17614.t3
OG_15364	XP_022807973.1	Pocillopora_acuta_HIv2___RNAseq.g5907.t1
OG_15365	XP_022807986.1	Pocillopora_acuta_HIv2___RNAseq.g27014.t1
OG_15366	XP_022807987.1	Pocillopora_acuta_HIv2___RNAseq.g27015.t1
OG_15367	XP_022807990.1	Pocillopora_acuta_HIv2___RNAseq.g27019.t1
OG_15368	XP_022807993.1	Pocillopora_acuta_HIv2___RNAseq.g27016.t1
OG_15369	XP_022807994.1	Pocillopora_acuta_HIv2___TS.g18073.t1
OG_15370	XP_022807995.1	Pocillopora_acuta_HIv2___RNAseq.g27017.t1
OG_15371	XP_022808001.1	Pocillopora_acuta_HIv2___RNAseq.g12009.t1
OG_15372	XP_022808013.1	Pocillopora_acuta_HIv2___RNAseq.g13567.t1b
OG_15373	XP_022808017.1	Pocillopora_acuta_HIv2___TS.g14427.t1
OG_15374	XP_022808023.1	Pocillopora_acuta_HIv2___RNAseq.g20506.t1 Pocillopora_acuta_HIv2___RNAseq.g20504.t1
OG_15375	XP_022808024.1	Pocillopora_acuta_HIv2___RNAseq.g20507.t1
OG_15376	XP_022808025.1	Pocillopora_acuta_HIv2___RNAseq.g20498.t1
OG_15377	XP_022808027.1	Pocillopora_acuta_HIv2___TS.g14465.t2
OG_15378	XP_022808030.1	Pocillopora_acuta_HIv2___RNAseq.g20485.t1
OG_15379	XP_022808036.1	Pocillopora_acuta_HIv2___RNAseq.g23314.t1
OG_15380	XP_022808040.1	Pocillopora_acuta_HIv2___RNAseq.g5437.t1a
OG_15381	XP_022808057.1	Pocillopora_acuta_HIv2___RNAseq.g6335.t1
OG_15382	XP_022808060.1	Pocillopora_acuta_HIv2___TS.g2875.t1
OG_15383	XP_022808068.1	Pocillopora_acuta_HIv2___RNAseq.g9668.t1
OG_15384	XP_022808070.1	Pocillopora_acuta_HIv2___RNAseq.g9673.t1
OG_15385	XP_022808071.1	Pocillopora_acuta_HIv2___RNAseq.g9674.t1
OG_15386	XP_022806675.1 XP_022808076.1	Pocillopora_acuta_HIv2___RNAseq.g25877.t1
OG_15387	XP_022808077.1	Pocillopora_acuta_HIv2___RNAseq.g25875.t1
OG_15388	XP_022808078.1	Pocillopora_acuta_HIv2___RNAseq.g17231.t1
OG_15389	XP_022808134.1	Pocillopora_acuta_HIv2___RNAseq.g9188.t1
OG_15390	XP_022808137.1	Pocillopora_acuta_HIv2___RNAseq.g9187.t1
