"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 1 3 5 "GO:0061437;GO:0061440" "kidney vasculature development" 1
0 0.728827976205692 2 94 "GO:0061448" "connective tissue development" 1
0 0.918605228738187 2 34 "GO:0061462;GO:0006622;GO:0006623" "protein localization to lysosome" 1
0 1 2 10 "GO:0061476" "response to anticoagulant" 1
0 1 2 5 "GO:0061478" "response to platelet aggregation inhibitor" 1
0 0.362991322096224 2 8 "GO:0061484" "hematopoietic stem cell homeostasis" 1
0 0.781365548001254 2 33 "GO:0061512" "protein localization to cilium" 1
0 0.38427874122295 4 32 "GO:0061515" "myeloid cell development" 1
0 0.301248573404143 2 7 "GO:0061548" "ganglion development" 1
0 1 2 5 "GO:0061550" "cranial ganglion development" 1
0 0.906795011785769 2 339 "GO:0061564;GO:0007409" "axon development" 1
0 0.953361482750993 6 18 "GO:0061582;GO:0030207;GO:0061580" "chondroitin sulfate catabolic process" 1
0 0.37830792850521 7 14 "GO:0061615;GO:0061620;GO:0006735;GO:0061621;GO:0019677;GO:0061718" "glycolytic process through glucose-6-phosphate" 1
0 0.783778725732419 3 9 "GO:0061626" "pharyngeal arch artery morphogenesis" 1
0 0.966843600268547 3 20 "GO:0061635" "regulation of protein complex stability" 1
0 0.875956469031751 3 129 "GO:0061640;GO:0000910" "cytokinesis" 1
0 0.639657336060432 2 6 "GO:0061687" "detoxification of inorganic compound" 1
0 0.846200363100932 2 11 "GO:0061723" "glycophagy" 1
0 1 2 7 "GO:0061792" "secretory granule maturation" 1
0 0.422528972620731 2 9 "GO:0061844" "antimicrobial humoral immune response mediated by antimicrobial peptide" 1
0 1 7 6 "GO:0061883" "clathrin-dependent endocytosis involved in vitellogenesis" 1
0 1 3 8 "GO:0061900" "glial cell activation" 1
0 0.84348275610023 -1 20 "GO:0061912" "obsolete selective autophagy" 1
0 0.992869446767191 2 29 "GO:0061951" "establishment of protein localization to plasma membrane" 1
0 0.545197699862883 3 96 "GO:0061982" "meiosis I cell cycle process" 1
0 0.84348275610023 2 20 "GO:0061983" "meiosis II cell cycle process" 1
0 0.62643307829045 2 13 "GO:0062009" "secondary palate development" 1
0 0.981402645978707 3 218 "GO:0062012" "regulation of small molecule metabolic process" 1
0 0.876115464250514 6 70 "GO:0062013" "positive regulation of small molecule metabolic process" 1
0 0.450840411016752 2 53 "GO:0062014" "negative regulation of small molecule metabolic process" 1
0 0.510160510442314 8 17 "GO:0062033" "positive regulation of mitotic sister chromatid segregation" 1
0 0.192302381218905 2 20 "GO:0062149" "detection of stimulus involved in sensory perception of pain" 1
0 0.555779856984137 3 51 "GO:0062207" "regulation of pattern recognition receptor signaling pathway" 1
0 0.797251381777467 3 18 "GO:0065001" "specification of axis polarity" 1
0 0.457558510019354 3 47 "GO:0065002;GO:0071806" "protein transmembrane transport" 1
0 0.161073806394519 2 96 "GO:0065004" "protein-DNA complex assembly" 1
0 0.70535718320709 4 15 "GO:0065005;GO:0071825" "protein-lipid complex organization" 1
0 0.514915218864652 3 30 "GO:0070050" "neuron cellular homeostasis" 1
0 0.351282950467724 3 25 "GO:0070059" "intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress" 1
0 1 4 9 "GO:0070071" "proton-transporting two-sector ATPase complex assembly" 1
0 0.532018911491297 -1 11 "GO:0070076" "obsolete histone lysine demethylation" 1
0 0.176584756798344 5 5 "GO:0070092" "regulation of glucagon secretion" 1
0 1 2 5 "GO:0070098" "chemokine-mediated signaling pathway" 1
0 0.238527651751297 2 6 "GO:0070102" "interleukin-6-mediated signaling pathway" 1
0 1 3 13 "GO:0070121" "Kupffer's vesicle development" 1
0 0.103995053384663 3 12 "GO:0070129;GO:0062125" "regulation of mitochondrial gene expression" 1
0 0.0526989668924373 2 6 "GO:0070131" "positive regulation of mitochondrial translation" 1
0 0.0526989668924373 2 6 "GO:0070141;GO:0071492" "response to UV-A" 1
0 1 3 7 "GO:0070142" "synaptic vesicle budding" 1
0 0.639657336060432 2 6 "GO:0070168" "negative regulation of biomineral tissue development" 1
0 0.572802388675576 4 5 "GO:0070189" "kynurenine metabolic process" 1
0 0.84429532223744 2 52 "GO:0070192" "chromosome organization involved in meiotic cell cycle" 1
0 0.922211916616511 2 15 "GO:0070193" "synaptonemal complex organization" 1
0 0.301248573404143 3 7 "GO:0070198" "protein localization to chromosome, telomeric region" 1
0 0.572802388675576 3 5 "GO:0070199" "establishment of protein localization to chromosome" 1
0 0.154609545260449 3 9 "GO:0070202;GO:0070203;GO:1904814;GO:1904816;GO:1904851" "regulation of protein localization to chromosome, telomeric region" 1
0 0.295215528251825 2 29 "GO:0070206;GO:0070207" "protein trimerization" 1
0 1 2 5 "GO:0070208" "protein heterotrimerization" 1
0 0.0787062411142695 6 11 "GO:0070227;GO:0071887" "lymphocyte apoptotic process" 1
0 0.383286992546019 2 20 "GO:0070228" "regulation of lymphocyte apoptotic process" 1
0 0.581184131396689 2 12 "GO:0070229;GO:2000107" "negative regulation of leukocyte apoptotic process" 1
0 0.362991322096224 2 8 "GO:0070230" "positive regulation of lymphocyte apoptotic process" 1
0 0.362991322096224 2 8 "GO:0070231" "T cell apoptotic process" 1
0 0.783778725732419 3 9 "GO:0070232" "regulation of T cell apoptotic process" 1
0 0.572802388675576 2 5 "GO:0070233" "negative regulation of T cell apoptotic process" 1
0 0.572802388675576 2 5 "GO:0070243" "regulation of thymocyte apoptotic process" 1
0 0.238527651751297 2 6 "GO:0070255" "regulation of mucus secretion" 1
0 1 2 5 "GO:0070262" "peptidyl-serine dephosphorylation" 1
0 0.817638412954602 -1 10 "GO:0070265;GO:0097300" "obsolete necrotic cell death" 1
0 1 2 5 "GO:0070266" "necroptotic process" 1
0 0.597185046978286 4 26 "GO:0070286" "axonemal dynein complex assembly" 1
0 0.238527651751297 2 6 "GO:0070291" "N-acylethanolamine metabolic process" 1
0 0.783778725732419 3 9 "GO:0070293;GO:0003096;GO:0070294" "renal absorption" 1
0 0.824514673141448 3 43 "GO:0070301" "cellular response to hydrogen peroxide" 1
0 0.991540670359543 2 28 "GO:0070306" "lens fiber cell differentiation" 1
0 0.510160510442314 3 17 "GO:0070316;GO:0070317" "negative regulation of G0 to G1 transition" 1
0 1 3 5 "GO:0070327" "thyroid hormone transport" 1
0 0.176584756798344 2 5 "GO:0070365" "hepatocyte differentiation" 1
0 0.483195335446066 2 29 "GO:0070371" "ERK1 and ERK2 cascade" 1
0 0.991602298000732 5 90 "GO:0070372" "regulation of ERK1 and ERK2 cascade" 1
0 1 2 24 "GO:0070373" "negative regulation of ERK1 and ERK2 cascade" 1
0 0.948916583954815 6 64 "GO:0070374" "positive regulation of ERK1 and ERK2 cascade" 1
0 0.301248573404143 5 7 "GO:0070391;GO:0071223" "cellular response to lipoteichoic acid" 1
0 0.240643372319419 3 11 "GO:0070417" "cellular response to cold" 1
0 0.176584756798344 3 5 "GO:0070445" "regulation of oligodendrocyte progenitor proliferation" 1
0 1 4 5 "GO:0070475" "rRNA base methylation" 1
0 0.976431179918062 2 22 "GO:0070498" "interleukin-1-mediated signaling pathway" 1
0 0.797251381777467 2 18 "GO:0070509" "calcium ion import" 1
0 0.639657336060432 7 6 "GO:0070525" "tRNA threonylcarbamoyladenosine metabolic process" 1
0 0.869667368624195 11 30 "GO:0070534" "protein K63-linked ubiquitination" 1
0 0.458528255011167 10 22 "GO:0070536" "protein K63-linked deubiquitination" 1
0 0.602002762463314 2 53 "GO:0070542" "response to fatty acid" 1
0 0.301248573404143 -1 7 "GO:0070544" "obsolete histone H3-K36 demethylation" 1
0 0.645673631351536 2 55 "GO:0070555;GO:0071347" "response to interleukin-1" 1
0 0.773421498986016 -1 25 "GO:0070584" "obsolete mitochondrion morphogenesis" 1
0 1 3 14 "GO:0070593" "dendrite self-avoidance" 1
0 0.55850932182266 2 38 "GO:0070613;GO:1903317" "regulation of protein maturation" 1
0 0.0497814148568007 2 18 "GO:0070633" "transepithelial transport" 1
0 0.944688699363575 2 17 "GO:0070664;GO:0050672;GO:0032945" "negative regulation of leukocyte proliferation" 1
0 0.572802388675576 2 5 "GO:0070669;GO:0071352" "response to interleukin-2" 1
0 0.769867748384944 2 17 "GO:0070670;GO:0071353" "response to interleukin-4" 1
0 0.176584756798344 2 5 "GO:0070672" "response to interleukin-15" 1
0 0.197208308270686 2 15 "GO:0070723" "response to cholesterol" 1
0 0.572802388675576 -1 5 "GO:0070734" "obsolete histone H3-K27 methylation" 1
0 0.240643372319419 5 11 "GO:0070741;GO:0071354" "response to interleukin-6" 1
0 0.0817253476191834 4 7 "GO:0070778" "L-aspartate transmembrane transport" 1
0 0.879935746521134 5 22 "GO:0070828" "heterochromatin organization" 1
0 0.423582833563841 6 15 "GO:0070830" "bicellular tight junction assembly" 1
0 0.966235119332903 2 275 "GO:0070848;GO:0071363" "response to growth factor" 1
0 0.685933887833244 3 29 "GO:0070849;GO:0071364" "response to epidermal growth factor" 1
0 0.589369045800538 2 19 "GO:0070861;GO:1904152" "regulation of protein exit from endoplasmic reticulum" 1
0 0.154609545260449 2 9 "GO:0070862;GO:1904153" "negative regulation of protein exit from endoplasmic reticulum" 1
0 1 2 8 "GO:0070863" "positive regulation of protein exit from endoplasmic reticulum" 1
0 0.422528972620731 3 9 "GO:0070875" "positive regulation of glycogen metabolic process" 1
0 0.510160510442314 2 17 "GO:0070884;GO:0106056" "regulation of calcineurin-NFAT signaling cascade" 1
0 0.362991322096224 3 8 "GO:0070885;GO:0106057" "negative regulation of calcineurin-NFAT signaling cascade" 1
0 0.639657336060432 8 6 "GO:0070886;GO:0106058" "positive regulation of calcineurin-mediated signaling" 1
0 0.467659775856044 3 16 "GO:0070897" "transcription preinitiation complex assembly" 1
0 0.240643372319419 5 11 "GO:0070914" "UV-damage excision repair" 1
0 0.790127627787753 5 63 "GO:0070918" "regulatory ncRNA processing" 1
0 0.743639864275565 3 8 "GO:0070920;GO:1903798" "regulation of regulatory ncRNA processing" 1
0 0.479041540732774 2 10 "GO:0070922" "RISC complex assembly" 1
0 0.722384618416146 5 572 "GO:0070925" "organelle assembly" 1
0 0.362991322096224 -1 8 "GO:0070932" "obsolete histone H3 deacetylation" 1
0 0.0526989668924373 -1 6 "GO:0070933" "obsolete histone H4 deacetylation" 1
0 0.238527651751297 5 6 "GO:0070934" "CRD-mediated mRNA stabilization" 1
0 0.743639864275565 2 8 "GO:0070935" "3'-UTR-mediated mRNA stabilization" 1
0 0.995730209611167 11 32 "GO:0070936" "protein K48-linked ubiquitination" 1
0 0.137559767535202 8 18 "GO:0070979" "protein K11-linked ubiquitination" 1
0 0.37830792850521 3 14 "GO:0070983" "dendrite guidance" 1
0 0.954334930945406 2 29 "GO:0070986" "left/right axis specification" 1
0 0.116383662917462 2 22 "GO:0070987" "error-free translesion synthesis" 1
0 0.192302381218905 3 20 "GO:0070988" "demethylation" 1
0 0.797251381777467 2 18 "GO:0071025;GO:0071027;GO:0071028" "RNA surveillance" 1
0 0.154609545260449 6 9 "GO:0071044" "histone mRNA catabolic process" 1
0 1 3 22 "GO:0071071" "regulation of phospholipid biosynthetic process" 1
0 1 5 6 "GO:0071073" "positive regulation of phospholipid biosynthetic process" 1
0 0.148471614424994 2 141 "GO:0071103" "DNA conformation change" 1
0 0.783778725732419 3 9 "GO:0071107;GO:0071374" "response to parathyroid hormone" 1
0 0.836546678112405 2 28 "GO:0071108" "protein K48-linked deubiquitination" 1
0 0.691608948818533 2 22 "GO:0071168" "protein localization to chromatin" 1
0 0.111663149551998 2 206 "GO:0071214;GO:0104004" "cellular response to abiotic stimulus" 1
0 0.900448772657104 2 88 "GO:0071216;GO:0071219;GO:0071222" "cellular response to biotic stimulus" 1
0 0.795312939697928 2 92 "GO:0071229" "cellular response to acid chemical" 1
0 0.977732274995589 3 34 "GO:0071230" "cellular response to amino acid stimulus" 1
0 0.699159318913707 3 92 "GO:0071236" "cellular response to antibiotic" 1
0 0.0907585432002448 -1 111 "GO:0071241;GO:0071248" "obsolete cellular response to inorganic substance" 1
0 0.890540996861703 4 56 "GO:0071242" "cellular response to ammonium ion" 1
0 0.071454296226504 2 15 "GO:0071243" "cellular response to arsenic-containing substance" 1
0 0.176584756798344 4 5 "GO:0071244" "cellular response to carbon dioxide" 1
0 0.362991322096224 2 8 "GO:0071257" "cellular response to electrical stimulus" 1
0 0.379344816982455 3 50 "GO:0071260" "cellular response to mechanical stimulus" 1
0 0.028128616573483 2 12 "GO:0071267;GO:0043102;GO:0071265" "L-methionine biosynthetic process" 1
0 0.197208308270686 2 15 "GO:0071276" "cellular response to cadmium ion" 1
0 0.483195335446066 2 29 "GO:0071277" "cellular response to calcium ion" 1
0 0.532018911491297 2 11 "GO:0071280" "cellular response to copper ion" 1
0 0.0388418914627965 2 9 "GO:0071281" "cellular response to iron ion" 1
0 0.572802388675576 4 5 "GO:0071284" "cellular response to lead ion" 1
0 0.238527651751297 2 6 "GO:0071286;GO:0086015;GO:0086018;GO:0086070" "cellular response to magnesium ion" 1
0 1 2 13 "GO:0071287" "cellular response to manganese ion" 1
0 1 4 7 "GO:0071294" "cellular response to zinc ion" 1
0 0.467659775856044 2 16 "GO:0071295;GO:0071305" "cellular response to vitamin" 1
0 0.60454177992099 2 33 "GO:0071300" "cellular response to retinoic acid" 1
0 0.667787269921323 3 14 "GO:0071312" "cellular response to alkaloid" 1
0 1 2 7 "GO:0071318" "cellular response to ATP" 1
0 0.86281512854817 2 21 "GO:0071320" "cellular response to cAMP" 1
0 1 4 7 "GO:0071340" "skeletal muscle acetylcholine-gated channel clustering" 1
0 0.696058796503147 3 7 "GO:0071360" "cellular response to exogenous dsRNA" 1
0 0.589369045800538 2 19 "GO:0071361" "cellular response to ethanol" 1
0 0.572802388675576 2 5 "GO:0071362" "cellular response to ether" 1
0 0.992779018765084 2 176 "GO:0071375;GO:1901653" "cellular response to peptide" 1
0 0.846200363100932 2 11 "GO:0071377" "cellular response to glucagon stimulus" 1
0 0.301248573404143 2 7 "GO:0071379;GO:0071380" "cellular response to prostaglandin stimulus" 1
0 0.945857598124683 2 119 "GO:0071383" "cellular response to steroid hormone stimulus" 1
0 0.912521187709247 2 42 "GO:0071384;GO:0071385" "cellular response to corticosteroid stimulus" 1
0 0.696058796503147 3 7 "GO:0071389" "cellular response to mineralocorticoid stimulus" 1
0 0.879935746521134 2 22 "GO:0071392" "cellular response to estradiol stimulus" 1
0 0.301248573404143 2 7 "GO:0071394" "cellular response to testosterone stimulus" 1
0 0.936444410352129 2 256 "GO:0071396" "cellular response to lipid" 1
0 0.240643372319419 3 11 "GO:0071397" "cellular response to cholesterol" 1
0 0.421203961672899 2 21 "GO:0071398" "cellular response to fatty acid" 1
0 0.651622915160662 3 307 "GO:0071407" "cellular response to organic cyclic compound" 1
0 0.176584756798344 2 5 "GO:0071415" "cellular response to purine-containing compound" 1
0 0.783778725732419 3 9 "GO:0071425" "hematopoietic stem cell proliferation" 1
0 1 -1 5 "GO:0071440" "obsolete regulation of histone H3-K14 acetylation" 1
0 1 2 7 "GO:0071450;GO:0071451" "cellular response to oxygen radical" 1
0 0.55393531832356 2 77 "GO:0071466" "cellular response to xenobiotic stimulus" 1
0 0.70535718320709 3 15 "GO:0071467" "cellular response to pH" 1
0 0.550798681244758 2 18 "GO:0071470" "cellular response to osmotic stress" 1
0 0.332314923481001 2 13 "GO:0071474;GO:0042538;GO:0071472;GO:0071475" "cellular hyperosmotic response" 1
0 0.155974336291452 2 136 "GO:0071478" "cellular response to radiation" 1
0 0.289186628302071 2 52 "GO:0071479" "cellular response to ionizing radiation" 1
0 0.222139873756775 2 21 "GO:0071480" "cellular response to gamma radiation" 1
0 0.846200363100932 4 11 "GO:0071481" "cellular response to X-ray" 1
0 0.999954142695167 2 610 "GO:0071495" "cellular response to endogenous stimulus" 1
0 0.907754934389216 3 14 "GO:0071498" "cellular response to fluid shear stress" 1
0 1 2 7 "GO:0071503;GO:0071504" "response to heparin" 1
0 0.667787269921323 6 14 "GO:0071514;GO:0043045" "epigenetic programming of gene expression" 1
0 1 7 11 "GO:0071539;GO:1905508" "protein localization to microtubule organizing center" 1
0 0.494991799134406 2 23 "GO:0071542" "dopaminergic neuron differentiation" 1
0 0.748348809417731 5 24 "GO:0071548" "response to dexamethasone" 1
0 0.934405114011891 6 16 "GO:0071549" "cellular response to dexamethasone stimulus" 1
0 0.955698588195741 4 82 "GO:0071559;GO:0071560" "response to transforming growth factor beta" 1
0 0.238527651751297 2 6 "GO:0071569;GO:1990564;GO:1990592" "protein ufmylation" 1
0 0.995730209611167 4 32 "GO:0071599" "otic vesicle development" 1
0 0.707819035908086 4 37 "GO:0071616;GO:0035384;GO:0033866;GO:0034030;GO:0034033" "ribonucleoside bisphosphate biosynthetic process" 1
0 0.103995053384663 4 12 "GO:0071622" "regulation of granulocyte chemotaxis" 1
0 0.154609545260449 2 9 "GO:0071624;GO:0090022;GO:1902622;GO:0090023;GO:1902624" "regulation of neutrophil migration" 1
0 1 2 9 "GO:0071634" "regulation of transforming growth factor beta production" 1
0 1 3 6 "GO:0071636" "positive regulation of transforming growth factor beta production" 1
0 0.639657336060432 7 6 "GO:0071649" "regulation of chemokine (C-C motif) ligand 5 production" 1
0 0.922211916616511 2 15 "GO:0071674" "mononuclear cell migration" 1
0 0.989324457818808 4 39 "GO:0071675" "regulation of mononuclear cell migration" 1
0 1 2 7 "GO:0071676" "negative regulation of mononuclear cell migration" 1
0 0.028128616573483 4 12 "GO:0071679" "commissural neuron axon guidance" 1
0 1 2 7 "GO:0071684" "organism emergence from protective structure" 1
0 0.532018911491297 6 11 "GO:0071689" "muscle thin filament assembly" 1
0 0.918605228738187 3 34 "GO:0071696;GO:0071697" "ectodermal placode development" 1
0 0.879935746521134 5 22 "GO:0071709" "membrane assembly" 1
0 0.417859474608223 2 27 "GO:0071711" "basement membrane organization" 1
0 0.532018911491297 -1 11 "GO:0071712" "obsolete ER-associated misfolded protein catabolic process" 1
0 0.639657336060432 6 6 "GO:0071715;GO:1901571" "icosanoid transport" 1
0 0.817638412954602 2 10 "GO:0071731;GO:0071732;GO:1902170" "response to nitric oxide" 1
0 0.667787269921323 2 14 "GO:0071786" "endoplasmic reticulum tubular network organization" 1
0 1 2 9 "GO:0071801;GO:0071803" "regulation of podosome assembly" 1
0 0.3307363578421 3 139 "GO:0071824" "protein-DNA complex organization" 1
0 0.597185046978286 2 26 "GO:0071867;GO:0071868;GO:0071869;GO:0071870" "response to monoamine" 1
0 0.696058796503147 2 7 "GO:0071871" "response to epinephrine" 1
0 0.572802388675576 3 5 "GO:0071872" "cellular response to epinephrine stimulus" 1
0 1 3 6 "GO:0071896;GO:0150105" "protein localization to cell-cell junction" 1
0 0.424003568463293 2 83 "GO:0071897" "DNA biosynthetic process" 1
0 0.666283265443836 2 256 "GO:0071900" "regulation of protein serine/threonine kinase activity" 1
0 0.126931291868036 5 76 "GO:0071901" "negative regulation of protein serine/threonine kinase activity" 1
0 0.869459847214571 2 178 "GO:0071902" "positive regulation of protein serine/threonine kinase activity" 1
0 1 2 8 "GO:0071907" "determination of digestive tract left/right asymmetry" 1
0 0.353656586852248 3 61 "GO:0072006" "nephron development" 1
0 0.379344816982455 4 50 "GO:0072009;GO:0072080" "nephron epithelium development" 1
0 0.743639864275565 2 8 "GO:0072010;GO:0072015;GO:0072310;GO:0072112;GO:0072311" "glomerular epithelium development" 1
0 0.696058796503147 2 7 "GO:0072014" "proximal tubule development" 1
0 0.116020327327898 2 8 "GO:0072017" "distal tubule development" 1
0 0.238527651751297 2 6 "GO:0072025;GO:0072221;GO:0072235;GO:0072021;GO:0072218;GO:0072236" "metanephric distal tubule development" 1
0 0.301248573404143 2 7 "GO:0072070" "loop of Henle development" 1
0 0.741232473600001 3 81 "GO:0072073" "kidney epithelium development" 1
0 1 5 6 "GO:0072074;GO:0072075" "kidney mesenchyme development" 1
0 0.572802388675576 4 5 "GO:0072077;GO:0072087" "renal vesicle development" 1
0 1 6 8 "GO:0072079" "nephron tubule formation" 1
0 0.902870926751266 3 73 "GO:0072091" "regulation of stem cell proliferation" 1
0 0.301248573404143 2 7 "GO:0072111" "cell proliferation involved in kidney development" 1
0 0.176584756798344 3 5 "GO:0072114" "pronephros morphogenesis" 1
0 1 6 6 "GO:0072124" "regulation of glomerular mesangial cell proliferation" 1
0 0.89506281559256 2 23 "GO:0072132" "mesenchyme morphogenesis" 1
0 0.721101521271152 3 23 "GO:0072148" "epithelial cell fate commitment" 1
0 0.479041540732774 7 10 "GO:0072170;GO:0072207;GO:0072234;GO:0072243" "metanephric nephron epithelium development" 1
0 1 2 5 "GO:0072172" "mesonephric tubule formation" 1
0 0.932392926920069 2 146 "GO:0072175;GO:0035148" "tube formation" 1
0 0.37830792850521 4 14 "GO:0072176" "nephric duct development" 1
0 0.154609545260449 5 9 "GO:0072178" "nephric duct morphogenesis" 1
0 0.696058796503147 2 7 "GO:0072189" "ureter development" 1
0 0.696058796503147 2 7 "GO:0072201" "negative regulation of mesenchymal cell proliferation" 1
0 0.639657336060432 5 6 "GO:0072202" "cell differentiation involved in metanephros development" 1
0 0.422528972620731 2 9 "GO:0072210;GO:0072273" "metanephric nephron development" 1
0 0.301248573404143 4 7 "GO:0072215" "regulation of metanephros development" 1
0 1 -1 8 "GO:0072321" "obsolete chaperone-mediated protein transport" 1
0 1 4 6 "GO:0072325;GO:0072327" "vulval cell fate commitment" 1
0 0.349166130910557 4 79 "GO:0072329;GO:0009062" "monocarboxylic acid catabolic process" 1
0 0.0145487141502262 2 124 "GO:0072330" "monocarboxylic acid biosynthetic process" 1
0 0.951363413242597 2 56 "GO:0072331" "signal transduction by p53 class mediator" 1
0 0.721101521271152 3 23 "GO:0072332" "intrinsic apoptotic signaling pathway by p53 class mediator" 1
0 0.0446590509117376 2 22 "GO:0072337" "modified amino acid transport" 1
0 0.624179795533619 2 54 "GO:0072347" "response to anesthetic" 1
0 0.00654961565021447 2 36 "GO:0072348" "sulfur compound transport" 0.822303630368155
0 0.581184131396689 5 12 "GO:0072375" "medium-term memory" 1
0 0.116020327327898 2 8 "GO:0072376;GO:0072378" "protein activation cascade" 1
0 1 5 5 "GO:0072383;GO:0072386" "plus-end-directed organelle transport along microtubule" 1
0 0.933399539109204 4 53 "GO:0072384" "organelle transport along microtubule" 1
0 0.572802388675576 4 5 "GO:0072396;GO:0072402;GO:0072423" "response to DNA integrity checkpoint signaling" 1
0 0.232582750297628 2 16 "GO:0072488" "ammonium transmembrane transport" 1
0 0.550798681244758 2 18 "GO:0072499" "photoreceptor cell axon guidance" 1
0 1 2 7 "GO:0072520" "seminiferous tubule development" 1
0 0.18950184186359 2 47 "GO:0072527" "pyrimidine-containing compound metabolic process" 1
0 0.939491296622802 4 27 "GO:0072528" "pyrimidine-containing compound biosynthetic process" 1
0 0.0910849821898594 4 16 "GO:0072529" "pyrimidine-containing compound catabolic process" 1
0 0.532018911491297 2 11 "GO:0072530" "purine-containing compound transmembrane transport" 1
0 0.817638412954602 2 10 "GO:0072531" "pyrimidine-containing compound transmembrane transport" 1
0 0.132452440242127 2 13 "GO:0072553" "terminal button organization" 1
0 1 5 5 "GO:0072576" "liver morphogenesis" 1
0 0.238527651751297 5 6 "GO:0072578" "neurotransmitter-gated ion channel clustering" 1
0 0.989964579040677 6 27 "GO:0072583" "clathrin-dependent endocytosis" 1
0 0.815791722340018 3 50 "GO:0072593" "reactive oxygen species metabolic process" 1
0 0.98421550639465 2 288 "GO:0072594" "establishment of protein localization to organelle" 1
0 0.354346769241376 3 31 "GO:0072595" "maintenance of protein localization in organelle" 1
0 0.999986595115268 2 338 "GO:0072657;GO:0051668" "localization within membrane" 1
0 0.955320907900371 2 98 "GO:0072659" "protein localization to plasma membrane" 1
0 0.790595862580393 2 41 "GO:0072665;GO:0072666" "protein localization to vacuole" 1
0 1 5 5 "GO:0072676" "lymphocyte migration" 1
0 0.301248573404143 5 7 "GO:0072697" "protein localization to cell cortex" 1
0 1 3 5 "GO:0072710" "response to hydroxyurea" 1
0 1 2 5 "GO:0072716" "response to actinomycin D" 1
0 0.572802388675576 3 5 "GO:0072718" "response to cisplatin" 1
0 0.817638412954602 2 10 "GO:0075522" "IRES-dependent viral translational initiation" 1
0 0.238527651751297 2 6 "GO:0075525" "viral translational termination-reinitiation" 1
0 0.19647870017256 -1 10 "GO:0080009" "obsolete mRNA methylation" 1
0 0.95751382167563 4 427 "GO:0080135" "regulation of cellular response to stress" 1
0 0.532018911491297 2 11 "GO:0080154" "regulation of fertilization" 1
0 1 -1 6 "GO:0080182" "obsolete histone H3-K4 trimethylation" 1
0 0.696058796503147 2 7 "GO:0080184" "response to phenylpropanoid" 1
0 0.494991799134406 3 23 "GO:0086001;GO:0086003;GO:0086002" "cardiac muscle cell action potential" 1
0 0.667787269921323 3 14 "GO:0086004;GO:1903115" "regulation of actin filament-based movement" 1
0 1 2 6 "GO:0086005" "ventricular cardiac muscle cell action potential" 1
0 0.870292747801318 5 12 "GO:0086009;GO:0086011;GO:0086013;GO:0099622" "membrane repolarization during action potential" 1
0 0.0380643991466391 2 17 "GO:0086010" "membrane depolarization during action potential" 1
0 1 4 6 "GO:0086012;GO:1903416" "response to glycoside" 1
0 0.696058796503147 2 7 "GO:0086014;GO:0086019;GO:0086026;GO:0086066" "cell-cell signaling involved in cardiac conduction" 1
0 1 2 8 "GO:0086036" "regulation of cardiac muscle cell membrane potential" 1
0 1 4 6 "GO:0086064;GO:0036376;GO:1903279" "cell communication by electrical coupling involved in cardiac conduction" 1
0 0.240643372319419 2 11 "GO:0086091" "regulation of heart rate by cardiac conduction" 1
0 0.0388418914627965 2 9 "GO:0090009" "primitive streak formation" 1
0 0.989964579040677 2 27 "GO:0090030;GO:0010566" "regulation of steroid hormone biosynthetic process" 1
0 1 2 6 "GO:0090031" "positive regulation of steroid hormone biosynthetic process" 1
0 0.846200363100932 5 11 "GO:0090036" "regulation of protein kinase C signaling" 1
0 0.696058796503147 2 7 "GO:0090038" "negative regulation of protein kinase C signaling" 1
0 0.821708127186517 5 19 "GO:0090049" "regulation of cell migration involved in sprouting angiogenesis" 1
0 0.817638412954602 2 10 "GO:0090050" "positive regulation of cell migration involved in sprouting angiogenesis" 1
0 0.993680406060413 2 392 "GO:0090066" "regulation of anatomical structure size" 1
0 0.993315684522608 3 193 "GO:0090068" "positive regulation of cell cycle process" 1
0 0.589369045800538 2 19 "GO:0090069;GO:0090070" "regulation of ribosome biogenesis" 1
0 0.422528972620731 -1 9 "GO:0090073" "obsolete positive regulation of protein homodimerization activity" 1
0 0.332314923481001 2 13 "GO:0090083;GO:0090084" "regulation of inclusion body assembly" 1
0 0.783778725732419 2 9 "GO:0090085" "regulation of protein deubiquitination" 1
0 0.362991322096224 3 8 "GO:0090091" "positive regulation of extracellular matrix disassembly" 1
0 0.962650571422675 5 116 "GO:0090092" "regulation of transmembrane receptor protein serine/threonine kinase signaling pathway" 1
0 0.900088931381236 3 57 "GO:0090100" "positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway" 1
0 0.968490438169404 3 51 "GO:0090101" "negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway" 1
0 0.97972333191457 3 45 "GO:0090102" "cochlea development" 1
0 0.922211916616511 2 15 "GO:0090103" "cochlea morphogenesis" 1
0 0.422528972620731 2 9 "GO:0090128;GO:0090129" "regulation of synapse maturation" 1
0 1 4 5 "GO:0090135" "actin filament branching" 1
0 0.581184131396689 4 12 "GO:0090136" "epithelial cell-cell adhesion" 1
0 0.934405114011891 2 16 "GO:0090140" "regulation of mitochondrial fission" 1
0 1 3 10 "GO:0090141" "positive regulation of mitochondrial fission" 1
0 0.743639864275565 3 8 "GO:0090148" "membrane fission" 1
