chrm	strand	event_id	is_annotated	gene_name	e1_start	e1_end	e2_start	e2_end	e3_start	e3_end	LCM_4:e1_cov	LCM_4:e2_cov	LCM_4:e3_cov	LCM_4:e1e3_conf	LCM_4:psi	LCM_5:e1_cov	LCM_5:e2_cov	LCM_5:e3_cov	LCM_5:e1e3_conf	LCM_5:psi	LCM_8:e1_cov	LCM_8:e2_cov	LCM_8:e3_cov	LCM_8:e1e3_conf	LCM_8:psi	LCM_9:e1_cov	LCM_9:e2_cov	LCM_9:e3_cov	LCM_9:e1e3_conf	LCM_9:psi	LCM_15:e1_cov	LCM_15:e2_cov	LCM_15:e3_cov	LCM_15:e1e3_conf	LCM_15:psi	LCM_16:e1_cov	LCM_16:e2_cov	LCM_16:e3_cov	LCM_16:e1e3_conf	LCM_16:psi	LCM_20:e1_cov	LCM_20:e2_cov	LCM_20:e3_cov	LCM_20:e1e3_conf	LCM_20:psi	LCM_21:e1_cov	LCM_21:e2_cov	LCM_21:e3_cov	LCM_21:e1e3_conf	LCM_21:psi	LCM_26:e1_cov	LCM_26:e2_cov	LCM_26:e3_cov	LCM_26:e1e3_conf	LCM_26:psi	LCM_27:e1_cov	LCM_27:e2_cov	LCM_27:e3_cov	LCM_27:e1e3_conf	LCM_27:psi
Pocillopora_acuta_HIv2___xfSc0000024	-	intron_retention.1505	2	Pocillopora_acuta_HIv2___TS.g27426.t1	1013740	1014709	1014710	1014796	1014797	1015304	0.0	0.0	0.0	0	nan	35.7	23.4	29.0	20	0.54	6.2	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	9.2	0.0	0.0	0	nan	1.5	0.0	0.0	0	nan	31.6	23.9	38.8	24	0.50	0.0	0.0	0.0	0	nan	27.8	0.0	17.8	0	nan	1.2	0.0	0.8	0	nan
Pocillopora_acuta_HIv2___xfSc0000024	-	intron_retention.1506	3	Pocillopora_acuta_HIv2___TS.g27468.t2	1768856	1768915	1768916	1769010	1769011	1771171	130.3	0.0	9.1	132	0.00	32.8	19.7	24.7	15	0.57	101.1	0.0	14.2	103	0.00	0.0	0.0	0.0	0	nan	0.0	0.0	4.9	0	nan	132.7	73.0	11.6	61	0.54	201.3	56.5	70.9	126	0.31	2.4	0.0	0.0	0	nan	30.9	22.7	3.6	0	1.00	10.8	0.1	3.0	0	nan
Pocillopora_acuta_HIv2___xfSc0000025	+	intron_retention.1509	3	Pocillopora_acuta_HIv2___RNAseq.g27206.t1	1050391	1050671	1050672	1050778	1050779	1051069	0.0	0.0	0.0	0	nan	70.0	31.6	150.5	77	0.29	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	23.4	61.1	88.1	0	1.00	0.0	0.0	0.0	0	nan	34.6	0.0	62.0	36	0.00	0.0	0.0	0.0	0	nan	59.3	0.0	172.4	106	0.00	32.0	0.0	59.0	46	0.00
Pocillopora_acuta_HIv2___xfSc0000025	+	intron_retention.1510	2	Pocillopora_acuta_HIv2___RNAseq.g27206.t1	1050391	1050695	1050696	1050778	1050779	1051069	0.0	0.0	0.0	0	nan	69.1	24.0	150.5	32	0.43	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	26.3	61.3	88.1	0	1.00	0.0	0.0	0.0	0	nan	31.8	0.0	62.0	0	nan	0.0	0.0	0.0	0	nan	54.6	0.0	172.4	0	nan	29.5	0.0	59.0	0	nan
Pocillopora_acuta_HIv2___xfSc0000026	+	intron_retention.1511	3	Pocillopora_acuta_HIv2___RNAseq.g26153.t1	105080	105146	105147	105268	105269	105297	0.0	0.0	0.0	0	nan	171.1	54.6	186.8	126	0.30	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	53.3	0.0	51.7	54	0.00	0.0	0.0	0.0	0	nan	10.6	0.0	13.4	12	0.00	129.2	0.0	159.0	154	0.00	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan
Pocillopora_acuta_HIv2___xfSc0000026	+	intron_retention.1512	3	Pocillopora_acuta_HIv2___TS.g25027.t2	236696	236877	236878	236952	236953	236996	0.0	0.0	0.0	0	nan	168.5	0.0	182.9	179	0.00	170.9	0.0	174.8	174	0.00	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	104.3	0.0	125.1	108	0.00	0.0	0.0	0.0	0	nan	51.1	34.7	59.1	30	0.54	0.0	0.0	0.0	0	nan
Pocillopora_acuta_HIv2___xfSc0000026	+	intron_retention.1513	2	Pocillopora_acuta_HIv2___RNAseq.g26173.t1	278636	278728	278729	279170	279171	279440	0.0	0.0	0.0	0	nan	39.5	63.8	82.3	0	1.00	1.1	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	46.7	64.9	98.7	0	1.00	0.0	0.7	0.0	0	nan	1.2	24.3	30.2	0	1.00	0.0	27.6	72.7	0	1.00	72.1	82.8	131.6	0	1.00	144.1	92.7	132.3	51	0.65
Pocillopora_acuta_HIv2___xfSc0000026	+	intron_retention.1514	3	Pocillopora_acuta_HIv2___RNAseq.g26202.t1	539033	539135	539136	539306	539307	539381	0.0	0.0	0.0	0	nan	46.0	0.0	52.1	50	0.00	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	54.5	33.1	50.7	24	0.58	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	29.8	0.0	22.5	23	0.00	153.5	0.0	154.4	160	0.00	45.1	2.0	0.0	0	nan
Pocillopora_acuta_HIv2___xfSc0000026	+	intron_retention.1515	3	Pocillopora_acuta_HIv2___RNAseq.g26229.t1	781808	781838	781839	782064	782065	782179	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.3	59.6	0	nan	0.0	0.0	0.0	0	nan	112.3	90.5	124.9	15	0.86	0.0	0.3	35.5	0	nan	74.3	38.0	66.9	32	0.54	90.2	82.7	92.6	0	1.00	28.4	0.0	36.2	32	0.00	0.0	0.0	4.5	0	nan
Pocillopora_acuta_HIv2___xfSc0000026	+	intron_retention.1516	2	Pocillopora_acuta_HIv2___TS.g25115.t2	1044795	1044889	1044890	1045174	1045175	1045237	0.0	0.0	0.0	0	nan	28.0	31.5	25.4	0	1.00	0.0	0.0	3.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.9	13.3	0	nan	0.0	0.0	0.0	0	nan	1.1	6.8	15.8	0	nan	0.0	0.0	0.0	0	nan	42.1	93.6	182.0	0	1.00	22.3	0.2	32.9	15	0.01
Pocillopora_acuta_HIv2___xfSc0000026	-	intron_retention.1519	3	Pocillopora_acuta_HIv2___RNAseq.g26170.t1	264496	265022	265023	265124	265125	265158	0.0	0.0	0.0	0	nan	96.4	39.6	143.9	103	0.28	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	7.5	32.1	20.2	0	1.00	0.0	0.0	0.0	0	nan	33.3	0.0	40.5	40	0.00	0.0	0.0	0.0	0	nan	75.9	0.0	46.9	47	0.00	74.9	25.0	68.8	60	0.29
Pocillopora_acuta_HIv2___xfSc0000026	-	intron_retention.1520	3	Pocillopora_acuta_HIv2___RNAseq.g26174.t1	282104	282595	282596	282824	282825	282929	180.5	0.0	60.8	70	0.00	580.6	148.3	594.6	545	0.21	834.0	128.2	840.9	792	0.14	293.1	0.0	208.7	261	0.00	532.0	126.0	450.6	367	0.26	149.8	0.0	71.3	77	0.00	458.7	24.1	399.2	399	0.06	119.6	73.3	84.5	4	0.95	685.5	133.6	538.5	500	0.21	560.7	116.2	607.6	539	0.18
Pocillopora_acuta_HIv2___xfSc0000026	-	intron_retention.1522	3	Pocillopora_acuta_HIv2___RNAseq.g26193.t1	401333	401465	401466	401859	401860	401957	8.6	0.0	74.8	39	0.00	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	51.7	7.7	0.0	0	nan	0.8	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	95.6	81.8	57.1	0	1.00	0.0	0.0	0.0	0	nan
Pocillopora_acuta_HIv2___xfSc0000026	-	intron_retention.1523	2	Pocillopora_acuta_HIv2___RNAseq.g26221.t1	706012	706671	706672	706815	706816	706925	126.3	122.9	118.1	0	1.00	99.4	137.5	120.3	0	1.00	0.7	6.8	0.0	0	nan	1.3	26.4	0.6	0	1.00	116.5	43.6	28.5	0	1.00	15.6	3.2	42.1	31	0.09	98.2	3.0	0.0	0	nan	92.2	73.9	67.0	0	1.00	147.6	88.6	117.9	0	1.00	85.4	21.5	48.0	0	1.00
Pocillopora_acuta_HIv2___xfSc0000026	-	intron_retention.1524	2	Pocillopora_acuta_HIv2___RNAseq.g26221.t1	706012	706678	706679	706822	706823	706925	126.3	122.5	118.3	0	1.00	99.7	137.8	119.5	0	1.00	0.8	6.2	0.0	0	nan	1.5	25.7	0.1	0	1.00	116.0	42.0	28.0	0	1.00	15.5	4.3	42.9	0	nan	97.4	1.7	0.0	0	nan	92.0	74.0	66.1	0	1.00	147.6	85.4	120.4	45	0.65	84.8	21.8	48.9	26	0.46
Pocillopora_acuta_HIv2___xfSc0000026	-	intron_retention.1526	3	Pocillopora_acuta_HIv2___RNAseq.g26232.t1	794120	794521	794522	794833	794834	795054	72.9	0.0	112.6	140	0.00	54.5	0.0	74.4	80	0.00	0.0	0.0	0.0	0	nan	1.5	0.0	0.0	0	nan	83.7	0.0	140.7	127	0.00	110.0	41.5	90.4	86	0.33	76.4	0.0	97.3	98	0.00	26.3	0.0	58.2	58	0.00	85.0	0.0	164.3	176	0.00	49.9	0.0	54.4	99	0.00
Pocillopora_acuta_HIv2___xfSc0000026	-	intron_retention.1527	3	Pocillopora_acuta_HIv2___RNAseq.g26232.t1	794120	795054	795055	795264	795265	795488	58.0	0.0	19.6	68	0.00	41.0	0.0	65.7	87	0.00	0.0	0.0	0.0	0	nan	0.6	0.0	0.0	0	nan	69.2	34.1	93.4	59	0.37	82.5	34.7	74.3	38	0.48	55.9	0.0	76.1	98	0.00	25.1	0.0	55.6	54	0.00	75.4	0.0	161.5	176	0.00	34.3	0.0	3.6	18	0.00
Pocillopora_acuta_HIv2___xfSc0000026	-	intron_retention.1529	3	Pocillopora_acuta_HIv2___RNAseq.26082_t	1300993	1301103	1301104	1301212	1301213	1301360	249.1	0.0	240.9	265	0.00	625.4	0.0	542.5	617	0.00	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	219.1	0.0	99.7	149	0.00	148.3	0.0	144.5	155	0.00	365.0	0.0	232.9	309	0.00	231.8	0.0	179.5	196	0.00	362.6	0.0	296.9	318	0.00	206.5	78.1	197.8	163	0.32
Pocillopora_acuta_HIv2___xfSc0000026	-	intron_retention.1530	3	Pocillopora_acuta_HIv2___RNAseq.g26289.t1	1301364	1301390	1301391	1301486	1301487	1301540	226.9	217.8	158.0	0	1.00	433.8	337.8	264.9	74	0.82	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	86.7	75.1	39.5	0	1.00	163.6	133.3	81.1	0	1.00	171.3	140.5	116.6	26	0.84	165.1	156.5	110.5	0	1.00	259.2	243.1	162.8	2	0.99	188.1	152.9	96.6	0	1.00
Pocillopora_acuta_HIv2___xfSc0000027	+	intron_retention.1531	3	Pocillopora_acuta_HIv2___RNAseq.g8582.t1	154145	154303	154304	154493	154494	154565	1.0	0.0	0.0	0	nan	55.0	64.7	63.0	0	1.00	155.1	184.0	162.1	0	1.00	0.0	0.0	0.0	0	nan	64.3	4.5	65.7	64	0.07	0.0	39.1	92.5	0	1.00	52.0	0.0	121.6	123	0.00	0.0	0.0	0.0	0	nan	115.6	21.7	156.6	132	0.14	0.0	0.0	0.0	0	nan
Pocillopora_acuta_HIv2___xfSc0000027	+	intron_retention.1532	2	Pocillopora_acuta_HIv2___RNAseq.g8645.t1	589637	589676	589677	589861	589862	589879	1748.2	1992.5	2278.3	0	1.00	4572.4	4737.1	4724.4	30	0.99	1593.0	2283.6	3158.4	0	1.00	213.4	476.0	926.2	0	1.00	1880.6	2437.2	2996.8	0	1.00	1938.7	2158.4	2268.0	0	1.00	2515.2	3047.6	3401.8	0	1.00	1526.5	1910.5	2081.1	0	1.00	4434.8	4805.0	5211.1	0	1.00	1586.3	1793.8	2182.4	0	1.00
Pocillopora_acuta_HIv2___xfSc0000027	+	intron_retention.1533	3	Pocillopora_acuta_HIv2___RNAseq.g8667.t1	831363	831453	831454	831801	831802	831849	24.3	0.0	35.1	32	0.00	5.3	0.0	14.6	13	0.00	0.0	0.0	0.8	0	nan	0.0	0.0	0.9	0	nan	20.2	0.0	21.9	20	0.00	55.0	61.1	73.0	2	0.97	1.4	0.0	5.1	2	nan	10.7	0.0	18.7	16	0.00	37.3	0.0	47.1	40	0.00	0.0	0.0	0.0	0	nan
Pocillopora_acuta_HIv2___xfSc0000027	+	intron_retention.1536	2	Pocillopora_acuta_HIv2___RNAseq.g8671.t1	870155	870262	870263	870952	870953	871032	0.0	0.0	0.0	0	nan	47.8	0.0	34.9	36	0.00	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	2.9	0.3	0.0	0	nan	0.0	0.0	0.0	0	nan	48.4	33.1	0.0	0	1.00	62.8	80.3	73.8	0	1.00	72.5	24.2	0.0	0	1.00	30.3	12.4	0.0	0	1.00
Pocillopora_acuta_HIv2___xfSc0000027	+	intron_retention.1537	3	Pocillopora_acuta_HIv2___RNAseq.g8671.t1	870155	870262	870263	871246	871247	871329	0.0	0.0	0.0	0	nan	47.8	2.8	40.9	12	0.19	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	2.9	0.2	0.0	0	nan	0.0	0.0	0.0	0	nan	48.4	23.2	0.0	0	1.00	62.8	80.3	64.5	0	1.00	72.5	17.0	25.8	17	0.50	30.3	8.7	0.0	0	nan
Pocillopora_acuta_HIv2___xfSc0000027	+	intron_retention.1538	2	Pocillopora_acuta_HIv2___RNAseq.g8671.t1	870953	871032	871033	871246	871247	871329	0.0	0.0	0.0	0	nan	34.9	0.0	40.9	31	0.00	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	73.8	82.9	64.5	0	1.00	0.0	0.0	25.8	0	nan	0.0	0.0	0.0	0	nan
Pocillopora_acuta_HIv2___xfSc0000027	+	intron_retention.1539	3	Pocillopora_acuta_HIv2___RNAseq.g8673.t1	883858	883944	883945	884531	884532	884642	344.4	0.0	180.5	289	0.00	360.2	0.0	235.2	350	0.00	630.5	22.5	289.2	497	0.04	0.0	0.0	5.7	0	nan	257.1	0.0	111.9	195	0.00	206.6	0.0	144.1	186	0.00	235.1	32.0	153.3	221	0.13	282.1	0.0	139.0	256	0.00	285.9	36.1	150.9	200	0.15	78.2	17.0	64.5	71	0.19
Pocillopora_acuta_HIv2___xfSc0000027	-	intron_retention.1540	2	Pocillopora_acuta_HIv2___RNAseq.g8644.t1	583313	583385	583386	583470	583471	583555	0.1	0.7	0.0	0	nan	238.6	230.8	213.3	0	1.00	491.2	440.0	421.1	0	1.00	0.1	0.8	0.0	0	nan	367.1	316.2	349.7	0	1.00	5.3	6.5	7.4	0	nan	419.2	346.9	293.6	0	1.00	0.0	0.0	0.0	0	nan	510.0	389.1	479.5	0	1.00	48.9	0.1	3.8	16	0.01
Pocillopora_acuta_HIv2___xfSc0000028	+	intron_retention.1542	3	Pocillopora_acuta_HIv2___RNAseq.g17897.t1	192243	192349	192350	193574	193575	193660	0.0	0.0	0.0	0	nan	76.8	0.0	74.5	75	0.00	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	22.3	0.6	0.0	0	nan	0.0	0.0	0.0	0	nan	47.7	48.0	62.5	0	1.00	55.6	0.0	60.0	55	0.00	94.7	0.0	102.8	86	0.00	39.1	0.7	50.6	51	0.01
Pocillopora_acuta_HIv2___xfSc0000028	+	intron_retention.1544	3	Pocillopora_acuta_HIv2___RNAseq.g17937.t1	533132	533254	533255	533342	533343	533427	0.0	0.0	0.0	0	nan	7.0	0.0	25.2	24	0.00	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	12.5	0	nan	0.0	0.0	0.0	0	nan	2.7	0.0	31.7	19	0.00	39.9	47.9	57.5	0	1.00
Pocillopora_acuta_HIv2___xfSc0000029	+	intron_retention.1548	3	Pocillopora_acuta_HIv2___TS.g22542.t3a	800463	800500	800501	800665	800666	800762	238.4	0.0	233.2	124	0.00	143.7	49.4	154.2	97	0.34	145.2	0.0	142.9	147	0.00	0.0	0.0	0.0	0	nan	31.5	29.4	19.4	0	1.00	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	61.3	0.0	62.9	0	nan	25.2	39.2	36.5	0	1.00	0.0	0.0	0.0	0	nan
Pocillopora_acuta_HIv2___xfSc0000029	+	intron_retention.1549	2	Pocillopora_acuta_HIv2___TS.g22542.t3a	800463	800500	800501	800668	800669	800762	238.4	2.2	236.7	105	0.02	143.7	51.3	154.2	0	1.00	145.2	2.6	142.8	0	nan	0.0	0.0	0.0	0	nan	31.5	29.2	19.4	0	1.00	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	61.3	0.0	64.9	62	0.00	25.2	39.0	36.8	0	1.00	0.0	0.0	0.0	0	nan
Pocillopora_acuta_HIv2___xfSc0000029	-	intron_retention.1550	3	Pocillopora_acuta_HIv2___RNAseq.g26323.t1	57349	57503	57504	57733	57734	57840	0.0	0.0	0.0	0	nan	92.8	27.9	92.1	67	0.29	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	28.2	26.3	14.4	0	1.00	0.0	0.0	0.0	0	nan	77.0	0.0	51.1	77	0.00	84.8	75.6	73.8	0	1.00
Pocillopora_acuta_HIv2___xfSc0000029	-	intron_retention.1551	3	Pocillopora_acuta_HIv2___RNAseq.g26328.t1b	120417	120464	120465	120594	120595	120650	0.0	0.0	0.0	0	nan	71.2	0.0	67.3	68	0.00	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	39.7	0.0	39.8	43	0.00	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	132.7	50.7	124.2	70	0.42	18.2	0.0	9.5	15	0.00	0.0	0.0	0.0	0	nan
Pocillopora_acuta_HIv2___xfSc0000029	-	intron_retention.1552	3	Pocillopora_acuta_HIv2___RNAseq.g26359.t1	384474	384934	384935	385101	385102	385676	287.0	0.0	152.5	252	0.00	222.1	0.0	170.3	245	0.00	93.6	0.0	62.8	117	0.00	0.0	0.0	0.0	0	nan	76.9	0.0	0.0	0	nan	2.0	0.0	0.0	0	nan	77.3	0.0	75.0	121	0.00	49.1	0.0	10.8	67	0.00	119.7	49.7	108.0	158	0.24	12.0	0.0	0.0	0	nan
Pocillopora_acuta_HIv2___xfSc0000029	-	intron_retention.1553	3	Pocillopora_acuta_HIv2___TS.g22577.t1b	1071626	1071749	1071750	1072046	1072047	1072257	30.6	0.0	0.0	0	nan	187.7	35.2	145.2	146	0.19	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	40.3	47.1	41.6	0	1.00	0.0	0.0	0.0	0	nan	125.3	43.9	95.9	60	0.42	83.3	33.5	49.1	50	0.40	107.6	1.2	53.4	94	0.01	31.4	42.1	27.9	0	1.00
Pocillopora_acuta_HIv2___xfSc0000029	-	intron_retention.1554	3	Pocillopora_acuta_HIv2___RNAseq.g26462.t1	1173789	1173915	1173916	1174067	1174068	1174142	0.0	0.0	0.0	0	nan	37.5	0.0	29.5	33	0.00	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	7.4	0.0	1.0	1	nan	128.7	134.8	132.4	0	1.00	22.1	0.0	19.8	28	0.00	0.0	0.0	0.0	0	nan	25.6	0.0	17.5	23	0.00	59.1	0.0	74.4	75	0.00
Pocillopora_acuta_HIv2___xfSc0000030	-	intron_retention.1556	2	Pocillopora_acuta_HIv2___RNAseq.g4244.t1	1236039	1236116	1236117	1236207	1236208	1236286	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	101.1	100.9	145.0	0	1.00	0.0	0.0	0.0	0	nan	30.8	0.0	16.8	21	0.00	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	46.0	51.5	63.8	0	1.00
Pocillopora_acuta_HIv2___xfSc0000032	+	intron_retention.1559	2	Pocillopora_acuta_HIv2___RNAseq.g13391.t1	68728	69471	69472	69621	69622	70977	440.6	576.3	169.3	0	1.00	877.7	737.7	279.7	0	1.00	565.7	743.4	186.7	0	1.00	227.4	279.6	51.5	0	1.00	459.2	416.4	258.5	26	0.94	93.8	338.9	200.2	0	1.00	562.2	501.2	323.1	0	1.00	219.7	236.0	194.9	0	1.00	680.2	614.8	323.4	0	1.00	218.4	233.5	149.4	0	1.00
Pocillopora_acuta_HIv2___xfSc0000032	+	intron_retention.1560	2	Pocillopora_acuta_HIv2___RNAseq.g13391.t1	68728	69952	69953	70759	70760	70977	410.0	129.2	171.3	96	0.57	716.1	267.4	228.9	0	1.00	496.4	164.2	206.2	0	1.00	192.2	52.6	13.8	0	1.00	389.6	286.2	212.7	0	1.00	143.4	241.6	98.1	0	1.00	456.1	390.6	264.0	0	1.00	226.7	192.6	137.7	0	1.00	572.3	348.7	249.2	0	1.00	205.4	135.3	180.2	0	1.00
Pocillopora_acuta_HIv2___xfSc0000032	+	intron_retention.1562	3	Pocillopora_acuta_HIv2___RNAseq.g13477.t1	817722	817798	817799	818003	818004	818074	0.0	0.0	0.0	0	nan	73.1	0.0	66.9	64	0.00	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	76.1	0.0	106.5	88	0.00	143.0	69.8	134.6	69	0.50
Pocillopora_acuta_HIv2___xfSc0000032	-	intron_retention.1563	2	Pocillopora_acuta_HIv2___TS.g19715.t2	299549	299587	299588	299719	299720	300016	246.4	306.5	260.0	0	1.00	190.5	180.4	270.9	0	1.00	17.7	91.8	325.5	0	1.00	258.3	66.2	130.0	0	1.00	66.5	109.3	124.0	0	1.00	6.5	69.3	163.7	0	1.00	155.4	215.6	169.1	0	1.00	191.2	143.2	139.2	0	1.00	227.6	360.6	454.3	0	1.00	126.7	88.0	218.4	10	0.90
Pocillopora_acuta_HIv2___xfSc0000032	-	intron_retention.1564	2	Pocillopora_acuta_HIv2___TS.g19715.t2	299549	299667	299668	299943	299944	300016	298.4	247.5	321.2	58	0.81	176.2	241.7	329.2	0	1.00	48.4	254.2	460.0	0	1.00	147.2	101.2	164.2	3	0.97	84.5	123.6	132.3	0	1.00	28.5	144.1	203.3	0	1.00	189.9	182.6	160.8	0	1.00	164.0	145.4	110.0	0	1.00	302.4	427.6	512.2	0	1.00	95.9	188.3	247.1	0	1.00
Pocillopora_acuta_HIv2___xfSc0000032	-	intron_retention.1566	3	Pocillopora_acuta_HIv2___TS.g19792.t3b	891972	892029	892030	892190	892191	892301	0.0	0.0	0.0	0	nan	67.3	36.3	75.9	44	0.45	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	73.7	0.0	70.1	77	0.00	0.0	0.0	0.8	0	nan	0.0	0.0	1.0	0	nan	0.0	0.0	1.0	0	nan	45.4	0.1	33.1	36	0.00	44.8	0.0	56.5	51	0.00
Pocillopora_acuta_HIv2___xfSc0000033	+	intron_retention.1567	3	Pocillopora_acuta_HIv2___RNAseq.g24352.t1	5439	5549	5550	5643	5644	5670	23.3	29.0	24.2	0	1.00	5.1	17.4	29.4	0	1.00	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.8	6.6	7.8	0	nan	0.0	0.0	0.0	0	nan	9.9	16.7	16.9	0	1.00	83.3	54.4	61.9	25	0.69	61.9	81.4	74.4	0	1.00	0.0	0.0	0.0	0	nan
Pocillopora_acuta_HIv2___xfSc0000033	+	intron_retention.1568	2	Pocillopora_acuta_HIv2___RNAseq.g24367.t1	157311	157584	157585	157700	157701	158087	109.8	173.8	183.0	0	1.00	26.6	24.8	21.9	0	1.00	0.0	0.0	0.0	0	nan	0.0	0.0	0.4	0	nan	111.7	127.7	140.4	0	1.00	68.5	13.5	0.0	0	1.00	0.0	0.0	0.0	0	nan	80.8	56.8	203.6	77	0.42	32.1	29.1	57.0	0	1.00	93.6	91.5	124.6	0	1.00
Pocillopora_acuta_HIv2___xfSc0000033	+	intron_retention.1569	2	Pocillopora_acuta_HIv2___RNAseq.g24379.t1	338476	339359	339360	339548	339549	340011	0.0	0.0	0.0	0	nan	23.9	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	6.9	0.0	0.0	0	nan	0.0	0.0	2.9	0	nan	43.3	59.2	43.2	6	0.91	17.6	29.4	29.4	0	1.00	11.6	0.0	0.0	0	nan	7.4	0.0	0.0	0	nan
Pocillopora_acuta_HIv2___xfSc0000033	+	intron_retention.1575	3	Pocillopora_acuta_HIv2___RNAseq.g24413.t1	780596	780718	780719	780966	780967	781400	195.9	264.3	358.9	137	0.66	72.6	73.1	78.9	8	0.90	34.8	70.4	51.3	0	1.00	195.2	133.1	278.4	219	0.38	26.6	0.0	33.6	7	nan	105.4	165.6	113.9	3	0.98	5.1	0.0	31.5	19	0.00	139.4	328.1	233.3	61	0.84	29.0	0.0	35.4	25	0.00	289.7	324.0	408.3	152	0.68
Pocillopora_acuta_HIv2___xfSc0000033	-	intron_retention.1576	3	Pocillopora_acuta_HIv2___TS.g14255.t1	1052306	1052431	1052432	1052691	1052692	1052821	0.0	0.0	0.0	0	nan	72.7	0.0	65.5	81	0.00	0.0	0.0	0.2	0	nan	0.0	0.0	0.0	0	nan	23.5	1.3	33.5	16	0.07	4.7	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	72.8	54.9	63.7	28	0.66	0.0	0.0	0.0	0	nan
Pocillopora_acuta_HIv2___xfSc0000034	-	intron_retention.1578	2	Pocillopora_acuta_HIv2___RNAseq.g15033.t3	914802	915659	915660	915776	915777	915814	392.4	1455.0	1411.6	0	1.00	652.0	2104.4	1970.9	3	1.00	486.7	823.7	744.3	0	1.00	174.5	381.0	341.7	0	1.00	455.9	1311.0	1151.5	0	1.00	544.9	1317.2	1173.0	0	1.00	723.8	1754.6	1511.1	0	1.00	601.5	1749.3	1504.1	0	1.00	739.2	2033.1	1715.3	0	1.00	625.5	1611.5	1423.3	0	1.00
Pocillopora_acuta_HIv2___xfSc0000036	+	intron_retention.1581	3	Pocillopora_acuta_HIv2___RNAseq.g14469.t1	619881	620033	620034	620136	620137	620228	177.4	0.0	203.0	215	0.00	528.3	40.3	567.0	496	0.08	183.5	0.0	292.5	252	0.00	0.0	0.0	0.0	0	nan	216.4	0.0	290.2	227	0.00	0.0	4.6	36.5	0	nan	200.2	0.0	289.0	234	0.00	140.9	0.0	154.1	140	0.00	440.2	0.0	580.2	526	0.00	271.4	85.0	285.8	209	0.29
Pocillopora_acuta_HIv2___xfSc0000036	+	intron_retention.1582	3	Pocillopora_acuta_HIv2___RNAseq.g14469.t1	619881	620228	620229	620324	620325	620386	131.6	173.2	157.6	0	1.00	394.1	25.7	563.2	528	0.05	158.0	0.0	292.4	308	0.00	0.0	0.0	0.0	0	nan	171.9	69.7	294.5	227	0.23	11.0	64.1	77.0	0	1.00	164.5	0.1	313.8	312	0.00	102.7	61.0	222.1	155	0.28	346.9	0.0	553.3	581	0.00	220.0	94.7	331.4	191	0.33
