chrm	strand	event_id	is_annotated	gene_name	e1_start	e1_end	e2_starts	e2_ends	e3_start	e3_end	LCM_4:e1_cov	LCM_4:e2_cov	LCM_4:e3_cov	LCM_4:e1e2_conf	LCM_4:sum_e2_conf	LCM_4:num_e2	LCM_4:e2e3_conf	LCM_4:e1e3_conf	LCM_4:psi	LCM_5:e1_cov	LCM_5:e2_cov	LCM_5:e3_cov	LCM_5:e1e2_conf	LCM_5:sum_e2_conf	LCM_5:num_e2	LCM_5:e2e3_conf	LCM_5:e1e3_conf	LCM_5:psi	LCM_8:e1_cov	LCM_8:e2_cov	LCM_8:e3_cov	LCM_8:e1e2_conf	LCM_8:sum_e2_conf	LCM_8:num_e2	LCM_8:e2e3_conf	LCM_8:e1e3_conf	LCM_8:psi	LCM_9:e1_cov	LCM_9:e2_cov	LCM_9:e3_cov	LCM_9:e1e2_conf	LCM_9:sum_e2_conf	LCM_9:num_e2	LCM_9:e2e3_conf	LCM_9:e1e3_conf	LCM_9:psi	LCM_15:e1_cov	LCM_15:e2_cov	LCM_15:e3_cov	LCM_15:e1e2_conf	LCM_15:sum_e2_conf	LCM_15:num_e2	LCM_15:e2e3_conf	LCM_15:e1e3_conf	LCM_15:psi	LCM_16:e1_cov	LCM_16:e2_cov	LCM_16:e3_cov	LCM_16:e1e2_conf	LCM_16:sum_e2_conf	LCM_16:num_e2	LCM_16:e2e3_conf	LCM_16:e1e3_conf	LCM_16:psi	LCM_20:e1_cov	LCM_20:e2_cov	LCM_20:e3_cov	LCM_20:e1e2_conf	LCM_20:sum_e2_conf	LCM_20:num_e2	LCM_20:e2e3_conf	LCM_20:e1e3_conf	LCM_20:psi	LCM_21:e1_cov	LCM_21:e2_cov	LCM_21:e3_cov	LCM_21:e1e2_conf	LCM_21:sum_e2_conf	LCM_21:num_e2	LCM_21:e2e3_conf	LCM_21:e1e3_conf	LCM_21:psi	LCM_26:e1_cov	LCM_26:e2_cov	LCM_26:e3_cov	LCM_26:e1e2_conf	LCM_26:sum_e2_conf	LCM_26:num_e2	LCM_26:e2e3_conf	LCM_26:e1e3_conf	LCM_26:psi	LCM_27:e1_cov	LCM_27:e2_cov	LCM_27:e3_cov	LCM_27:e1e2_conf	LCM_27:sum_e2_conf	LCM_27:num_e2	LCM_27:e2e3_conf	LCM_27:e1e3_conf	LCM_27:psi
Pocillopora_acuta_HIv2___xfSc0000034	+	mult_exon_skip.327	0	Pocillopora_acuta_HIv2___RNAseq.g14951.t1	78938	79380	80063:81102:81418:83582:84929:86228	80222:81275:81591:83755:84955:86670	87352	87511	0.0	0.0	0.0	0	0	6	0	0	nan	0.0	0.9	0.0	0	0	6	0	0	nan	17.8	15.7	6.7	11	0	6	16	14	0.22	0.0	0.0	0.0	0	0	6	0	0	nan	2.6	8.5	2.0	0	1	6	11	0	1.00	0.0	0.0	0.0	0	0	6	0	0	nan	3.5	8.6	6.4	9	0	6	19	0	1.00	0.0	0.0	0.0	0	0	6	0	0	nan	12.3	38.5	9.0	17	98	6	17	12	0.61	0.0	0.0	0.0	0	0	6	0	0	nan
Pocillopora_acuta_HIv2___xfSc0000038	+	mult_exon_skip.339	2	Pocillopora_acuta_HIv2___RNAseq.g5768.t1	549506	549759	550173:550658	550338:550911	551325	551490	0.0	0.0	0.0	0	0	2	0	0	nan	0.0	0.5	0.0	0	0	2	0	0	nan	0.0	0.0	0.0	0	0	2	0	0	nan	0.0	0.0	0.0	0	0	2	0	0	nan	2.7	9.0	3.7	0	6	2	0	1	nan	0.0	0.0	0.0	0	0	2	0	0	nan	4.2	5.8	5.8	5	2	2	5	6	0.40	0.6	0.3	0.0	0	0	2	0	0	nan	22.6	19.3	17.8	16	14	2	15	9	0.62	0.0	0.0	0.0	0	0	2	0	0	nan
Pocillopora_acuta_HIv2___xfSc0000038	+	mult_exon_skip.340	0	Pocillopora_acuta_HIv2___RNAseq.g5768.t1	549506	549759	550173:550658	550338:550911	552477	552642	0.0	0.0	0.0	0	0	2	0	0	nan	0.0	0.5	0.0	0	0	2	0	0	nan	0.0	0.0	0.0	0	0	2	0	0	nan	0.0	0.0	0.0	0	0	2	0	0	nan	2.7	9.0	1.5	0	6	2	0	1	nan	0.0	0.0	0.0	0	0	2	0	0	nan	4.2	5.8	23.4	5	2	2	13	0	1.00	0.6	0.3	0.0	0	0	2	0	0	nan	22.6	19.3	60.5	16	14	2	0	43	0.19	0.0	0.0	0.0	0	0	2	0	0	nan
Pocillopora_acuta_HIv2___xfSc0000038	+	mult_exon_skip.341	0	Pocillopora_acuta_HIv2___RNAseq.g5768.t1	550173	550338	550658:552477	550911:552642	552962	553215	0.0	0.0	0.0	0	0	2	0	0	nan	0.2	0.4	0.2	0	0	2	0	0	nan	0.0	0.0	0.0	0	0	2	0	0	nan	0.0	0.0	0.0	0	0	2	0	0	nan	11.4	5.1	9.0	6	0	2	0	8	0.20	0.0	0.0	0.4	0	0	2	0	0	nan	5.6	12.8	10.9	2	13	2	10	7	0.54	0.0	0.3	0.3	0	0	2	0	0	nan	22.1	34.4	14.9	14	0	2	0	19	0.20	0.0	0.0	0.0	0	0	2	0	0	nan
Pocillopora_acuta_HIv2___xpSc0000387	-	mult_exon_skip.350	2	Pocillopora_acuta_HIv2___RNAseq.g1513.t1	823101	823372	824341:825221	824455:825317	826259	826342	0.0	0.0	0.0	0	0	2	0	0	nan	141.1	200.0	205.5	198	181	2	186	0	1.00	7.0	0.0	0.0	0	0	2	0	0	nan	0.0	0.0	0.0	0	0	2	0	0	nan	125.5	191.3	219.7	188	179	2	211	0	1.00	11.9	0.0	68.2	0	0	2	0	54	0.00	50.1	65.6	39.7	80	31	2	23	0	1.00	36.7	1.0	0.0	5	0	2	0	0	nan	71.6	99.7	100.2	97	112	2	94	0	1.00	13.6	67.4	73.9	60	54	2	62	0	1.00
Pocillopora_acuta_HIv2___xpSc0000388	+	mult_exon_skip.356	0	Pocillopora_acuta_HIv2___RNAseq.g19739.t1	2588904	2589063	2590526:2591507:2592300:2592822:2594665:2595523:2596436:2597226:2597729:2598245	2590702:2591787:2592409:2593091:2594738:2595705:2596609:2597372:2597809:2598425	2599073	2599133	0.0	0.0	0.0	0	0	10	0	0	nan	22.2	57.7	61.2	26	518	10	68	0	1.00	8.2	0.7	33.5	0	0	10	27	9	0.21	0.0	0.0	0.0	0	0	10	0	0	nan	0.0	0.0	0.0	0	0	10	0	0	nan	0.0	11.9	0.0	0	0	10	0	0	nan	0.0	10.7	22.4	0	73	10	26	0	1.00	0.0	0.0	0.0	0	0	10	0	0	nan	0.0	12.7	47.1	0	64	10	36	0	1.00	0.0	0.0	0.0	0	0	10	0	0	nan
Pocillopora_acuta_HIv2___xpSc0000388	+	mult_exon_skip.357	2	Pocillopora_acuta_HIv2___RNAseq.g19754.t1	2882839	2882889	2883531:2883789:2884292:2884853:2885739	2883589:2883860:2884346:2884966:2885786	2885976	2886017	0.0	0.0	0.0	0	0	5	0	0	nan	9.6	13.6	12.6	15	51	5	14	0	1.00	0.0	0.0	0.0	0	0	5	0	0	nan	0.0	0.0	0.0	0	0	5	0	0	nan	7.0	28.1	27.7	9	111	5	30	0	1.00	0.0	0.0	0.0	0	0	5	0	0	nan	0.0	0.0	0.0	0	0	5	0	0	nan	18.2	34.8	42.5	29	141	5	36	0	1.00	5.6	6.9	45.5	0	21	5	18	16	0.29	0.0	0.0	0.0	0	0	5	0	0	nan
Pocillopora_acuta_HIv2___xpSc0000394	+	mult_exon_skip.364	0	Pocillopora_acuta_HIv2___TS.g31406.t3	384453	384544	386122:387425	386188:387514	387631	387699	0.0	0.0	0.0	0	0	2	0	0	nan	95.2	76.8	97.8	27	75	2	80	33	0.65	0.0	0.0	0.0	0	0	2	0	0	nan	0.0	0.0	0.0	0	0	2	0	0	nan	28.8	46.9	68.3	0	39	2	68	0	1.00	41.4	80.8	80.1	0	63	2	86	0	1.00	0.0	0.0	0.3	0	0	2	0	0	nan	46.4	29.0	48.7	0	23	2	36	0	1.00	42.4	37.2	28.8	30	33	2	29	0	1.00	0.0	0.0	0.0	0	0	2	0	0	nan
Pocillopora_acuta_HIv2___xpSc0000394	+	mult_exon_skip.365	2	Pocillopora_acuta_HIv2___RNAseq.g21098.t1	654284	654518	655228:656018	655442:656316	657063	657134	0.0	0.0	0.0	0	0	2	0	0	nan	63.1	56.3	72.2	59	42	2	72	11	0.84	0.0	54.8	92.5	0	45	2	106	0	1.00	0.0	0.0	0.0	0	0	2	0	0	nan	23.8	43.5	59.7	34	28	2	61	0	1.00	2.4	0.0	0.0	0	0	2	0	0	nan	15.4	10.8	45.8	8	5	2	31	12	0.55	0.0	0.0	2.5	0	0	2	0	0	nan	40.4	57.1	40.0	54	40	2	50	0	1.00	9.7	33.5	57.6	0	11	2	69	0	1.00
Pocillopora_acuta_HIv2___xpSc0000395	+	mult_exon_skip.367	0	Pocillopora_acuta_HIv2___TS.g16386.t1	885123	885322	886877:888086:888901:890163:892205	886899:888243:889173:890214:892286	894088	894226	0.0	0.0	0.0	0	0	5	0	0	nan	31.3	123.7	22.7	101	304	5	22	0	1.00	0.0	0.3	0.0	0	0	5	0	0	nan	0.0	34.3	0.0	0	142	5	0	0	1.00	0.0	9.3	56.4	0	0	5	63	0	1.00	0.0	25.5	0.0	0	98	5	0	0	1.00	34.7	33.2	103.3	34	57	5	37	40	0.35	0.0	0.0	22.3	0	0	5	0	0	nan	16.9	9.9	124.8	0	12	5	32	52	0.12	0.0	0.0	1.1	0	0	5	0	0	nan
Pocillopora_acuta_HIv2___xpSc0000395	+	mult_exon_skip.369	0	Pocillopora_acuta_HIv2___RNAseq.g9631.t1	902207	902406	904093:904871:906126:907702:908936	904261:905140:906177:908555:908952	910742	910889	0.0	0.0	0.0	0	0	5	0	0	nan	4.9	23.1	877.5	6	78	5	738	0	1.00	1.6	1.6	15.3	0	0	5	50	3	0.74	0.0	0.1	0.0	0	0	5	0	0	nan	2.6	1.4	218.1	0	0	5	122	0	1.00	0.0	22.3	2.1	0	96	5	0	0	1.00	0.3	7.7	344.8	0	23	5	334	0	1.00	0.0	0.0	0.0	0	0	5	0	0	nan	1.8	9.2	638.1	0	0	5	418	17	0.80	0.0	0.0	0.0	0	0	5	0	0	nan
