chrm	strand	event_id	is_annotated	gene_name	e1_start	e1_end	e2_start	e2_end	e3_start	e3_end	LCM_4:e1_cov	LCM_4:e2_cov	LCM_4:e3_cov	LCM_4:e1e3_conf	LCM_4:e2_conf	LCM_4:psi	LCM_5:e1_cov	LCM_5:e2_cov	LCM_5:e3_cov	LCM_5:e1e3_conf	LCM_5:e2_conf	LCM_5:psi	LCM_8:e1_cov	LCM_8:e2_cov	LCM_8:e3_cov	LCM_8:e1e3_conf	LCM_8:e2_conf	LCM_8:psi	LCM_9:e1_cov	LCM_9:e2_cov	LCM_9:e3_cov	LCM_9:e1e3_conf	LCM_9:e2_conf	LCM_9:psi	LCM_15:e1_cov	LCM_15:e2_cov	LCM_15:e3_cov	LCM_15:e1e3_conf	LCM_15:e2_conf	LCM_15:psi	LCM_16:e1_cov	LCM_16:e2_cov	LCM_16:e3_cov	LCM_16:e1e3_conf	LCM_16:e2_conf	LCM_16:psi	LCM_20:e1_cov	LCM_20:e2_cov	LCM_20:e3_cov	LCM_20:e1e3_conf	LCM_20:e2_conf	LCM_20:psi	LCM_21:e1_cov	LCM_21:e2_cov	LCM_21:e3_cov	LCM_21:e1e3_conf	LCM_21:e2_conf	LCM_21:psi	LCM_26:e1_cov	LCM_26:e2_cov	LCM_26:e3_cov	LCM_26:e1e3_conf	LCM_26:e2_conf	LCM_26:psi	LCM_27:e1_cov	LCM_27:e2_cov	LCM_27:e3_cov	LCM_27:e1e3_conf	LCM_27:e2_conf	LCM_27:psi
Pocillopora_acuta_HIv2___xfSc0000008	-	alt_5prime.1085	1	Pocillopora_acuta_HIv2___RNAseq.g8870.t1	1603758	1603831	1604409	1604424	1604425	1604505	0.0	0.0	0.0	0	0	nan	8.4	23.7	23.6	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	135.7	154.9	136.9	0	134	1.00	0.0	0.0	0.0	0	0	nan	55.7	17.4	66.0	46	17	0.27	0.0	0.0	0.0	0	0	nan	82.2	90.2	87.6	0	92	1.00	0.0	0.0	0.0	0	0	nan
Pocillopora_acuta_HIv2___xfSc0000008	-	alt_5prime.1086	2	Pocillopora_acuta_HIv2___RNAseq.g8915.t1	2126043	2126279	2127248	2127251	2127252	2127439	0.0	0.0	0.0	0	0	nan	372.2	23.8	282.6	273	24	0.08	54.0	0.0	0.3	1	0	nan	0.0	0.0	0.0	0	0	nan	151.4	0.0	142.8	156	0	0.00	0.0	0.0	0.0	0	0	nan	239.7	0.0	170.5	167	0	0.00	0.0	0.0	0.0	0	0	nan	406.8	0.0	296.3	320	0	0.00	63.2	0.0	61.5	62	0	0.00
Pocillopora_acuta_HIv2___xfSc0000008	-	alt_5prime.1087	2	Pocillopora_acuta_HIv2___RNAseq.g9087.t1	4503919	4504132	4504396	4504502	4504503	4504646	0.0	0.0	0.0	0	0	nan	124.4	32.8	75.3	91	0	0.00	281.0	0.0	104.1	155	0	0.00	0.0	0.0	0.0	0	0	nan	61.8	52.5	58.5	20	40	0.67	52.0	0.0	43.2	75	0	0.00	12.8	17.8	9.4	0	20	1.00	0.2	10.7	10.1	0	0	nan	116.7	0.3	108.4	124	0	0.00	0.0	0.0	0.0	0	0	nan
Pocillopora_acuta_HIv2___xfSc0000008	-	alt_5prime.1089	1	Pocillopora_acuta_HIv2___RNAseq.g9087.t1	4503919	4504132	4504503	4504627	4504628	4504646	0.0	0.0	0.0	0	0	nan	124.4	83.1	24.1	0	91	1.00	281.0	109.5	68.7	41	155	0.79	0.0	0.0	0.0	0	0	nan	61.8	64.4	19.7	0	20	1.00	52.0	47.5	15.4	0	75	1.00	12.8	10.8	0.3	0	0	nan	0.2	11.6	0.0	0	0	nan	116.7	116.5	55.2	0	124	1.00	0.0	0.0	0.0	0	0	nan
Pocillopora_acuta_HIv2___xfSc0000009	+	alt_5prime.1092	0	Pocillopora_acuta_HIv2___TS.g3103.t1	551888	551970	551971	552016	552786	552995	0.0	0.0	41.6	0	0	nan	12.2	19.8	1.9	0	0	nan	132.0	0.0	179.0	157	0	0.00	0.4	1.2	0.0	0	0	nan	17.6	16.1	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	64.7	52.0	59.9	31	22	0.42	0.6	2.0	0.0	0	0	nan	46.5	28.7	80.0	22	31	0.58	1.6	3.0	0.0	0	0	nan
Pocillopora_acuta_HIv2___xfSc0000009	+	alt_5prime.1097	0	Pocillopora_acuta_HIv2___RNAseq.g12185.t1	1321240	1321306	1321307	1321332	1321915	1322010	0.0	0.0	0.0	0	0	nan	143.1	63.5	38.6	17	41	0.71	125.7	0.0	12.3	60	0	0.00	0.0	0.0	0.0	0	0	nan	141.7	28.7	30.4	46	20	0.30	52.4	39.7	4.8	20	0	0.00	130.1	0.2	17.9	71	0	0.00	21.2	28.1	0.9	5	0	nan	63.8	4.0	8.0	33	4	0.11	49.1	13.1	4.3	13	7	0.35
Pocillopora_acuta_HIv2___xfSc0000009	-	alt_5prime.1100	1	Pocillopora_acuta_HIv2___RNAseq.g12090.t1	217960	218173	218311	218344	218345	218396	80.5	84.6	57.1	0	88	1.00	219.6	191.8	147.7	0	202	1.00	117.9	89.6	59.8	0	100	1.00	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	209.8	190.8	165.3	0	202	1.00	112.4	74.3	60.6	0	83	1.00	0.0	0.0	0.0	0	0	nan	366.5	320.1	248.4	0	349	1.00	120.5	67.1	92.1	57	73	0.56
Pocillopora_acuta_HIv2___xfSc0000009	-	alt_5prime.1102	1	Pocillopora_acuta_HIv2___RNAseq.g12161.t1	989347	989417	989857	989864	989865	989969	98.1	102.0	80.7	0	100	1.00	293.2	237.2	204.9	43	243	0.85	94.5	86.5	50.8	0	86	1.00	1.0	1.0	0.4	0	1	nan	364.2	347.0	225.9	0	337	1.00	51.6	25.5	5.0	0	26	1.00	233.9	218.2	159.4	0	224	1.00	77.8	90.2	63.2	0	83	1.00	413.7	351.0	313.0	81	332	0.80	55.4	52.8	39.5	0	52	1.00
Pocillopora_acuta_HIv2___xfSc0000009	-	alt_5prime.1103	2	Pocillopora_acuta_HIv2___RNAseq.g12218.t1	1720987	1721071	1721728	1721742	1721743	1721777	27.2	0.0	32.0	34	0	0.00	28.8	0.1	32.2	32	0	0.00	1.0	0.0	0.7	1	0	nan	21.8	0.0	15.7	18	0	0.00	0.0	0.0	0.0	0	0	nan	16.2	10.0	23.9	14	10	0.42	21.7	0.0	36.8	35	0	0.00	99.4	0.0	130.1	127	0	0.00	1.9	0.0	1.3	2	0	nan	64.7	0.0	100.4	98	0	0.00
Pocillopora_acuta_HIv2___xfSc0000009	-	alt_5prime.1104	0	Pocillopora_acuta_HIv2___TS.g3209.t2	1919260	1919311	1919440	1919566	1919567	1919639	372.7	0.0	0.0	0	0	nan	1998.5	49.2	73.4	30	26	0.46	925.8	0.0	0.0	0	0	nan	214.2	0.0	0.0	0	0	nan	1052.1	0.0	0.0	0	0	nan	254.5	0.0	0.0	0	0	nan	1505.6	57.1	37.2	0	0	nan	541.3	0.0	34.3	51	0	0.00	1298.8	0.0	26.7	19	0	0.00	476.1	47.0	9.5	0	61	1.00
Pocillopora_acuta_HIv2___xfSc0000010	+	alt_5prime.1108	2	Pocillopora_acuta_HIv2___RNAseq.g9218.t1	1270627	1270705	1270706	1270753	1271731	1271788	0.0	0.0	0.0	0	0	nan	129.7	75.4	132.0	0	78	1.00	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	122.1	102.8	114.6	42	68	0.62	204.2	165.1	163.6	0	165	1.00	137.7	162.4	151.2	0	166	1.00	153.5	162.9	185.9	0	183	1.00	185.4	174.7	172.8	0	175	1.00	86.8	122.0	141.9	0	145	1.00
Pocillopora_acuta_HIv2___xfSc0000010	+	alt_5prime.1112	0	Pocillopora_acuta_HIv2___TS.g31115.t1	4423057	4423168	4423169	4423320	4425089	4425229	0.0	0.0	0.0	0	0	nan	76.7	20.4	50.8	23	0	0.00	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	33.4	18.9	10.5	0	0	nan	7.2	0.0	5.6	6	0	nan	5.8	0.0	4.9	10	0	0.00	0.0	0.0	32.2	0	0	nan	2.7	0.0	23.5	0	0	nan	81.3	67.7	158.3	62	69	0.53
Pocillopora_acuta_HIv2___xfSc0000010	-	alt_5prime.1116	1	Pocillopora_acuta_HIv2___RNAseq.g9527.t2a	5032451	5032525	5032839	5032860	5032861	5032900	107.6	107.7	125.1	0	105	1.00	33.8	45.0	41.6	0	43	1.00	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	65.4	66.3	57.3	5	65	0.93	4.3	5.0	4.9	0	4	nan	4.2	4.3	4.5	0	2	nan	0.0	0.0	0.0	0	0	nan	52.0	44.4	49.9	0	48	1.00	0.0	0.0	0.0	0	0	nan
Pocillopora_acuta_HIv2___xfSc0000011	+	alt_5prime.1118	1	Pocillopora_acuta_HIv2___TS.g11523.t1b	161887	162074	162075	162080	162196	162404	0.0	0.0	0.0	0	0	nan	21.1	11.0	8.1	1	11	0.92	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	17.8	0.0	18.8	20	0	0.00	62.1	0.0	54.6	46	0	0.00	114.2	42.5	95.8	55	41	0.43	0.0	0.0	0.0	0	0	nan	69.4	0.0	42.8	57	0	0.00	0.0	0.0	2.1	0	0	nan
Pocillopora_acuta_HIv2___xfSc0000011	+	alt_5prime.1121	2	Pocillopora_acuta_HIv2___RNAseq.g29916.t1	1495675	1495752	1495753	1496038	1497800	1497979	0.0	0.0	0.0	0	0	nan	14.9	12.4	46.6	24	22	0.48	0.0	0.0	0.0	0	0	nan	0.0	0.0	45.7	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	7.1	0.0	21.6	10	0	0.00	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan
Pocillopora_acuta_HIv2___xfSc0000011	+	alt_5prime.1122	2	Pocillopora_acuta_HIv2___RNAseq.g29920.t1	1539415	1539481	1539482	1539482	1540129	1540214	0.0	0.0	0.0	0	0	nan	112.4	119.0	121.0	0	118	1.00	0.0	0.0	5.1	0	0	nan	0.0	0.0	0.0	0	0	nan	18.5	25.0	35.8	0	25	1.00	44.1	46.0	63.5	0	45	1.00	20.9	15.0	21.3	3	11	0.79	0.0	0.0	0.0	0	0	nan	109.2	114.0	103.7	0	110	1.00	28.1	38.0	0.0	0	0	nan
Pocillopora_acuta_HIv2___xfSc0000011	+	alt_5prime.1126	2	Pocillopora_acuta_HIv2___RNAseq.g30080.t2	3258245	3258368	3258369	3258369	3258704	3258868	169.4	185.0	159.7	0	184	1.00	221.7	178.0	188.2	21	173	0.89	353.7	377.0	307.8	0	367	1.00	292.7	267.0	212.6	0	261	1.00	235.8	254.0	283.5	0	238	1.00	139.5	152.0	121.5	0	146	1.00	140.1	122.0	130.0	0	119	1.00	50.8	64.0	78.1	0	61	1.00	263.1	280.0	199.7	0	275	1.00	116.2	136.0	118.6	0	135	1.00
Pocillopora_acuta_HIv2___xfSc0000011	+	alt_5prime.1127	0	Pocillopora_acuta_HIv2___TS.g11853.t1	3473580	3473622	3473623	3473681	3474670	3474869	764.1	721.3	623.1	0	695	1.00	650.6	585.9	439.9	18	496	0.96	458.0	440.4	446.8	0	447	1.00	423.4	369.1	233.4	0	323	1.00	426.4	371.8	268.8	0	354	1.00	430.9	394.2	322.5	0	352	1.00	341.3	317.8	216.2	0	268	1.00	206.2	184.3	168.9	0	174	1.00	788.7	713.8	614.8	0	658	1.00	303.9	261.8	158.7	0	235	1.00
Pocillopora_acuta_HIv2___xfSc0000011	+	alt_5prime.1129	0	Pocillopora_acuta_HIv2___RNAseq.g30153.t1	3955337	3957904	3957905	3958282	3958535	3959149	0.0	0.0	0.0	0	0	nan	2.1	0.0	26.3	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	58.8	0	0	nan	1.5	1.1	30.3	6	6	0.50	0.0	0.0	0.0	0	0	nan	2.6	0.0	10.6	0	0	nan	0.0	0.0	2.9	0	0	nan	6.6	1.4	42.2	0	3	nan	1.3	1.1	28.6	0	4	nan
Pocillopora_acuta_HIv2___xfSc0000011	+	alt_5prime.1130	0	Pocillopora_acuta_HIv2___RNAseq.g30153.t1	3955337	3958156	3958157	3958282	3958535	3959149	0.0	0.0	0.0	0	0	nan	1.9	0.0	26.3	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	58.8	0	0	nan	1.4	2.8	30.3	2	6	nan	0.0	0.0	0.0	0	0	nan	2.3	0.0	10.6	0	0	nan	0.0	0.0	2.9	0	0	nan	6.1	2.0	42.2	3	3	nan	1.2	3.0	28.6	1	4	nan
Pocillopora_acuta_HIv2___xfSc0000011	+	alt_5prime.1131	0	Pocillopora_acuta_HIv2___RNAseq.g30215.t1	4477523	4478158	4478159	4478584	4478639	4482339	101.4	37.4	46.8	0	0	nan	28.3	24.8	16.6	14	0	0.00	75.4	13.0	5.4	0	0	nan	0.0	2.7	7.1	0	0	nan	0.0	1.0	0.6	0	0	nan	19.6	20.9	24.9	16	4	0.20	0.0	0.0	1.3	0	0	nan	27.0	8.2	44.5	6	0	nan	10.5	6.2	2.5	0	0	nan	44.5	10.6	57.1	0	0	nan
Pocillopora_acuta_HIv2___xfSc0000011	-	alt_5prime.1133	2	Pocillopora_acuta_HIv2___RNAseq.g29780.t1	108633	108718	108997	109143	109144	109196	0.0	0.0	0.0	0	0	nan	74.4	7.6	54.9	52	19	0.27	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	3.6	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan
Pocillopora_acuta_HIv2___xfSc0000011	-	alt_5prime.1139	1	Pocillopora_acuta_HIv2___RNAseq.g30062.t1	2977224	2977354	2977458	2977506	2977507	2977613	0.0	6.9	4.6	0	0	nan	25.4	8.5	20.9	40	8	0.17	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	2.8	2.6	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	25.0	0.0	34.6	50	0	0.00	0.0	0.0	0.0	0	0	nan
Pocillopora_acuta_HIv2___xfSc0000011	-	alt_5prime.1142	1	Pocillopora_acuta_HIv2___RNAseq.g30142.t1	3841697	3841747	3842166	3842168	3842169	3842231	0.0	0.0	6.9	0	0	nan	64.5	34.0	84.4	38	34	0.47	0.0	0.0	20.2	0	0	nan	0.0	0.0	84.3	0	0	nan	39.6	46.0	73.0	0	45	1.00	66.9	73.0	126.9	0	72	1.00	36.2	14.3	73.6	35	12	0.26	86.1	63.0	110.7	25	62	0.71	193.1	92.7	223.9	105	93	0.47	46.8	43.0	72.3	4	40	0.91
Pocillopora_acuta_HIv2___xfSc0000011	-	alt_5prime.1143	1	Pocillopora_acuta_HIv2___RNAseq.g30168.t1b	4029417	4029506	4030022	4030025	4030026	4030097	2030.1	3278.0	3826.4	0	3158	1.00	1608.6	2440.2	2845.9	0	2357	1.00	1917.0	3017.0	3469.9	0	2892	1.00	1827.5	2886.2	3374.5	0	2801	1.00	2193.6	3332.5	3762.2	0	3200	1.00	2201.0	3317.8	3828.3	0	3206	1.00	1683.9	2500.0	2835.4	0	2422	1.00	1749.4	2565.8	2904.3	0	2470	1.00	2968.2	4426.2	5127.6	13	4280	1.00	1825.2	2860.5	3317.1	0	2759	1.00
Pocillopora_acuta_HIv2___xfSc0000011	-	alt_5prime.1144	1	Pocillopora_acuta_HIv2___RNAseq.g30168.t1b	4031539	4031600	4032305	4032307	4032308	4032383	1487.2	1134.7	757.2	0	1132	1.00	1569.1	1239.7	879.2	12	1234	0.99	813.5	542.7	313.9	0	544	1.00	1512.9	1226.7	883.4	0	1219	1.00	1142.6	832.7	577.9	0	826	1.00	1179.0	854.3	575.0	0	850	1.00	1065.3	846.7	612.6	0	839	1.00	1273.1	972.3	713.3	0	967	1.00	2062.3	1567.0	1127.2	0	1553	1.00	1263.7	948.0	647.3	0	936	1.00
Pocillopora_acuta_HIv2___xfSc0000012	+	alt_5prime.1145	2	Pocillopora_acuta_HIv2___RNAseq.g1134.t1	295866	295979	295980	295980	298407	298469	322.2	398.0	399.8	0	391	1.00	1239.6	1378.0	1283.4	0	1367	1.00	836.7	959.0	850.7	0	955	1.00	174.7	252.0	270.2	0	252	1.00	1012.2	1128.0	1075.0	9	1102	0.99	1450.0	1601.0	1478.0	0	1545	1.00	831.1	1025.0	937.3	0	1004	1.00	381.7	430.0	421.9	0	424	1.00	1623.2	1868.0	1816.4	0	1854	1.00	409.5	485.0	438.7	0	482	1.00
Pocillopora_acuta_HIv2___xfSc0000012	-	alt_5prime.1149	2	Pocillopora_acuta_HIv2___RNAseq.g1133.t1	294888	294980	295248	295400	295401	295447	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	55.5	11.2	16.7	13	31	0.70	59.9	18.6	0.0	0	38	1.00
Pocillopora_acuta_HIv2___xfSc0000013	+	alt_5prime.1155	2	Pocillopora_acuta_HIv2___TS.g20945.t1	4096925	4096974	4096975	4096975	4097283	4097391	68.4	76.0	86.9	0	76	1.00	53.7	53.0	64.9	0	52	1.00	102.4	123.0	154.4	0	122	1.00	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	124.4	112.0	115.9	0	110	1.00	48.0	57.0	84.0	0	57	1.00	0.0	0.0	0.0	0	0	nan	43.9	46.0	61.7	0	46	1.00	78.1	76.0	88.5	3	75	0.96
Pocillopora_acuta_HIv2___xfSc0000013	-	alt_5prime.1156	2	Pocillopora_acuta_HIv2___RNAseq.g18276.t1	60538	60695	61233	61416	61417	61432	115.1	0.0	131.1	127	0	0.00	167.7	0.9	144.5	137	5	0.04	24.4	0.0	0.0	0	0	nan	124.7	0.0	128.1	123	0	0.00	2.4	0.0	0.0	0	0	nan	24.6	0.0	4.0	4	0	nan	202.7	0.0	111.1	116	0	0.00	0.0	0.0	0.0	0	0	nan	271.5	0.0	202.0	209	0	0.00	0.0	0.0	0.0	0	0	nan
Pocillopora_acuta_HIv2___xfSc0000013	-	alt_5prime.1157	2	Pocillopora_acuta_HIv2___RNAseq.g18354.t1	954200	954249	954375	954378	954379	954420	0.0	0.0	0.0	0	0	nan	48.3	0.0	61.5	60	0	0.00	269.5	122.2	286.9	159	126	0.44	12.8	124.2	112.0	0	0	nan	152.0	0.0	174.0	180	0	0.00	56.9	0.0	70.1	66	0	0.00	63.0	0.0	68.5	73	0	0.00	21.6	0.0	4.0	14	0	0.00	73.9	0.0	92.4	96	0	0.00	5.6	0.0	7.8	7	0	nan
Pocillopora_acuta_HIv2___xfSc0000013	-	alt_5prime.1160	1	Pocillopora_acuta_HIv2___RNAseq.g18476.t1	2262752	2263011	2263952	2264198	2264199	2264219	457.3	715.4	607.3	0	760	1.00	271.1	397.7	369.6	0	430	1.00	63.8	113.9	123.1	0	117	1.00	112.6	205.7	178.6	0	193	1.00	152.5	198.3	148.5	0	250	1.00	182.9	267.2	279.7	0	255	1.00	353.8	428.6	344.5	17	547	0.97	244.6	362.4	277.1	0	411	1.00	218.0	247.7	173.1	0	307	1.00	121.2	224.6	191.4	0	208	1.00
Pocillopora_acuta_HIv2___xfSc0000013	-	alt_5prime.1162	1	Pocillopora_acuta_HIv2___TS.g20912.t1b	3584661	3584780	3585205	3585375	3585376	3585518	7.2	0.0	0.0	0	0	nan	92.7	15.8	38.3	2	53	0.96	26.9	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	103.5	24.9	50.7	0	87	1.00	108.5	26.2	61.6	0	87	1.00	198.2	108.2	234.4	0	199	1.00	162.8	6.4	84.7	69	37	0.35	189.9	62.5	189.1	0	188	1.00	60.4	25.1	87.6	0	65	1.00
Pocillopora_acuta_HIv2___xfSc0000014	+	alt_5prime.1163	2	Pocillopora_acuta_HIv2___RNAseq.g26960.t1	2545867	2545906	2545907	2545907	2546064	2546145	0.0	0.0	0.0	0	0	nan	286.2	283.0	269.9	0	281	1.00	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.2	0	0	nan	71.7	87.0	68.9	0	87	1.00	0.0	0.0	0.0	0	0	nan	93.8	97.0	88.0	0	97	1.00	124.0	150.0	160.0	0	150	1.00	297.7	277.0	288.1	36	277	0.88	210.2	215.0	218.0	0	213	1.00
Pocillopora_acuta_HIv2___xfSc0000014	-	alt_5prime.1167	1	Pocillopora_acuta_HIv2___TS.g18100.t1	3496855	3497262	3497953	3497964	3497965	3498197	1562.7	1042.0	1016.6	0	1042	1.00	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	227.3	73.4	36.1	0	70	1.00	0.0	0.0	0.0	0	0	nan	690.1	354.2	229.6	0	372	1.00	0.1	0.0	0.4	0	0	nan	494.6	400.3	297.3	7	381	0.98	0.0	0.0	0.9	0	0	nan	1072.6	618.0	744.8	0	614	1.00
Pocillopora_acuta_HIv2___xfSc0000015	+	alt_5prime.1170	2	Pocillopora_acuta_HIv2___TS.g1475.t2	722057	722085	722086	722112	723273	723304	0.0	0.0	0.0	0	0	nan	28.6	28.8	31.8	0	27	1.00	19.7	33.3	60.2	0	38	1.00	0.0	0.0	0.0	0	0	nan	43.3	44.4	43.1	0	43	1.00	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	63.9	62.9	65.8	0	58	1.00	143.5	115.6	136.3	25	113	0.82	111.5	96.8	94.2	0	95	1.00
Pocillopora_acuta_HIv2___xfSc0000015	+	alt_5prime.1173	2	Pocillopora_acuta_HIv2___RNAseq.g206.t1	1865145	1865591	1865592	1865592	1872727	1873284	0.0	0.0	0.0	0	0	nan	61.6	33.0	29.5	27	33	0.55	0.0	0.0	0.0	0	0	nan	0.0	0.0	24.0	0	0	nan	61.5	46.0	42.1	0	42	1.00	0.0	0.0	44.0	0	0	nan	38.3	25.0	37.1	0	24	1.00	0.0	0.0	60.0	0	0	nan	2.8	22.0	34.1	0	22	1.00	6.6	15.0	8.2	0	15	1.00
Pocillopora_acuta_HIv2___xfSc0000015	+	alt_5prime.1175	2	Pocillopora_acuta_HIv2___RNAseq.g278.t1	2940488	2940626	2940627	2940694	2941383	2941633	0.0	0.0	0.0	0	0	nan	5.8	6.0	13.6	16	9	0.36	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	9.7	0.0	9.6	20	0	0.00	7.4	59.7	110.6	0	103	1.00	16.9	7.0	23.3	36	0	0.00	0.6	23.5	21.4	0	47	1.00	8.3	6.1	26.9	32	0	0.00	0.0	0.0	0.0	0	0	nan
Pocillopora_acuta_HIv2___xfSc0000015	-	alt_5prime.1181	0	Pocillopora_acuta_HIv2___RNAseq.g315.t1b	3434973	3435548	3435786	3436259	3436260	3436733	47.4	0.0	0.0	0	0	nan	242.1	98.2	26.4	31	35	0.53	1.5	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	64.4	0.0	0.1	0	0	nan	94.3	0.1	0.0	0	0	nan	109.4	0.4	0.2	0	0	nan	98.8	55.7	56.2	21	28	0.57	182.9	31.4	1.8	15	15	0.50	106.9	56.9	23.5	32	20	0.38
Pocillopora_acuta_HIv2___xfSc0000016	+	alt_5prime.1184	1	Pocillopora_acuta_HIv2___RNAseq.g22344.t1	807145	807208	807209	807257	807545	807715	0.0	0.0	0.0	0	0	nan	155.5	244.7	369.5	23	282	0.92	144.1	231.7	345.4	0	253	1.00	0.0	0.0	0.0	0	0	nan	37.0	68.1	97.2	0	68	1.00	0.0	0.0	0.0	0	0	nan	38.7	58.0	70.1	0	60	1.00	70.5	79.6	70.2	0	77	1.00	14.7	47.9	80.0	0	65	1.00	0.0	0.0	0.0	0	0	nan
Pocillopora_acuta_HIv2___xfSc0000016	+	alt_5prime.1187	1	Pocillopora_acuta_HIv2___RNAseq.g22479.t1	2365646	2365783	2365784	2365786	2365925	2366134	0.0	0.0	0.0	0	0	nan	151.2	0.3	158.5	170	0	0.00	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	18.0	0	0	nan	0.0	0.0	0.0	0	0	nan	173.3	44.0	214.5	150	42	0.22	0.0	0.0	0.0	0	0	nan	152.0	0.0	176.8	180	0	0.00	0.0	0.0	0.0	0	0	nan
Pocillopora_acuta_HIv2___xfSc0000016	+	alt_5prime.1188	2	Pocillopora_acuta_HIv2___RNAseq.g22542.t1	3803103	3803289	3803290	3803298	3803496	3803700	0.0	0.0	0.0	0	0	nan	17.0	19.3	18.5	0	18	1.00	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	32.7	52.7	39.6	0	53	1.00	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	38.2	9.0	37.7	27	9	0.25	0.0	0.0	0.0	0	0	nan
Pocillopora_acuta_HIv2___xfSc0000016	-	alt_5prime.1189	1	Pocillopora_acuta_HIv2___RNAseq.g22389.t1	1572698	1572823	1573297	1573330	1573331	1573427	0.0	0.0	0.0	0	0	nan	32.9	21.5	2.1	0	28	1.00	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	15.9	32.3	25.7	0	33	1.00	0.0	0.0	0.0	0	0	nan	0.7	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	79.3	45.5	73.9	34	48	0.59	83.5	63.8	67.9	0	72	1.00
Pocillopora_acuta_HIv2___xfSc0000017	+	alt_5prime.1192	1	Pocillopora_acuta_HIv2___RNAseq.g6438.t1a	169484	169538	169539	169553	172129	172222	0.0	0.0	0.0	0	0	nan	44.7	58.2	32.5	6	3	nan	0.0	0.0	0.0	0	0	nan	34.1	48.3	0.0	0	0	nan	13.2	17.7	15.6	0	18	1.00	1.8	2.0	0.0	0	0	nan	45.8	59.0	60.7	0	63	1.00	44.3	0.0	49.8	46	0	0.00	5.3	12.9	28.5	0	16	1.00	0.0	0.0	0.0	0	0	nan
Pocillopora_acuta_HIv2___xfSc0000017	+	alt_5prime.1196	1	Pocillopora_acuta_HIv2___RNAseq.g6626.t1	2515082	2515220	2515221	2515482	2515874	2515937	116.5	71.0	236.4	140	106	0.43	99.3	0.0	71.7	70	0	0.00	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	1.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	54.1	0.0	20.3	38	0	0.00	27.1	0.0	51.5	40	0	0.00	0.0	10.6	62.8	0	54	1.00
Pocillopora_acuta_HIv2___xfSc0000019	+	alt_5prime.1205	2	Pocillopora_acuta_HIv2___RNAseq.g28997.t1	1986628	1986719	1986720	1986722	1987434	1987613	4067.0	4502.7	4745.6	0	4449	1.00	5682.1	6050.7	6184.5	28	5892	1.00	2071.5	2303.7	2605.4	0	2211	1.00	565.1	653.3	667.4	0	639	1.00	5067.6	5431.0	5470.2	0	5344	1.00	2610.3	2712.3	2788.3	0	2612	1.00	3722.8	3892.0	3974.0	0	3848	1.00	2572.7	2822.7	2927.8	0	2761	1.00	7239.4	7667.7	7875.3	0	7537	1.00	4533.6	4665.0	4498.0	0	4480	1.00
